Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.22,-0.07,
2,[2],Nf3,,0.18,-0.04,
3,[2],,c6,0.42,-0.24,
4,[3],Bf4,,0.32,-0.1,
5,[3],,Bf5,0.32,0.0,
6,[4],e3,,0.27,-0.05,
7,[4],,Qb6,0.44,-0.17,
8,[5],Bd3,,0.25,-0.19,
9,[5],,Bxd3,0.25,0.0,
10,[6],Qxd3,,-0.34,-0.59,
11,[6],,Qxb2,-0.32,-0.02,
12,[7],O-O,,0.4,0.72,
13,[7],,e6,0.39,0.01,
14,[8],c4,,0.17,-0.22,
15,[8],,Nf6,0.62,-0.45,
16,[9],Nbd2,,0.83,0.21,
17,[9],,Qb6,0.65,0.18,
18,[10],Rfb1,,0.62,-0.03,
19,[10],,Qa6,0.63,-0.01,
20,[11],Qb3,,0.47,-0.16,
21,[11],,b6,0.35,0.12,
22,[12],a4,,0.53,0.18,
23,[12],,Qa5,0.74,-0.21,
24,[13],Qc2,,0.82,0.08,
25,[13],,dxc4,0.79,0.03,
26,[14],e4,,0.5,-0.29,
27,[14],,c3,0.6,-0.1,
28,[15],Nc4,,0.72,0.12,
29,[15],,Qa6,0.43,0.29,
30,[16],Qxc3,,0.64,0.21,
31,[16],,Be7,0.67,-0.03,
32,[17],Ncd2,,0.0,-0.67,
33,[17],,O-O,-0.15,0.15,
34,[18],Bxb8,,-0.22,-0.07,
35,[18],,Raxb8,-0.12,-0.1,
36,[19],Qxc6,,-0.35,-0.23,
37,[19],,Rfc8,-0.2,-0.15,
38,[20],Qb5,,-0.22,-0.02,
39,[20],,Qb7,-0.41,0.19,
40,[21],Qd3,,-0.29,0.12,
41,[21],,Rc7,-0.29,0.0,
42,[22],Rc1,,-0.61,-0.32,
43,[22],,Rbc8,-0.48,-0.13,
44,[23],Rxc7,,-0.58,-0.1,
45,[23],,Rxc7,-0.39,-0.19,
46,[24],h3,,-0.56,-0.17,
47,[24],,Qc8,-0.32,-0.24,
48,[25],Qb5,,-0.47,-0.15,
49,[25],,h6,-0.51,0.04,
50,[26],g3,,-0.69,-0.18,
51,[26],,Rc2,-0.7,0.01,
52,[27],Kg2,,-0.75,-0.05,
53,[27],,Qc3,-0.8,0.05,
54,[28],Rd1,,-1.12,-0.32,
55,[28],,Qb4,-0.11,-1.01,Erreur
56,[29],Rb1,,-0.18,-0.07,
57,[29],,Qc3,-0.28,0.1,
58,[30],Rd1,,-0.75,-0.47,
59,[30],,Rb2,-0.75,0.0,
60,[31],Qe5,,-1.69,-0.94,
61,[31],,Nd7,-2.05,0.36,
62,[32],Qf4,,-2.72,-0.67,
63,[32],,g5,-1.15,-1.57,Erreur
64,[33],Qe3,,-1.15,0.0,
65,[33],,Qxe3,-1.05,-0.1,
66,[34],fxe3,,-1.08,-0.03,
67,[34],,Bb4,-0.39,-0.69,
68,[35],Kf1,,-1.14,-0.75,
69,[35],,Ra2,-1.05,-0.09,
70,[36],e5,,-1.13,-0.08,
71,[36],,f5,-0.87,-0.26,
72,[37],g4,,-0.93,-0.06,
73,[37],,Kf8,-0.78,-0.15,
74,[38],Ke2,,-0.67,0.11,
75,[38],,Rxa4,-0.61,-0.06,
76,[39],Rc1,,-0.68,-0.07,
77,[39],,Ra2,-0.73,0.05,
78,[40],Rc8+,,-0.88,-0.15,
79,[40],,Ke7,-0.53,-0.35,
80,[41],Rh8,,-0.52,0.01,
81,[41],,a5,0.0,-0.52,
82,[42],Rh7+,,0.0,0.0,
83,[42],,Kd8,-0.11,0.11,
84,[43],Rxh6,,0.0,0.11,
85,[43],,Nf8,0.0,0.0,
86,[44],Kd3,,-0.35,-0.35,
87,[44],,b5,-0.47,0.12,
88,[45],Rh8,,-0.7,-0.23,
89,[45],,a4,-0.74,0.04,
90,[46],Rg8,,-0.68,0.06,
91,[46],,a3,-1.19,0.51,
92,[47],gxf5,,-1.43,-0.24,
93,[47],,exf5,0.18,-1.61,Erreur
94,[48],Rxg5,,0.0,-0.18,
95,[48],,Ra1,-0.51,0.51,
96,[49],Rg7,,-0.13,0.38,
97,[49],,Rc1,-2.14,2.01,Erreur
98,[50],Ra7,,-2.1,0.04,
99,[50],,Ne6,0.0,-2.1,Erreur
100,[51],h4,,-1.15,-1.15,Erreur
101,[51],,Rc3+,0.0,-1.15,Erreur
102,[52],Ke2,,-0.63,-0.63,
103,[52],,f4,-0.81,0.18,
104,[53],exf4,,-2.6,-1.79,Erreur
105,[53],,Nxf4+,-1.55,-1.05,Erreur
106,[54],Kd1,,-2.67,-1.12,Erreur
107,[54],,Kc8,-2.82,0.15,
108,[55],e6,,-3.43,-0.61,
109,[55],,Kb8,-3.61,0.18,
110,[56],Ne4,,-11.43,-7.82,Gaffe
111,[56],,Rd3+,-7.55,-3.88,Gaffe
112,[57],Kc2,,-7.8,-0.25,
113,[57],,Kxa7,-7.5,-0.3,
114,[58],Ne5,,-7.83,-0.33,
115,[58],,Re3,-7.67,-0.16,
116,[59],Nc6+,,-7.6,0.07,
117,[59],,Kb6,-7.91,0.31,
118,[60],Nxb4,,-7.46,0.45,
119,[60],,Rxe4,-7.86,0.4,
120,[61],d5,,,,#6#
121,[61],,Nxe6,-16.62,16.62,Gaffe
122,[62],dxe6,,-45.22,-28.6,Gaffe
123,[62],,Rxb4,-45.22,0.0,
