Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.13,0.13,
1,[1],,d5,0.27,-0.14,
2,[2],Nf3,,0.13,-0.14,
3,[2],,c6,0.52,-0.39,
4,[3],Bf4,,0.48,-0.04,
5,[3],,Bf5,0.51,-0.03,
6,[4],e3,,0.62,0.11,
7,[4],,Qb6,0.68,-0.06,
8,[5],Bd3,,0.73,0.05,
9,[5],,Bxd3,0.29,0.44,
10,[6],Qxd3,,0.18,-0.11,
11,[6],,Qxb2,0.06,0.12,
12,[7],O-O,,-1.28,-1.34,Erreur
13,[7],,e6,1.4,-2.68,Erreur
14,[8],c4,,-0.86,-2.26,Erreur
15,[8],,Nf6,0.92,-1.78,Erreur
16,[9],Nbd2,,1.27,0.35,
17,[9],,Qb6,0.63,0.64,
18,[10],Rfb1,,0.63,0.0,
19,[10],,Qa6,0.41,0.22,
20,[11],Qb3,,0.49,0.08,
21,[11],,b6,0.55,-0.06,
22,[12],a4,,0.44,-0.11,
23,[12],,Qa5,0.54,-0.1,
24,[13],Qc2,,0.82,0.28,
25,[13],,dxc4,0.95,-0.13,
26,[14],e4,,0.03,-0.92,
27,[14],,c3,0.15,-0.12,
28,[15],Nc4,,0.77,0.62,
29,[15],,Qa6,0.96,-0.19,
30,[16],Qxc3,,0.93,-0.03,
31,[16],,Be7,0.61,0.32,
32,[17],Ncd2,,0.51,-0.1,
33,[17],,O-O,0.44,0.07,
34,[18],Bxb8,,0.0,-0.44,
35,[18],,Raxb8,0.09,-0.09,
36,[19],Qxc6,,0.03,-0.06,
37,[19],,Rfc8,0.1,-0.07,
38,[20],Qb5,,-0.12,-0.22,
39,[20],,Qb7,-0.03,-0.09,
40,[21],Qd3,,-0.1,-0.07,
41,[21],,Rc7,-0.03,-0.07,
42,[22],Rc1,,-0.47,-0.44,
43,[22],,Rbc8,-0.26,-0.21,
44,[23],Rxc7,,-0.5,-0.24,
45,[23],,Rxc7,-0.32,-0.18,
46,[24],h3,,-0.34,-0.02,
47,[24],,Qc8,-0.31,-0.03,
48,[25],Qb5,,-0.54,-0.23,
49,[25],,h6,-0.43,-0.11,
50,[26],g3,,-0.65,-0.22,
51,[26],,Rc2,-0.83,0.18,
52,[27],Kg2,,-0.29,0.54,
53,[27],,Qc3,-0.36,0.07,
54,[28],Rd1,,-1.26,-0.9,
55,[28],,Qb4,0.06,-1.32,Erreur
56,[29],Rb1,,-0.01,-0.07,
57,[29],,Qc3,0.0,-0.01,
58,[30],Rd1,,-0.37,-0.37,
59,[30],,Rb2,-0.82,0.45,
60,[31],Qe5,,-3.06,-2.24,Erreur
61,[31],,Nd7,-1.11,-1.95,Erreur
62,[32],Qf4,,-1.4,-0.29,
63,[32],,g5,-0.96,-0.44,
64,[33],Qe3,,-1.07,-0.11,
65,[33],,Qxe3,-0.89,-0.18,
66,[34],fxe3,,-1.18,-0.29,
67,[34],,Bb4,-1.01,-0.17,
68,[35],Kf1,,-1.07,-0.06,
69,[35],,Ra2,-0.9,-0.17,
70,[36],e5,,-0.93,-0.03,
71,[36],,f5,-0.89,-0.04,
72,[37],g4,,-0.87,0.02,
73,[37],,Kf8,-0.66,-0.21,
74,[38],Ke2,,-0.8,-0.14,
75,[38],,Rxa4,-0.64,-0.16,
76,[39],Rc1,,-0.88,-0.24,
77,[39],,Ra2,-0.78,-0.1,
78,[40],Rc8+,,-0.68,0.1,
79,[40],,Ke7,-0.36,-0.32,
80,[41],Rh8,,-0.15,0.21,
81,[41],,a5,0.13,-0.28,
82,[42],Rh7+,,0.0,-0.13,
83,[42],,Kd8,0.13,-0.13,
84,[43],Rxh6,,0.04,-0.09,
85,[43],,Nf8,-0.01,0.05,
86,[44],Kd3,,0.0,0.01,
87,[44],,b5,-0.27,0.27,
88,[45],Rh8,,-0.59,-0.32,
89,[45],,a4,0.0,-0.59,
90,[46],Rg8,,-0.78,-0.78,
91,[46],,a3,0.24,-1.02,Erreur
92,[47],gxf5,,0.66,0.42,
93,[47],,exf5,0.47,0.19,
94,[48],Rxg5,,0.5,0.03,
95,[48],,Ra1,0.51,-0.01,
96,[49],Rg7,,0.33,-0.18,
97,[49],,Rc1,0.89,-0.56,
98,[50],Ra7,,0.63,-0.26,
99,[50],,Ne6,0.36,0.27,
100,[51],h4,,0.0,-0.36,
101,[51],,Rc3+,0.0,0.0,
102,[52],Ke2,,0.13,0.13,
103,[52],,f4,0.0,0.13,
104,[53],exf4,,0.0,0.0,
105,[53],,Nxf4+,-0.29,0.29,
106,[54],Kd1,,0.0,0.29,
107,[54],,Kc8,-1.84,1.84,Erreur
108,[55],e6,,-1.18,0.66,
109,[55],,Kb8,-0.98,-0.2,
110,[56],Ne4,,-6.04,-5.06,Gaffe
111,[56],,Rd3+,-6.74,0.7,
112,[57],Kc2,,-6.14,0.6,
113,[57],,Kxa7,-5.8,-0.34,
114,[58],Ne5,,-5.91,-0.11,
115,[58],,Re3,-6.21,0.3,
116,[59],Nc6+,,-6.15,0.06,
117,[59],,Kb6,-6.45,0.3,
118,[60],Nxb4,,-6.16,0.29,
119,[60],,Rxe4,-6.43,0.27,
120,[61],d5,,-15.72,-9.29,Gaffe
121,[61],,Nxe6,-6.96,-8.76,Gaffe
122,[62],dxe6,,-6.6,0.36,
123,[62],,Rxb4,-14.63,8.03,Gaffe
