Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.18,0.18,
1,[1],,d5,0.16,0.02,
2,[2],Nf3,,0.16,0.0,
3,[2],,c6,0.46,-0.3,
4,[3],Bf4,,0.31,-0.15,
5,[3],,Bf5,0.25,0.06,
6,[4],e3,,0.29,0.04,
7,[4],,Qb6,0.37,-0.08,
8,[5],Bd3,,0.21,-0.16,
9,[5],,Bxd3,0.29,-0.08,
10,[6],Qxd3,,-0.34,-0.63,
11,[6],,Qxb2,-0.33,-0.01,
12,[7],O-O,,0.46,0.79,
13,[7],,e6,0.51,-0.05,
14,[8],c4,,0.23,-0.28,
15,[8],,Nf6,0.83,-0.6,
16,[9],Nbd2,,0.89,0.06,
17,[9],,Qb6,0.65,0.24,
18,[10],Rfb1,,0.48,-0.17,
19,[10],,Qa6,0.57,-0.09,
20,[11],Qb3,,0.49,-0.08,
21,[11],,b6,0.3,0.19,
22,[12],a4,,0.53,0.23,
23,[12],,Qa5,0.7,-0.17,
24,[13],Qc2,,0.87,0.17,
25,[13],,dxc4,0.75,0.12,
26,[14],e4,,0.56,-0.19,
27,[14],,c3,0.61,-0.05,
28,[15],Nc4,,0.69,0.08,
29,[15],,Qa6,0.54,0.15,
30,[16],Qxc3,,0.57,0.03,
31,[16],,Be7,0.4,0.17,
32,[17],Ncd2,,-0.09,-0.49,
33,[17],,O-O,-0.2,0.11,
34,[18],Bxb8,,-0.31,-0.11,
35,[18],,Raxb8,-0.24,-0.07,
36,[19],Qxc6,,-0.25,-0.01,
37,[19],,Rfc8,-0.41,0.16,
38,[20],Qb5,,-0.34,0.07,
39,[20],,Qb7,-0.44,0.1,
40,[21],Qd3,,-0.44,0.0,
41,[21],,Rc7,-0.17,-0.27,
42,[22],Rc1,,-0.71,-0.54,
43,[22],,Rbc8,-0.48,-0.23,
44,[23],Rxc7,,-0.58,-0.1,
45,[23],,Rxc7,-0.51,-0.07,
46,[24],h3,,-0.53,-0.02,
47,[24],,Qc8,-0.39,-0.14,
48,[25],Qb5,,-0.53,-0.14,
49,[25],,h6,-0.42,-0.11,
50,[26],g3,,-0.74,-0.32,
51,[26],,Rc2,-0.89,0.15,
52,[27],Kg2,,-0.68,0.21,
53,[27],,Qc3,-0.9,0.22,
54,[28],Rd1,,-1.05,-0.15,
55,[28],,Qb4,-0.17,-0.88,
56,[29],Rb1,,-0.17,0.0,
57,[29],,Qc3,-0.27,0.1,
58,[30],Rd1,,-0.76,-0.49,
59,[30],,Rb2,-1.12,0.36,
60,[31],Qe5,,-2.33,-1.21,Erreur
61,[31],,Nd7,-1.91,-0.42,
62,[32],Qf4,,-3.09,-1.18,Erreur
63,[32],,g5,-1.1,-1.99,Erreur
64,[33],Qe3,,-1.24,-0.14,
65,[33],,Qxe3,-1.08,-0.16,
66,[34],fxe3,,-1.2,-0.12,
67,[34],,Bb4,-0.42,-0.78,
68,[35],Kf1,,-1.11,-0.69,
69,[35],,Ra2,-1.1,-0.01,
70,[36],e5,,-1.06,0.04,
71,[36],,f5,-0.8,-0.26,
72,[37],g4,,-0.99,-0.19,
73,[37],,Kf8,-0.67,-0.32,
74,[38],Ke2,,-0.6,0.07,
75,[38],,Rxa4,-0.67,0.07,
76,[39],Rc1,,-0.9,-0.23,
77,[39],,Ra2,-0.63,-0.27,
78,[40],Rc8+,,-0.77,-0.14,
79,[40],,Ke7,-0.4,-0.37,
80,[41],Rh8,,-0.39,0.01,
81,[41],,a5,0.0,-0.39,
82,[42],Rh7+,,0.0,0.0,
83,[42],,Kd8,0.0,0.0,
84,[43],Rxh6,,0.0,0.0,
85,[43],,Nf8,0.0,0.0,
86,[44],Kd3,,-0.11,-0.11,
87,[44],,b5,-0.29,0.18,
88,[45],Rh8,,-0.82,-0.53,
89,[45],,a4,-0.56,-0.26,
90,[46],Rg8,,-0.75,-0.19,
91,[46],,a3,-1.18,0.43,
92,[47],gxf5,,-1.35,-0.17,
93,[47],,exf5,0.0,-1.35,Erreur
94,[48],Rxg5,,-0.32,-0.32,
95,[48],,Ra1,-0.47,0.15,
96,[49],Rg7,,-0.14,0.33,
97,[49],,Rc1,-2.05,1.91,Erreur
98,[50],Ra7,,-2.43,-0.38,
99,[50],,Ne6,0.0,-2.43,Erreur
100,[51],h4,,-1.04,-1.04,Erreur
101,[51],,Rc3+,-0.75,-0.29,
102,[52],Ke2,,-0.97,-0.22,
103,[52],,f4,-0.73,-0.24,
104,[53],exf4,,-2.72,-1.99,Erreur
105,[53],,Nxf4+,-1.72,-1.0,
106,[54],Kd1,,-2.89,-1.17,Erreur
107,[54],,Kc8,-2.93,0.04,
108,[55],e6,,-3.66,-0.73,
109,[55],,Kb8,-3.52,-0.14,
110,[56],Ne4,,-12.06,-8.54,Gaffe
111,[56],,Rd3+,-7.66,-4.4,Gaffe
112,[57],Kc2,,-7.86,-0.2,
113,[57],,Kxa7,-7.62,-0.24,
114,[58],Ne5,,-7.83,-0.21,
115,[58],,Re3,-7.79,-0.04,
116,[59],Nc6+,,-7.74,0.05,
117,[59],,Kb6,-7.98,0.24,
118,[60],Nxb4,,-7.48,0.5,
119,[60],,Rxe4,-8.02,0.54,
120,[61],d5,,,,#6#
121,[61],,Nxe6,-15.78,15.78,Gaffe
122,[62],dxe6,,-45.3,-29.52,Gaffe
123,[62],,Rxb4,-45.22,-0.08,
