Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.21,0.21,
1,[1],,d5,0.22,-0.01,
2,[2],Nf3,,0.1,-0.12,
3,[2],,c6,0.53,-0.43,
4,[3],Bf4,,0.42,-0.11,
5,[3],,Bf5,0.53,-0.11,
6,[4],e3,,0.35,-0.18,
7,[4],,Qb6,0.46,-0.11,
8,[5],Bd3,,0.58,0.12,
9,[5],,Bxd3,0.21,0.37,
10,[6],Qxd3,,-0.38,-0.59,
11,[6],,Qxb2,-0.31,-0.07,
12,[7],O-O,,-0.12,0.19,
13,[7],,e6,0.86,-0.98,
14,[8],c4,,-1.21,-2.07,Erreur
15,[8],,Nf6,0.63,-1.84,Erreur
16,[9],Nbd2,,0.99,0.36,
17,[9],,Qb6,1.14,-0.15,
18,[10],Rfb1,,0.6,-0.54,
19,[10],,Qa6,0.48,0.12,
20,[11],Qb3,,0.34,-0.14,
21,[11],,b6,0.41,-0.07,
22,[12],a4,,0.38,-0.03,
23,[12],,Qa5,0.76,-0.38,
24,[13],Qc2,,1.07,0.31,
25,[13],,dxc4,0.91,0.16,
26,[14],e4,,0.65,-0.26,
27,[14],,c3,0.56,0.09,
28,[15],Nc4,,0.41,-0.15,
29,[15],,Qa6,0.82,-0.41,
30,[16],Qxc3,,0.74,-0.08,
31,[16],,Be7,1.08,-0.34,
32,[17],Ncd2,,0.14,-0.94,
33,[17],,O-O,0.07,0.07,
34,[18],Bxb8,,-0.06,-0.13,
35,[18],,Raxb8,0.0,-0.06,
36,[19],Qxc6,,-0.18,-0.18,
37,[19],,Rfc8,-0.04,-0.14,
38,[20],Qb5,,0.0,0.04,
39,[20],,Qb7,-0.23,0.23,
40,[21],Qd3,,-0.27,-0.04,
41,[21],,Rc7,0.0,-0.27,
42,[22],Rc1,,-0.52,-0.52,
43,[22],,Rbc8,-0.53,0.01,
44,[23],Rxc7,,-0.65,-0.12,
45,[23],,Rxc7,-0.45,-0.2,
46,[24],h3,,-0.56,-0.11,
47,[24],,Qc8,-0.28,-0.28,
48,[25],Qb5,,-0.3,-0.02,
49,[25],,h6,-0.38,0.08,
50,[26],g3,,-0.62,-0.24,
51,[26],,Rc2,-0.72,0.1,
52,[27],Kg2,,-0.99,-0.27,
53,[27],,Qc3,-0.88,-0.11,
54,[28],Rd1,,-1.05,-0.17,
55,[28],,Qb4,-0.04,-1.01,Erreur
56,[29],Rb1,,-0.12,-0.08,
57,[29],,Qc3,-0.06,-0.06,
58,[30],Rd1,,-0.97,-0.91,
59,[30],,Rb2,-1.05,0.08,
60,[31],Qe5,,-1.75,-0.7,
61,[31],,Nd7,-1.68,-0.07,
62,[32],Qf4,,-2.51,-0.83,
63,[32],,g5,-1.0,-1.51,Erreur
64,[33],Qe3,,-1.14,-0.14,
65,[33],,Qxe3,-1.04,-0.1,
66,[34],fxe3,,-1.04,0.0,
67,[34],,Bb4,-1.08,0.04,
68,[35],Kf1,,-1.46,-0.38,
69,[35],,Ra2,-0.98,-0.48,
70,[36],e5,,-0.96,0.02,
71,[36],,f5,-0.9,-0.06,
72,[37],g4,,-0.84,0.06,
73,[37],,Kf8,-0.85,0.01,
74,[38],Ke2,,-0.87,-0.02,
75,[38],,Rxa4,-0.82,-0.05,
76,[39],Rc1,,-0.74,0.08,
77,[39],,Ra2,-0.74,0.0,
78,[40],Rc8+,,-0.82,-0.08,
79,[40],,Ke7,0.0,-0.82,
80,[41],Rh8,,-0.46,-0.46,
81,[41],,a5,0.0,-0.46,
82,[42],Rh7+,,0.0,0.0,
83,[42],,Kd8,0.0,0.0,
84,[43],Rxh6,,0.0,0.0,
85,[43],,Nf8,0.0,0.0,
86,[44],Kd3,,-0.1,-0.1,
87,[44],,b5,-0.57,0.47,
88,[45],Rh8,,-0.48,0.09,
89,[45],,a4,0.0,-0.48,
90,[46],Rg8,,-1.0,-1.0,
91,[46],,a3,0.65,-1.65,Erreur
92,[47],gxf5,,0.55,-0.1,
93,[47],,exf5,0.5,0.05,
94,[48],Rxg5,,0.83,0.33,
95,[48],,Ra1,0.26,0.57,
96,[49],Rg7,,0.0,-0.26,
97,[49],,Rc1,0.47,-0.47,
98,[50],Ra7,,-0.03,-0.5,
99,[50],,Ne6,0.46,-0.49,
100,[51],h4,,-0.48,-0.94,
101,[51],,Rc3+,0.0,-0.48,
102,[52],Ke2,,0.11,0.11,
103,[52],,f4,0.0,0.11,
104,[53],exf4,,0.0,0.0,
105,[53],,Nxf4+,-0.63,0.63,
106,[54],Kd1,,0.0,0.63,
107,[54],,Kc8,-1.92,1.92,Erreur
108,[55],e6,,-1.22,0.7,
109,[55],,Kb8,-1.29,0.07,
110,[56],Ne4,,-6.48,-5.19,Gaffe
111,[56],,Rd3+,-6.38,-0.1,
112,[57],Kc2,,-6.82,-0.44,
113,[57],,Kxa7,-7.08,0.26,
114,[58],Ne5,,-6.8,0.28,
115,[58],,Re3,-7.15,0.35,
116,[59],Nc6+,,-7.15,0.0,
117,[59],,Kb6,-6.84,-0.31,
118,[60],Nxb4,,-6.7,0.14,
119,[60],,Rxe4,-7.35,0.65,
120,[61],d5,,-53.12,-45.77,Gaffe
121,[61],,Nxe6,-9.53,-43.59,Gaffe
122,[62],dxe6,,-45.14,-35.61,Gaffe
123,[62],,Rxb4,-45.18,0.04,
