Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.32,0.32,
1,[1],,c5,0.46,-0.14,
2,[2],Nf3,,0.47,0.01,
3,[2],,e6,0.51,-0.04,
4,[3],Nc3,,0.53,0.02,
5,[3],,a6,0.79,-0.26,
6,[4],Be2,,0.41,-0.38,
7,[4],,Nc6,0.79,-0.38,
8,[5],d4,,0.59,-0.2,
9,[5],,cxd4,0.54,0.05,
10,[6],Nxd4,,0.42,-0.12,
11,[6],,Qc7,0.53,-0.11,
12,[7],O-O,,0.51,-0.02,
13,[7],,Nf6,0.53,-0.02,
14,[8],Be3,,0.42,-0.11,
15,[8],,Be7,0.51,-0.09,
16,[9],f4,,0.39,-0.12,
17,[9],,d6,0.27,0.12,
18,[10],Kh1,,0.18,-0.09,
19,[10],,O-O,0.17,0.01,
20,[11],Qe1,,0.13,-0.04,
21,[11],,Nxd4,0.21,-0.08,
22,[12],Bxd4,,0.13,-0.08,
23,[12],,b5,0.17,-0.04,
24,[13],Qg3,,0.11,-0.06,
25,[13],,Bb7,0.24,-0.13,
26,[14],a3,,0.0,-0.24,
27,[14],,Rad8,0.24,-0.24,
28,[15],Rae1,,0.11,-0.13,
29,[15],,Rd7,0.27,-0.16,
30,[16],Bd3,,0.16,-0.11,
31,[16],,Qd8,0.15,0.01,
32,[17],Qh3,,0.03,-0.12,
33,[17],,g6,0.73,-0.7,
34,[18],f5,,0.7,-0.03,
35,[18],,e5,0.52,0.18,
36,[19],Be3,,0.61,0.09,
37,[19],,Re8,0.9,-0.29,
38,[20],fxg6,,0.73,-0.17,
39,[20],,hxg6,1.06,-0.33,
40,[21],Nd5,,0.0,-1.06,Erreur
41,[21],,Nxd5,0.0,0.0,
42,[22],Rxf7,,0.0,0.0,
43,[22],,Kxf7,0.0,0.0,
44,[23],Qh7+,,0.0,0.0,
45,[23],,Ke6,0.0,0.0,
46,[24],exd5+,,0.0,0.0,
47,[24],,Kxd5,0.0,0.0,
48,[25],Be4+,,0.0,0.0,
49,[25],,Kxe4,0.0,0.0,
50,[26],Qf7,,0.0,0.0,
51,[26],,Bf6,0.0,0.0,
52,[27],Bd2+,,0.0,0.0,
53,[27],,Kd4,0.0,0.0,
54,[28],Be3+,,0.0,0.0,
55,[28],,Ke4,0.0,0.0,
56,[29],Qb3,,0.0,0.0,
57,[29],,Kf5,0.0,0.0,
58,[30],Rf1+,,0.0,0.0,
59,[30],,Kg4,0.0,0.0,
60,[31],Qd3,,0.0,0.0,
61,[31],,Bxg2+,1.59,-1.59,Erreur
62,[32],Kxg2,,3.45,1.86,Erreur
63,[32],,Qa8+,3.28,0.17,
64,[33],Kg1,,0.0,-3.28,Gaffe
65,[33],,Bg5,0.0,0.0,
66,[34],Qe2+,,0.58,0.58,
67,[34],,Kh4,0.0,0.58,
68,[35],Bf2+,,0.0,0.0,
69,[35],,Kh3,,,#7#
70,[36],Be1,,,,#-6#
