Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,g6,0.5,-0.17,
4,[3],d4,,0.39,-0.11,
5,[3],,Bg7,0.8,-0.41,
6,[4],d5,,0.51,-0.29,
7,[4],,d6,0.57,-0.06,
8,[5],Nc3,,0.41,-0.16,
9,[5],,Nf6,0.47,-0.06,
10,[6],Bb5+,,0.37,-0.1,
11,[6],,Nbd7,0.59,-0.22,
12,[7],a4,,0.5,-0.09,
13,[7],,O-O,0.54,-0.04,
14,[8],O-O,,0.54,0.0,
15,[8],,Ne8,0.48,0.06,
16,[9],Re1,,0.48,0.0,
19,[10],,Rb8,0.5,-0.02,
20,[11],Bf4,,0.39,-0.11,
21,[11],,b6,0.6,-0.21,
22,[12],Qd2,,0.56,-0.04,
23,[12],,f6,0.78,-0.22,
24,[13],Nb5,,0.75,-0.03,
27,[14],,Qxc7,0.53,0.22,
28,[15],c3,,0.7,0.17,
29,[15],,Ne5,0.71,-0.01,
30,[16],Nxe5,,0.66,-0.05,
31,[16],,fxe5,0.66,0.0,
32,[17],Be3,,0.77,0.11,
33,[17],,b5,1.06,-0.29,
34,[18],axb5,,0.96,-0.1,
35,[18],,axb5,1.04,-0.08,
36,[19],Ra2,,0.58,-0.46,
37,[19],,b4,0.58,0.0,
38,[20],Rea1,,0.55,-0.03,
39,[20],,bxc3,0.57,-0.02,
40,[21],Qxc3,,0.49,-0.08,
41,[21],,Bd7,0.56,-0.07,
42,[22],Bd2,,0.4,-0.16,
43,[22],,Rb7,0.54,-0.14,
44,[23],Qc2,,0.49,-0.05,
47,[24],,Rxb5,0.54,-0.05,
48,[25],Ra7,,0.31,-0.23,
49,[25],,Rb7,0.3,0.01,
50,[26],Qa4,,0.0,-0.3,
51,[26],,Rxa7,0.0,0.0,
52,[27],Qxa7,,0.0,0.0,
53,[27],,Qxa7,0.0,0.0,
54,[28],Rxa7,,0.28,0.28,
55,[28],,Kf7,0.24,0.04,
56,[29],Kf1,,0.36,0.12,
57,[29],,Rb8,0.41,-0.05,
58,[30],Bc3,,0.37,-0.04,
59,[30],,Bh6,0.5,-0.13,
60,[31],Ke2,,0.54,0.04,
61,[31],,Bc1,0.45,0.09,
62,[32],Ra2,,0.58,0.13,
63,[32],,Rb7,0.51,0.07,
64,[33],Kd3,,0.5,-0.01,
65,[33],,h5,0.43,0.07,
66,[34],Ra1,,0.4,-0.03,
67,[34],,Bg5,0.44,-0.04,
68,[35],g3,,0.45,0.01,
69,[35],,Bf6,0.39,0.06,
70,[36],Ke3,,0.17,-0.22,
71,[36],,Rb3,0.27,-0.1,
72,[37],Ra7,,0.26,-0.01,
73,[37],,Bg5+,0.45,-0.19,
74,[38],Kd3,,0.39,-0.06,
75,[38],,Rb8,0.34,0.05,
76,[39],Ra1,,0.27,-0.07,
77,[39],,Kg8,0.43,-0.16,
78,[40],Ke2,,0.25,-0.18,
79,[40],,Bh6,0.4,-0.15,
80,[41],Ra7,,0.19,-0.21,
81,[41],,Kf8,0.41,-0.22,
82,[42],Kd3,,0.31,-0.1,
83,[42],,Bg5,0.43,-0.12,
84,[43],Ra1,,0.4,-0.03,
85,[43],,Kg8,0.43,-0.03,
86,[44],Ke2,,0.25,-0.18,
87,[44],,Bh6,0.4,-0.15,
88,[45],h4,,0.18,-0.22,
89,[45],,Rc8,0.53,-0.35,
90,[46],Ra7,,0.5,-0.03,
91,[46],,Kf8,0.48,0.02,
92,[47],Kd3,,0.49,0.01,
93,[47],,Rb8,0.42,0.07,
94,[48],Kc4,,0.37,-0.05,
95,[48],,Kf7,0.36,0.01,
96,[49],Ra1,,0.13,-0.23,
97,[49],,Kg8,0.4,-0.27,
98,[50],Ra7,,0.46,0.06,
99,[50],,Kf7,0.36,0.1,
100,[51],b3,,0.45,0.09,
101,[51],,Kf8,0.43,0.02,
102,[52],Ra2,,0.47,0.04,
103,[52],,Kg8,0.42,0.05,
104,[53],Ra7,,0.46,0.04,
105,[53],,Kf8,0.34,0.12,
106,[54],Ra1,,0.43,0.09,
107,[54],,Kg8,0.39,0.04,
