Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nc3,,0.46,0.03,
5,[3],,Bg7,0.48,-0.02,
6,[4],e4,,0.54,0.06,
7,[4],,d6,0.43,0.11,
8,[5],f3,,0.22,-0.21,
9,[5],,O-O,0.03,0.19,
10,[6],Be3,,0.25,0.22,
11,[6],,Nc6,0.37,-0.12,
12,[7],Nge2,,0.3,-0.07,
13,[7],,a6,0.27,0.03,
14,[8],Qd2,,0.25,-0.02,
15,[8],,Rb8,0.41,-0.16,
16,[9],Rc1,,0.39,-0.02,
17,[9],,Bd7,0.46,-0.07,
18,[10],b3,,0.35,-0.11,
19,[10],,e6,0.47,-0.12,
20,[11],Ng3,,0.38,-0.09,
21,[11],,e5,0.5,-0.12,
22,[12],d5,,0.54,0.04,
23,[12],,Nd4,0.49,0.05,
24,[13],Nce2,,0.38,-0.11,
25,[13],,Nxe2,0.67,-0.29,
26,[14],Bxe2,,0.67,0.0,
27,[14],,h5,0.56,0.11,
28,[15],Bg5,,0.6,0.04,
29,[15],,Qe8,0.51,0.09,
30,[16],O-O,,0.5,-0.01,
31,[16],,Nh7,0.59,-0.09,
32,[17],Be3,,0.58,-0.01,
33,[17],,h4,0.52,0.06,
34,[18],Nh1,,0.39,-0.13,
35,[18],,f5,0.53,-0.14,
36,[19],c5,,0.43,-0.1,
37,[19],,h3,0.89,-0.46,
38,[20],g3,,0.87,-0.02,
39,[20],,Nf6,1.05,-0.18,
40,[21],cxd6,,0.92,-0.13,
41,[21],,cxd6,0.91,0.01,
42,[22],Qb4,,0.61,-0.3,
43,[22],,fxe4,0.74,-0.13,
44,[23],fxe4,,0.51,-0.23,
45,[23],,Bg4,0.48,0.03,
46,[24],Bd3,,0.31,-0.17,
47,[24],,Qd7,0.48,-0.17,
48,[25],Rc2,,0.34,-0.14,
49,[25],,Bh5,0.37,-0.03,
50,[26],Nf2,,0.45,0.08,
51,[26],,Ng4,0.47,-0.02,
52,[27],Nxg4,,0.36,-0.11,
53,[27],,Bxg4,0.42,-0.06,
54,[28],Rfc1,,0.34,-0.08,
55,[28],,Rbc8,0.33,0.01,
56,[29],Rxc8,,0.36,0.03,
57,[29],,Rxc8,0.31,0.05,
58,[30],Rxc8+,,0.31,0.0,
59,[30],,Qxc8,0.26,0.05,
60,[31],Qc4,,0.25,-0.01,
61,[31],,Qf8,0.22,0.03,
62,[32],Be2,,0.21,-0.01,
63,[32],,Bd7,0.61,-0.4,
64,[33],a4,,0.59,-0.02,
65,[33],,Qd8,0.53,0.06,
66,[34],Qb4,,0.46,-0.07,
67,[34],,Bc8,1.08,-0.62,
68,[35],Qb6,,0.47,-0.61,
69,[35],,Qe7,0.96,-0.49,
70,[36],Kf2,,0.94,-0.02,
71,[36],,Kh7,1.19,-0.25,
72,[37],Ke1,,0.82,-0.37,
73,[37],,Bh6,0.85,-0.03,
74,[38],Kd2,,0.86,0.01,
75,[38],,Bxe3+,0.83,0.03,
76,[39],Qxe3,,0.35,-0.48,
77,[39],,Kg7,0.87,-0.52,
78,[40],Qc3,,0.17,-0.7,
79,[40],,Bg4,0.18,-0.01,
