Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],f3,,0.25,-0.18,
5,[3],,Bg7,0.03,0.22,
6,[4],e4,,0.18,0.15,
7,[4],,d6,0.14,0.04,
8,[5],Nc3,,0.22,0.08,
9,[5],,O-O,0.03,0.19,
10,[6],Be3,,0.25,0.22,
11,[6],,c5,0.28,-0.03,
12,[7],Nge2,,0.2,-0.08,
13,[7],,Nc6,0.08,0.12,
14,[8],d5,,0.14,0.06,
15,[8],,Ne5,0.12,0.02,
16,[9],Ng3,,0.0,-0.12,
17,[9],,h5,0.23,-0.23,
18,[10],Be2,,0.39,0.16,
19,[10],,h4,0.4,-0.01,
20,[11],Nf1,,0.38,-0.02,
21,[11],,e6,0.4,-0.02,
22,[12],f4,,-0.1,-0.5,
23,[12],,Nxc4,1.01,-1.11,
24,[13],Bxc4,,1.02,0.01,
25,[13],,b5,0.83,0.19,
26,[14],Bxb5,,0.86,0.03,
27,[14],,exd5,1.04,-0.18,
28,[15],exd5,,0.54,-0.5,
29,[15],,Rb8,0.67,-0.13,
30,[16],Bd2,,-0.31,-0.98,
31,[16],,Bg4,0.0,-0.31,
32,[17],Qa4,,0.0,0.0,
33,[17],,a6,0.06,-0.06,
34,[18],Qxa6,,-0.06,-0.12,
35,[18],,h3,0.0,-0.06,
36,[19],gxh3,,-0.34,-0.34,
37,[19],,Bf3,-0.05,-0.29,
38,[20],Rg1,,-0.38,-0.33,
39,[20],,Nxd5,-0.2,-0.18,
40,[21],Nxd5,,-0.23,-0.03,
41,[21],,Bxd5,-0.59,0.36,
42,[22],Ne3,,-0.77,-0.18,
43,[22],,Ra8,-0.73,-0.04,
44,[23],Nxd5,,-0.69,0.04,
45,[23],,Rxa6,-0.85,0.16,
47,[24],,Qe8+,0.14,-0.99,
48,[25],Ne3,,-2.0,-2.14,Erreur
49,[25],,d5,-2.14,0.14,
50,[26],Kf2,,-2.05,0.09,
51,[26],,Qa4,-2.11,0.06,
52,[27],Be2,,-2.17,-0.06,
53,[27],,Qxf4+,-1.46,-0.71,
54,[28],Bf3,,-2.41,-0.95,
55,[28],,Bxb2,-1.16,-1.25,
56,[29],Rae1,,-0.7,0.46,
57,[29],,Re8,-0.94,0.24,
58,[30],Rg4,,-1.03,-0.09,
59,[30],,Qxh2+,-0.54,-0.49,
60,[31],Bg2,,-0.47,0.07,
61,[31],,Re6,-0.15,-0.32,
62,[32],Nxd5,,0.0,0.15,
63,[32],,Bd4+,0.0,0.0,
64,[33],Be3,,-0.22,-0.22,
65,[33],,Qe5,0.0,-0.22,
66,[34],Re4,,-0.37,-0.37,
67,[34],,Qf5+,-0.25,-0.12,
68,[35],Rf4,,-0.28,-0.03,
69,[35],,Bxe3+,-0.14,-0.14,
70,[36],Rxe3,,-0.09,0.05,
71,[36],,Qc2+,-0.03,-0.06,
72,[37],Kg3,,-0.15,-0.12,
73,[37],,Rxe3+,0.0,-0.15,
74,[38],Nxe3,,0.0,0.0,
75,[38],,Qe2,-0.05,0.05,
76,[39],Nc4,,0.0,0.05,
77,[39],,f5,0.0,0.0,
78,[40],a4,,0.0,0.0,
79,[40],,Qc2,0.0,0.0,
80,[41],a5,,-2.1,-2.1,Erreur
81,[41],,g5,-2.08,-0.02,
82,[42],Bd5+,,-2.22,-0.14,
83,[42],,Kg7,-2.24,0.02,
84,[43],Rf3,,-2.46,-0.22,
85,[43],,Kf6,-2.49,0.03,
86,[44],Ne3,,-4.39,-1.9,Erreur
87,[44],,f4+,-4.48,0.09,
88,[45],Kg4,,-4.81,-0.33,
89,[45],,Qh7,-4.75,-0.06,
90,[46],Rxf4+,,-4.96,-0.21,
91,[46],,gxf4,-4.75,-0.21,
92,[47],Kxf4,,-4.94,-0.19,
93,[47],,Qc7+,-4.96,0.02,
94,[48],Ke4,,-4.86,0.1,
95,[48],,Qxa5,-5.1,0.24,
96,[49],h4,,-5.82,-0.72,
97,[49],,Qe1,-5.67,-0.15,
98,[50],h5,,-6.1,-0.43,
99,[50],,Qh4+,-6.36,0.26,
100,[51],Kd3,,-6.03,0.33,
101,[51],,Qxh5,-6.35,0.32,
102,[52],Bb3,,-5.87,0.48,
103,[52],,Ke5,-5.67,-0.2,
104,[53],Nc4+,,-5.51,0.16,
105,[53],,Kf4,-5.35,-0.16,
106,[54],Bc2,,-5.34,0.01,
107,[54],,Qf3+,-5.77,0.43,
108,[55],Kd2,,-5.55,0.22,
109,[55],,Qf2+,-5.87,0.32,
110,[56],Kc3,,-6.15,-0.28,
111,[56],,Qe1+,-6.06,-0.09,
112,[57],Kd3,,-6.27,-0.21,
113,[57],,Qb4,-7.05,0.78,
114,[58],Bd1,,-6.79,0.26,
115,[58],,Qb1+,-6.75,-0.04,
116,[59],Kd2,,-7.75,-1.0,
117,[59],,Qa2+,-6.94,-0.81,
118,[60],Kc3,,-16.08,-9.14,Gaffe
119,[60],,Qa1+,-39.78,23.7,Gaffe
120,[61],Nb2,,-8.32,31.46,
121,[61],,c4,-7.93,-0.39,
122,[62],Kc2,,-8.12,-0.19,
123,[62],,Qa2,-43.62,35.5,Gaffe
124,[63],Be2,,-39.77,3.85,
125,[63],,Qb3+,-49.03,9.26,Gaffe
126,[64],Kc1,,-49.03,0.0,
127,[64],,c3,-8.25,-40.78,
128,[65],Nc4,,-48.87,-40.62,Gaffe
129,[65],,Qa2,-61.5,12.63,Gaffe
130,[66],Bd3,,-49.26,12.24,
131,[66],,Kf3,-49.11,-0.15,
132,[67],Kd1,,-49.11,0.0,
133,[67],,Kf2,-49.11,0.0,
134,[68],Kc1,,-49.11,0.0,
135,[68],,Ke1,,,#-19#
