Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
7,[4],,Bc5,0.17,0.1,
8,[5],c3,,0.11,-0.06,
11,[6],,Ne5,0.26,-0.15,
12,[7],Be2,,0.19,-0.07,
13,[7],,d6,0.42,-0.23,
14,[8],f4,,0.03,-0.39,
15,[8],,Ng4,0.15,-0.12,
16,[9],Bxg4,,0.0,-0.15,
17,[9],,Qh4+,0.03,-0.03,
18,[10],Bf2,,0.1,0.07,
19,[10],,Qxg4,0.33,-0.23,
20,[11],Qxg4,,0.08,-0.25,
21,[11],,Bxg4,0.25,-0.17,
22,[12],f5,,0.31,0.06,
23,[12],,Bh5,0.21,0.1,
24,[13],Nd2,,0.03,-0.18,
25,[13],,O-O-O,0.16,-0.13,
26,[14],O-O,,0.14,-0.02,
27,[14],,f6,0.0,0.14,
28,[15],Ne6,,0.0,0.0,
29,[15],,Bxf2+,0.0,0.0,
30,[16],Rxf2,,-0.08,-0.08,
31,[16],,Rdg8,-0.14,0.06,
32,[17],c4,,-0.24,-0.1,
33,[17],,Bf7,-0.14,-0.1,
34,[18],Nf4,,-0.21,-0.07,
35,[18],,Nc6,-0.15,-0.06,
36,[19],Rc1,,-0.31,-0.16,
41,[21],,c6,-0.25,-0.06,
42,[22],b3,,-0.36,-0.11,
43,[22],,a5,-0.29,-0.07,
44,[23],Kh2,,-0.38,-0.09,
45,[23],,Kc7,-0.43,0.05,
46,[24],Ne2,,-0.39,0.04,
47,[24],,Re7,-0.31,-0.08,
48,[25],Rg3,,-0.34,-0.03,
49,[25],,Be8,0.0,-0.34,
50,[26],Nf4,,-0.01,-0.01,
51,[26],,g5,-0.03,0.02,
52,[27],fxg6,,-0.34,-0.31,
53,[27],,hxg6,-0.43,0.09,
54,[28],Ne2,,-0.37,0.06,
55,[28],,Nd7,-0.36,-0.01,
56,[29],Nd4,,-0.38,-0.02,
57,[29],,Rhh7,-0.26,-0.12,
58,[30],Kg1,,-0.24,0.02,
59,[30],,g5,-0.41,0.17,
60,[31],Nf5,,-0.43,-0.02,
61,[31],,Re6,-0.37,-0.06,
62,[32],Nd4,,-0.39,-0.02,
63,[32],,Re5,-0.4,0.01,
64,[33],N4f3,,-0.43,-0.03,
65,[33],,Ree7,-0.41,-0.02,
66,[34],Nh2,,-0.51,-0.1,
67,[34],,Bh5,-0.4,-0.11,
68,[35],h4,,-0.71,-0.31,
69,[35],,gxh4,-0.91,0.2,
70,[36],Rh3,,-0.8,0.11,
71,[36],,Bg6,-0.73,-0.07,
72,[37],Rf4,,-0.75,-0.02,
73,[37],,Nc5,-0.6,-0.15,
74,[38],Ng4,,-0.49,0.11,
75,[38],,Nd7,-0.59,0.1,
76,[39],Nf2,,-0.67,-0.08,
77,[39],,Re6,-0.5,-0.17,
78,[40],Rhxh4,,-0.59,-0.09,
79,[40],,Rxh4,-0.6,0.01,
