Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,c5,0.15,-0.1,
2,[2],Nf3,,0.12,-0.03,
3,[2],,Nf6,0.16,-0.04,
4,[3],Nc3,,0.12,-0.04,
5,[3],,Nc6,0.07,0.05,
6,[4],e3,,0.13,0.06,
7,[4],,e5,0.24,-0.11,
8,[5],Be2,,0.15,-0.09,
9,[5],,d5,0.17,-0.02,
10,[6],d4,,0.12,-0.05,
13,[7],,e4,0.39,-0.27,
17,[9],,Nxe5,0.19,0.2,
18,[10],dxe5,,0.18,-0.01,
19,[10],,Qxd1+,0.15,0.03,
20,[11],Kxd1,,0.14,-0.01,
21,[11],,Ng4,0.15,-0.01,
22,[12],Bb5+,,0.14,-0.01,
23,[12],,Bd7,0.1,0.04,
24,[13],Bxd7+,,0.07,-0.03,
25,[13],,Kxd7,0.15,-0.08,
26,[14],Nxe4,,0.15,0.0,
27,[14],,Nxe5,0.23,-0.08,
28,[15],Ke2,,0.21,-0.02,
29,[15],,Be7,0.16,0.05,
30,[16],Rd1+,,0.05,-0.11,
31,[16],,Ke6,0.07,-0.02,
32,[17],Ng5+,,0.06,-0.01,
33,[17],,Kf5,0.06,0.0,
34,[18],Rd5,,-0.06,-0.12,
35,[18],,Bxg5,0.0,-0.06,
36,[19],Bxg5,,0.0,0.0,
37,[19],,Kxg5,0.0,0.0,
38,[20],Rxe5+,,0.0,0.0,
39,[20],,Kf6,0.0,0.0,
40,[21],Re3,,0.0,0.0,
41,[21],,Rhe8,0.0,0.0,
42,[22],Rd1,,0.0,0.0,
43,[22],,Rxe3+,0.0,0.0,
44,[23],Kxe3,,0.0,0.0,
45,[23],,Re8+,0.0,0.0,
46,[24],Kf3,,0.0,0.0,
47,[24],,Re7,0.0,0.0,
48,[25],Rd4,,0.0,0.0,
49,[25],,Rc7,0.0,0.0,
50,[26],Ra4,,-0.06,-0.06,
51,[26],,b6,0.0,-0.06,
52,[27],Ke3,,0.0,0.0,
53,[27],,Ke5,0.0,0.0,
54,[28],Kd3,,0.0,0.0,
55,[28],,g5,0.0,0.0,
56,[29],Re4+,,0.0,0.0,
57,[29],,Kf5,0.03,-0.03,
58,[30],Ra4,,0.0,-0.03,
59,[30],,h5,0.0,0.0,
60,[31],h3,,-0.06,-0.06,
61,[31],,h4,-0.14,0.08,
62,[32],Ke3,,-0.03,0.11,
63,[32],,f6,-0.05,0.02,
64,[33],g3,,-0.13,-0.08,
65,[33],,hxg3,-0.12,-0.01,
66,[34],fxg3,,-0.06,0.06,
67,[34],,a5,0.0,-0.06,
68,[35],Rd4,,0.0,0.0,
69,[35],,Rc5,0.08,-0.08,
70,[36],Rd6,,0.0,-0.08,
71,[36],,Rb5,0.0,0.0,
72,[37],b3,,0.0,0.0,
73,[37],,Ke5,0.0,0.0,
74,[38],Rc6,,0.0,0.0,
75,[38],,a4,0.0,0.0,
76,[39],bxa4,,0.08,0.08,
77,[39],,Rb2,0.06,0.02,
78,[40],a5,,0.06,0.0,
79,[40],,bxa5,0.0,0.06,
80,[41],Rc5+,,0.06,0.06,
81,[41],,Ke6,0.04,0.02,
82,[42],Rxa5,,0.0,-0.04,
83,[42],,Rh2,0.06,-0.06,
84,[43],h4,,0.0,-0.06,
