Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,d6,0.52,-0.29,
2,[2],d4,,0.43,-0.09,
3,[2],,Nf6,0.53,-0.1,
4,[3],Nc3,,0.4,-0.13,
5,[3],,e5,0.74,-0.34,
6,[4],dxe5,,0.58,-0.16,
7,[4],,dxe5,0.63,-0.05,
8,[5],Qxd8+,,0.6,-0.03,
11,[6],,Bd6,0.47,0.13,
12,[7],Be3,,0.48,0.01,
13,[7],,Nbd7,0.66,-0.18,
14,[8],O-O-O,,0.51,-0.15,
15,[8],,a6,0.81,-0.3,
16,[9],Bc4,,0.55,-0.26,
21,[11],,b6,0.48,0.07,
22,[12],Nd2,,0.35,-0.13,
23,[12],,Bb7,0.31,0.04,
24,[13],f3,,0.41,0.1,
25,[13],,Ke7,0.44,-0.03,
26,[14],Bb3,,0.28,-0.16,
27,[14],,c6,0.56,-0.28,
28,[15],Nc4,,0.64,0.08,
29,[15],,Bc7,0.67,-0.03,
30,[16],Bf2,,0.7,0.03,
31,[16],,b5,0.96,-0.26,
32,[17],Ne3,,0.76,-0.2,
33,[17],,g6,0.82,-0.06,
34,[18],Bh4,,0.6,-0.22,
35,[18],,Nc5,0.56,0.04,
36,[19],Ng4,,0.56,0.0,
37,[19],,g5,0.56,0.0,
38,[20],Bf2,,0.53,-0.03,
39,[20],,Nxb3+,0.55,-0.02,
40,[21],cxb3,,0.56,0.01,
41,[21],,Nxg4,0.63,-0.07,
42,[22],hxg4,,0.48,-0.15,
43,[22],,Bc8,0.58,-0.1,
44,[23],Bc5+,,0.7,0.12,
45,[23],,Kf6,0.59,0.11,
46,[24],a5,,0.46,-0.13,
47,[24],,Bxa5,0.61,-0.15,
48,[25],Rd6+,,0.65,0.04,
51,[26],,Bd8,0.88,-0.23,
52,[27],Rxc6,,0.95,0.07,
53,[27],,a5,0.84,0.11,
54,[28],bxa5,,0.95,0.11,
57,[29],,Bd8,1.25,-0.3,
58,[30],Kb2,,0.47,-0.78,
59,[30],,Kg7,0.46,0.01,
60,[31],Nd5,,0.38,-0.08,
65,[33],,Ra4,1.05,-0.67,
66,[34],Rxb5,,1.2,0.15,
67,[34],,Rha8,1.1,0.1,
68,[35],Ra5,,1.03,-0.07,
69,[35],,R4xa5,0.78,0.25,
70,[36],bxa5,,0.75,-0.03,
71,[36],,Rxa5,0.94,-0.19,
72,[37],Rc1,,0.67,-0.27,
73,[37],,Rb5+,0.78,-0.11,
74,[38],Ka3,,0.51,-0.27,
75,[38],,Ra5+,1.22,-0.71,
76,[39],Kb3,,1.08,-0.14,
77,[39],,Rb5+,1.18,-0.1,
78,[40],Kc4,,1.14,-0.04,
79,[40],,Rb2,1.17,-0.03,
80,[41],g3,,1.03,-0.14,
81,[41],,Rg2,1.03,0.0,
82,[42],Kd3,,0.86,-0.17,
83,[42],,Rxg3,0.84,0.02,
84,[43],Ke4,,0.93,0.09,
85,[43],,Rg2,1.08,-0.15,
86,[44],Be3,,1.0,-0.08,
87,[44],,Ra2,0.99,0.01,
88,[45],d6,,0.09,-0.9,
89,[45],,Ra4+,0.32,-0.23,
90,[46],Kf5,,0.32,0.0,
91,[46],,Ra3,0.16,0.16,
92,[47],Ke4,,0.12,-0.04,
93,[47],,Ra4+,0.32,-0.2,
94,[48],Kf5,,0.32,0.0,
95,[48],,Ra3,0.16,0.16,
96,[49],Ke4,,0.12,-0.04,
