Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,c6,0.4,-0.35,
2,[2],d4,,0.27,-0.13,
3,[2],,d5,0.31,-0.04,
4,[3],Nf3,,0.25,-0.06,
9,[5],,Nbd7,0.24,0.01,
10,[6],e3,,0.21,-0.03,
11,[6],,Qa5,0.3,-0.09,
12,[7],cxd5,,0.29,-0.01,
13,[7],,Nxd5,0.42,-0.13,
14,[8],Qd2,,0.31,-0.11,
15,[8],,Bb4,0.32,-0.01,
16,[9],Rc1,,0.34,0.02,
19,[10],,Ba6,0.26,0.08,
20,[11],O-O,,0.27,0.01,
21,[11],,O-O,0.38,-0.11,
22,[12],e4,,0.4,0.02,
23,[12],,Nxc3,0.41,-0.01,
24,[13],bxc3,,0.41,0.0,
25,[13],,Ba3,0.39,0.02,
26,[14],Rce1,,0.17,-0.22,
27,[14],,c5,0.25,-0.08,
28,[15],Bxa6,,0.27,0.02,
29,[15],,Qxa6,0.32,-0.05,
30,[16],e5,,0.06,-0.26,
31,[16],,cxd4,0.39,-0.33,
32,[17],Qxd4,,0.31,-0.08,
33,[17],,Qb7,0.39,-0.08,
34,[18],Qa4,,-0.22,-0.61,
35,[18],,Bc5,-0.32,0.1,
36,[19],Rd1,,-0.33,-0.01,
37,[19],,b5,-0.34,0.01,
38,[20],Qg4,,-0.33,0.01,
39,[20],,Rfc8,-0.28,-0.05,
40,[21],Bf6,,-0.3,-0.02,
41,[21],,Bf8,-0.55,0.25,
42,[22],Ng5,,-0.74,-0.19,
43,[22],,Rc4,-0.9,0.16,
44,[23],Rd4,,-2.31,-1.41,Erreur
45,[23],,Rxd4,-2.28,-0.03,
46,[24],cxd4,,-2.34,-0.06,
47,[24],,gxf6,-2.34,0.0,
48,[25],Ne4+,,-2.65,-0.31,
49,[25],,Kh8,-2.9,0.25,
50,[26],exf6,,-2.94,-0.04,
51,[26],,h6,-2.92,-0.02,
52,[27],h3,,-3.01,-0.09,
53,[27],,Qd5,-3.26,0.25,
54,[28],Rc1,,-3.59,-0.33,
55,[28],,b4,-3.68,0.09,
56,[29],Rc7,,-4.06,-0.38,
57,[29],,Qxd4,-4.08,0.02,
58,[30],g3,,-4.41,-0.33,
59,[30],,Nxf6,-4.47,0.06,
60,[31],Qf3,,-6.86,-2.39,Erreur
61,[31],,Nxe4,-6.85,-0.01,
