Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nc3,,0.46,0.03,
5,[3],,d5,0.45,0.01,
6,[4],Bf4,,0.36,-0.09,
7,[4],,Bg7,0.46,-0.1,
8,[5],e3,,0.36,-0.1,
9,[5],,O-O,0.33,0.03,
10,[6],Rc1,,0.27,-0.06,
11,[6],,Be6,0.38,-0.11,
12,[7],Qb3,,0.26,-0.12,
13,[7],,c5,0.44,-0.18,
14,[8],Qxb7,,0.21,-0.23,
15,[8],,Qb6,0.05,0.16,
16,[9],Qxb6,,0.22,0.17,
17,[9],,axb6,0.06,0.16,
18,[10],dxc5,,-0.06,-0.12,
19,[10],,bxc5,-0.01,-0.05,
20,[11],a3,,0.0,0.01,
21,[11],,dxc4,-0.17,0.17,
22,[12],Nd1,,-0.02,0.15,
25,[13],,Ra7,-0.29,0.27,
26,[14],Nd1,,-0.33,-0.04,
29,[15],,Nc6,-0.26,-0.07,
30,[16],Nec3,,-0.27,-0.01,
31,[16],,Ra7,-0.21,-0.06,
32,[17],Nb5,,-0.44,-0.23,
33,[17],,Rb7,0.0,-0.44,
37,[19],,Bc8,0.0,0.0,
38,[20],Na6,,0.0,0.0,
39,[20],,Nd7,0.0,0.0,
40,[21],Rxc4,,0.0,0.0,
41,[21],,Bxb2,0.63,-0.63,
42,[22],Nxc5,,0.65,0.02,
43,[22],,Nxc5,0.64,0.01,
44,[23],Rxc5,,0.68,0.04,
45,[23],,Bd7,0.63,0.05,
46,[24],Bb5,,0.62,-0.01,
47,[24],,Nb8,0.62,0.0,
48,[25],a4,,0.18,-0.44,
49,[25],,Ba3,0.1,0.08,
50,[26],Rc7,,0.19,0.09,
51,[26],,Rxc7,0.18,0.01,
52,[27],Bxc7,,0.15,-0.03,
53,[27],,Rc8,0.21,-0.06,
54,[28],Bf4,,0.0,-0.21,
55,[28],,Bxb5,0.19,-0.19,
56,[29],axb5,,0.0,-0.19,
57,[29],,Nd7,0.14,-0.14,
58,[30],O-O,,-0.23,-0.37,
59,[30],,Rc5,-0.21,-0.02,
60,[31],Nf2,,-0.25,-0.04,
61,[31],,Rxb5,-0.3,0.05,
62,[32],Ra1,,-0.43,-0.13,
63,[32],,Bc5,-0.06,-0.37,
64,[33],Ne4,,-0.27,-0.21,
65,[33],,Bb6,-0.21,-0.06,
66,[34],Rd1,,-0.23,-0.02,
67,[34],,Nf8,-0.22,-0.01,
68,[35],Nc3,,-0.23,-0.01,
69,[35],,Rb3,-0.24,0.01,
70,[36],Nd5,,-0.19,0.05,
71,[36],,Bc5,-0.17,-0.02,
72,[37],Bh6,,-0.48,-0.31,
73,[37],,Ne6,-0.16,-0.32,
74,[38],Kf1,,-0.53,-0.37,
75,[38],,f6,-0.45,-0.08,
76,[39],h4,,-0.47,-0.02,
77,[39],,Kf7,-0.4,-0.07,
78,[40],e4,,-0.55,-0.15,
79,[40],,Rb2,-0.15,-0.4,
80,[41],Be3,,-0.09,0.06,
81,[41],,Bxe3,0.0,-0.09,
82,[42],Nxe3,,0.0,0.0,
83,[42],,Nf4,0.0,0.0,
84,[43],Rc1,,-0.12,-0.12,
85,[43],,Rb3,-0.26,0.14,
86,[44],Re1,,-0.37,-0.11,
87,[44],,Ke6,-0.27,-0.1,
88,[45],Kg1,,-0.5,-0.23,
89,[45],,Rb2,0.0,-0.5,
90,[46],Kh2,,-0.43,-0.43,
91,[46],,h5,-0.31,-0.12,
92,[47],Kg1,,-0.39,-0.08,
93,[47],,Ra2,-0.27,-0.12,
94,[48],Kf1,,-0.32,-0.05,
95,[48],,Kf7,-0.15,-0.17,
96,[49],g3,,-0.26,-0.11,
97,[49],,Ne6,-0.12,-0.14,
98,[50],Re2,,-0.08,0.04,
99,[50],,Ra3,-0.13,0.05,
100,[51],Kg2,,-0.11,0.02,
101,[51],,Nd4,-0.02,-0.09,
102,[52],Nc2,,0.0,0.02,
103,[52],,Nxc2,-0.01,0.01,
104,[53],Rxc2,,0.0,0.01,
