Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nc3,,0.46,0.03,
5,[3],,d5,0.45,0.01,
6,[4],Bg5,,0.39,-0.06,
7,[4],,Bg7,0.41,-0.02,
8,[5],Bxf6,,0.29,-0.12,
9,[5],,Bxf6,0.37,-0.08,
10,[6],cxd5,,0.29,-0.08,
11,[6],,c5,0.43,-0.14,
12,[7],dxc5,,0.31,-0.12,
13,[7],,Nd7,0.37,-0.06,
14,[8],e4,,0.47,0.1,
15,[8],,O-O,0.2,0.27,
16,[9],Nf3,,0.01,-0.19,
17,[9],,Nxc5,0.09,-0.08,
18,[10],e5,,0.06,-0.03,
19,[10],,Bg7,0.11,-0.05,
20,[11],Qd4,,0.21,0.1,
21,[11],,Qb6,0.26,-0.05,
22,[12],Bb5,,0.02,-0.24,
23,[12],,f6,0.02,0.0,
24,[13],O-O,,-0.24,-0.26,
25,[13],,fxe5,-0.18,-0.06,
26,[14],Nxe5,,-0.29,-0.11,
27,[14],,a6,-0.13,-0.16,
28,[15],Bc4,,-0.18,-0.05,
29,[15],,Qd6,-0.3,0.12,
30,[16],Rae1,,-0.24,0.06,
31,[16],,b5,-0.22,-0.02,
32,[17],Bb3,,-0.11,0.11,
33,[17],,b4,-0.06,-0.05,
34,[18],Na4,,-0.23,-0.17,
35,[18],,Nd7,-0.37,0.14,
36,[19],f4,,-0.24,0.13,
37,[19],,Rf5,-0.36,0.12,
38,[20],g3,,-0.37,-0.01,
39,[20],,a5,-0.21,-0.16,
40,[21],Re4,,-0.58,-0.37,
41,[21],,Nxe5,-0.68,0.1,
42,[22],fxe5,,-0.82,-0.14,
43,[22],,Rxe5,-0.27,-0.55,
44,[23],Rxe5,,-0.22,0.05,
45,[23],,Bxe5,-0.55,0.33,
46,[24],Qe3,,-0.28,0.27,
47,[24],,Bh3,-0.17,-0.11,
48,[25],Rf2,,-0.92,-0.75,
49,[25],,Rc8,-0.94,0.02,
50,[26],g4,,-1.61,-0.67,
51,[26],,Bxg4,-1.94,0.33,
52,[27],Nb6,,-2.07,-0.13,
53,[27],,Rf8,-2.17,0.1,
54,[28],Nc4,,-2.48,-0.31,
55,[28],,Bf4,-2.15,-0.33,
56,[29],Qe4,,-4.88,-2.73,Erreur
57,[29],,Qc5,-5.24,0.36,
58,[30],d6,,-8.51,-3.27,Gaffe
59,[30],,Bxh2+,-8.5,-0.01,
60,[31],Kh1,,-17.15,-8.65,Gaffe
61,[31],,Qxf2,-9.39,-7.76,
62,[32],Ne3+,,-17.83,-8.44,Gaffe
63,[32],,Kh8,,,#-9#
