Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],Qe2,,-0.34,-0.51,
3,[2],,c5,-0.25,-0.09,
4,[3],Nf3,,-0.33,-0.08,
5,[3],,Nc6,-0.23,-0.1,
6,[4],g3,,-0.32,-0.09,
7,[4],,g6,-0.15,-0.17,
8,[5],Bg2,,-0.2,-0.05,
9,[5],,Bg7,-0.15,-0.05,
10,[6],d3,,-0.17,-0.02,
11,[6],,d6,-0.13,-0.04,
12,[7],O-O,,-0.17,-0.04,
13,[7],,Nge7,-0.2,0.03,
14,[8],c3,,-0.1,0.1,
15,[8],,O-O,-0.1,0.0,
16,[9],Nh4,,-0.32,-0.22,
17,[9],,e5,-0.29,-0.03,
18,[10],f4,,-0.26,0.03,
19,[10],,f5,0.06,-0.32,
20,[11],Be3,,-0.15,-0.21,
21,[11],,Be6,0.28,-0.43,
22,[12],Nd2,,0.15,-0.13,
23,[12],,Qd7,0.22,-0.07,
24,[13],Ndf3,,-0.02,-0.24,
25,[13],,exf4,0.15,-0.17,
26,[14],gxf4,,-0.39,-0.54,
27,[14],,h6,-0.07,-0.32,
28,[15],a3,,0.0,0.07,
29,[15],,Rae8,0.02,-0.02,
30,[16],Rae1,,-0.18,-0.2,
