Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c6,0.54,-0.31,
2,[2],Nf3,,0.29,-0.25,
3,[2],,d5,0.43,-0.14,
4,[3],Nc3,,0.34,-0.09,
5,[3],,a6,0.72,-0.38,
6,[4],d4,,0.59,-0.13,
7,[4],,Bg4,0.66,-0.07,
8,[5],h3,,0.6,-0.06,
9,[5],,Bh5,0.66,-0.06,
10,[6],g4,,0.51,-0.15,
11,[6],,Bg6,0.48,0.03,
12,[7],Ne5,,0.52,0.04,
13,[7],,e6,0.46,0.06,
14,[8],exd5,,0.48,0.02,
15,[8],,cxd5,0.49,-0.01,
16,[9],h4,,0.68,0.19,
17,[9],,f6,0.67,0.01,
18,[10],Nxg6,,0.65,-0.02,
19,[10],,hxg6,0.41,0.24,
20,[11],Bd3,,0.34,-0.07,
21,[11],,Kf7,0.6,-0.26,
22,[12],Ne2,,0.24,-0.36,
23,[12],,Bd6,0.34,-0.1,
24,[13],Nf4,,0.0,-0.34,
25,[13],,Ne7,0.42,-0.42,
26,[14],h5,,0.58,0.16,
27,[14],,Bxf4,0.84,-0.26,
28,[15],Bxf4,,0.8,-0.04,
29,[15],,Nbc6,0.75,0.05,
30,[16],g5,,-0.01,-0.76,
31,[16],,gxh5,0.0,-0.01,
32,[17],gxf6,,0.0,0.0,
33,[17],,gxf6,0.0,0.0,
34,[18],c3,,0.07,0.07,
35,[18],,Ng6,0.16,-0.09,
36,[19],Bxg6+,,0.21,0.05,
37,[19],,Kxg6,0.29,-0.08,
38,[20],Qe2,,0.0,-0.29,
39,[20],,Kf7,0.0,0.0,
