Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nc3,,0.06,-0.19,
5,[3],,dxe4,0.36,-0.3,
6,[4],Nxe4,,0.5,0.14,
7,[4],,Bd7,0.58,-0.08,
8,[5],Nf3,,0.53,-0.05,
9,[5],,Bc6,0.53,0.0,
10,[6],Bd3,,0.58,0.05,
11,[6],,Nd7,0.51,0.07,
12,[7],O-O,,0.44,-0.07,
13,[7],,Ngf6,0.31,0.13,
14,[8],Ng3,,0.3,-0.01,
15,[8],,Bxf3,0.74,-0.44,
16,[9],Qxf3,,0.56,-0.18,
17,[9],,c6,0.65,-0.09,
18,[10],c4,,0.6,-0.05,
19,[10],,Be7,0.64,-0.04,
20,[11],b3,,0.6,-0.04,
21,[11],,O-O,0.53,0.07,
22,[12],Bb2,,0.54,0.01,
23,[12],,Qa5,0.63,-0.09,
24,[13],a3,,0.63,0.0,
25,[13],,Rad8,0.53,0.1,
26,[14],Rad1,,0.63,0.1,
27,[14],,Rfe8,0.51,0.12,
28,[15],b4,,0.5,-0.01,
29,[15],,Qc7,0.48,0.02,
30,[16],Rfe1,,0.31,-0.17,
31,[16],,Nf8,0.65,-0.34,
32,[17],Nf1,,0.48,-0.17,
33,[17],,a5,0.56,-0.08,
34,[18],b5,,0.22,-0.34,
35,[18],,cxb5,0.15,0.07,
36,[19],cxb5,,0.1,-0.05,
37,[19],,Nd5,0.68,-0.58,
38,[20],Ne3,,0.68,0.0,
39,[20],,Nxe3,0.79,-0.11,
40,[21],fxe3,,0.89,0.1,
41,[21],,Bf6,0.86,0.03,
42,[22],Be4,,0.73,-0.13,
43,[22],,e5,0.79,-0.06,
44,[23],Bxb7,,0.96,0.17,
45,[23],,exd4,0.84,0.12,
46,[24],Bc6,,0.46,-0.38,
47,[24],,Rxe3,0.57,-0.11,
48,[25],Rxe3,,0.56,-0.01,
49,[25],,dxe3,0.58,-0.02,
50,[26],Rxd8,,0.59,0.01,
51,[26],,Qxd8,0.82,-0.23,
52,[27],Bxf6,,0.7,-0.12,
53,[27],,gxf6,0.76,-0.06,
54,[28],Qxe3,,0.71,-0.05,
55,[28],,Qd1+,0.91,-0.2,
56,[29],Kf2,,0.81,-0.1,
57,[29],,Qc2+,0.79,0.02,
58,[30],Ke1,,0.21,-0.58,
59,[30],,Qb1+,0.81,-0.6,
60,[31],Ke2,,0.17,-0.64,
61,[31],,Ne6,0.35,-0.18,
62,[32],Qc3,,0.41,0.06,
63,[32],,a4,0.33,0.08,
64,[33],h3,,0.19,-0.14,
65,[33],,f5,0.18,0.01,
66,[34],Kf2,,0.0,-0.18,
67,[34],,f4,0.0,0.0,
68,[35],h4,,0.0,0.0,
69,[35],,h6,0.0,0.0,
70,[36],Ke2,,0.0,0.0,
71,[36],,Qg1,0.0,0.0,
72,[37],Kf3,,0.0,0.0,
73,[37],,Nd4+,0.0,0.0,
74,[38],Ke4,,0.0,0.0,
75,[38],,Ne2,0.0,0.0,
76,[39],Qd2,,0.0,0.0,
77,[39],,Qxg2+,0.02,-0.02,
78,[40],Kd3,,0.1,0.08,
79,[40],,f3,0.0,0.1,
80,[41],Qxh6,,0.0,0.0,
81,[41],,Ng3,0.9,-0.9,
82,[42],Qe3,,1.79,0.89,
83,[42],,Qf1+,1.89,-0.1,
84,[43],Kc3,,0.0,-1.89,Erreur
85,[43],,Ne2+,0.0,0.0,
86,[44],Kb2,,0.0,0.0,
87,[44],,f2,0.0,0.0,
88,[45],b6,,0.0,0.0,
89,[45],,Qg1,0.0,0.0,
90,[46],b7,,0.0,0.0,
91,[46],,Qg7+,0.0,0.0,
92,[47],Kc2,,0.0,0.0,
93,[47],,f1=Q,0.85,-0.85,
94,[48],b8=Q+,,0.73,-0.12,
95,[48],,Kh7,0.67,0.06,
96,[49],Be4+,,0.0,-0.67,
97,[49],,f5,0.0,0.0,
98,[50],Qba7,,0.0,0.0,
99,[50],,Qxa7,0.0,0.0,
100,[51],Qxa7+,,0.0,0.0,
101,[51],,Kg6,0.0,0.0,
102,[52],Qb6+,,0.0,0.0,
103,[52],,Kh5,0.06,-0.06,
104,[53],Qe3,,0.0,-0.06,
105,[53],,Kxh4,2.24,-2.24,
106,[54],Bd3,,2.12,-0.12,
107,[54],,Qa1,4.06,-1.94,
108,[55],Bxe2,,3.93,-0.13,
109,[55],,Qa2+,3.93,0.0,
110,[56],Kc1,,4.11,0.18,
111,[56],,Qa1+,3.95,0.16,
112,[57],Kd2,,3.94,-0.01,
113,[57],,Qb2+,4.01,-0.07,
114,[58],Ke1,,3.95,-0.06,
115,[58],,Qb8,4.09,-0.14,
116,[59],Qh6+,,3.83,-0.26,
117,[59],,Kg3,3.83,0.0,
118,[60],Qg5+,,4.15,0.32,
119,[60],,Kh2,3.89,0.26,
120,[61],Kf2,,39.77,35.88,
121,[61],,Qa7+,,,#5#
122,[62],Qe3,,48.95,48.95,
123,[62],,Qg7,,,#3#
124,[63],Qf4+,,,,#-2#
125,[63],,Kh3,,,#2#
126,[64],Bf1+,,,,#-1#
