Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nd2,,0.12,-0.13,
5,[3],,Nf6,0.13,-0.01,
6,[4],e5,,0.11,-0.02,
7,[4],,Nfd7,0.21,-0.1,
8,[5],f4,,0.04,-0.17,
9,[5],,c5,-0.01,0.05,
10,[6],Ngf3,,0.0,0.01,
11,[6],,Nc6,-0.04,0.04,
12,[7],Nb3,,-0.41,-0.37,
13,[7],,c4,-0.34,-0.07,
14,[8],Nbd2,,-0.37,-0.03,
15,[8],,b5,-0.37,0.0,
16,[9],Be2,,-0.36,0.01,
21,[11],,Be7,-0.24,-0.12,
22,[12],c3,,-0.18,0.06,
23,[12],,b4,-0.18,0.0,
24,[13],Qc2,,-0.41,-0.23,
25,[13],,bxc3,0.08,-0.49,
26,[14],bxc3,,0.03,-0.05,
27,[14],,Qa5,0.2,-0.17,
28,[15],Ng5,,0.21,0.01,
29,[15],,Nb6,0.32,-0.11,
30,[16],a4,,0.21,-0.11,
31,[16],,Bd7,1.04,-0.83,
32,[17],Nxh7,,1.1,0.06,
33,[17],,Rxh7,1.92,-0.82,
34,[18],Qxh7,,2.12,0.2,
35,[18],,Qxc3,1.92,0.2,
36,[19],Qg8+,,1.99,0.07,
37,[19],,Bf8,1.95,0.04,
38,[20],Ba3,,2.12,0.17,
39,[20],,O-O-O,1.84,0.28,
40,[21],Bxf8,,1.93,0.09,
41,[21],,Qxd2,1.98,-0.05,
42,[22],Bg4,,2.0,0.02,
43,[22],,c3,3.61,-1.61,
44,[23],Qxf7,,3.17,-0.44,
45,[23],,c2,4.6,-1.43,
46,[24],Bxe6,,4.35,-0.25,
47,[24],,Nxd4,3.06,1.29,Erreur
48,[25],Bxd7+,,3.41,0.35,
49,[25],,Rxd7,4.38,-0.97,
56,[29],Qe6,,5.32,0.94,
57,[29],,Kc7,5.23,0.09,
58,[30],Qa6,,3.43,-1.8,Erreur
59,[30],,Qxa5,3.28,0.15,
60,[31],Qxa5+,,2.63,-0.65,
61,[31],,Ncxa5,2.62,0.01,
62,[32],e6,,2.36,-0.26,
63,[32],,Rd8,3.25,-0.89,
64,[33],Bxg7,,2.54,-0.71,
65,[33],,Nc4,4.57,-2.03,
66,[34],f5,,5.26,0.69,
67,[34],,Ncd2,5.39,-0.13,
68,[35],Rf2,,5.51,0.12,
69,[35],,Rc8,5.86,-0.35,
70,[36],Bh6,,6.12,0.26,
71,[36],,c1=Q,7.99,-1.87,
72,[37],Rxc1+,,7.44,-0.55,
73,[37],,Nxc1,8.4,-0.96,
74,[38],Rxd2,,8.23,-0.17,
