Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,g6,0.75,-0.6,
2,[2],Nf3,,0.47,-0.28,
3,[2],,Bg7,0.63,-0.16,
4,[3],g3,,0.08,-0.55,
5,[3],,d6,0.46,-0.38,
6,[4],Bg2,,0.32,-0.14,
7,[4],,Nd7,0.27,0.05,
8,[5],O-O,,0.36,0.09,
9,[5],,Ngf6,0.31,0.05,
10,[6],b3,,0.2,-0.11,
11,[6],,e5,0.37,-0.17,
12,[7],dxe5,,0.32,-0.05,
13,[7],,dxe5,0.36,-0.04,
14,[8],Bb2,,0.32,-0.04,
15,[8],,e4,0.5,-0.18,
16,[9],Ng5,,0.41,-0.09,
17,[9],,e3,0.51,-0.1,
18,[10],f4,,0.42,-0.09,
19,[10],,O-O,0.42,0.0,
20,[11],Na3,,0.42,0.0,
23,[12],,Qe7,0.5,-0.08,
24,[13],Nc4,,0.59,0.09,
25,[13],,Rd8,0.74,-0.15,
26,[14],Qd3,,0.15,-0.59,
27,[14],,Nb6,0.22,-0.07,
28,[15],Qxe3,,0.06,-0.16,
29,[15],,Qxe3+,0.7,-0.64,
30,[16],Nxe3,,0.63,-0.07,
31,[16],,Ng4,0.55,0.08,
32,[17],Nxg4,,0.19,-0.36,
33,[17],,Bxb2,0.18,0.01,
34,[18],Rab1,,0.18,0.0,
35,[18],,Ba3,0.19,-0.01,
36,[19],Nfe5,,0.18,-0.01,
37,[19],,Kg7,0.36,-0.18,
38,[20],Bf3,,-0.14,-0.5,
39,[20],,Rd2,-0.14,0.0,
40,[21],Ne3,,0.06,0.2,
41,[21],,Bc5,0.08,-0.02,
42,[22],Kf2,,0.0,-0.08,
43,[22],,Bf5,0.4,-0.4,
44,[23],b4,,0.43,0.03,
45,[23],,Bxe3+,0.22,0.21,
46,[24],Kxe3,,0.5,0.28,
47,[24],,Rxc2,0.41,0.09,
48,[25],Rbc1,,0.44,0.03,
49,[25],,Rxc1,0.44,0.0,
50,[26],Rxc1,,0.36,-0.08,
51,[26],,c6,0.51,-0.15,
52,[27],b5,,0.32,-0.19,
53,[27],,cxb5,0.47,-0.15,
54,[28],Bxb7,,0.43,-0.04,
55,[28],,Rb8,0.41,0.02,
56,[29],Rc7,,0.46,0.05,
57,[29],,Be6,0.48,-0.02,
58,[30],Be4,,0.6,0.12,
59,[30],,a5,0.49,0.11,
60,[31],Ra7,,0.24,-0.25,
61,[31],,Bxa2,0.16,0.08,
62,[32],Rxa5,,0.01,-0.15,
