Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],g3,,0.12,-0.31,
5,[3],,c6,0.13,-0.01,
6,[4],Bg2,,0.1,-0.03,
7,[4],,d5,0.19,-0.09,
8,[5],Nf3,,0.26,0.07,
9,[5],,Bg7,0.16,0.1,
10,[6],cxd5,,0.12,-0.04,
11,[6],,cxd5,0.13,-0.01,
12,[7],Nc3,,0.05,-0.08,
13,[7],,Ne4,0.18,-0.13,
14,[8],Qb3,,0.24,0.06,
15,[8],,Nxc3,0.31,-0.07,
16,[9],bxc3,,0.25,-0.06,
17,[9],,O-O,0.37,-0.12,
18,[10],Nd2,,0.14,-0.23,
19,[10],,e6,0.18,-0.04,
20,[11],e4,,0.05,-0.13,
21,[11],,Nc6,0.12,-0.07,
22,[12],O-O,,0.09,-0.03,
23,[12],,Na5,0.0,0.09,
24,[13],Qc2,,0.0,0.0,
25,[13],,b6,0.0,0.0,
26,[14],Ba3,,0.0,0.0,
27,[14],,Re8,0.0,0.0,
28,[15],Bb4,,0.0,0.0,
29,[15],,Nc6,0.0,0.0,
30,[16],Ba3,,0.0,0.0,
31,[16],,Na5,0.0,0.0,
32,[17],Bb4,,0.0,0.0,
33,[17],,Nc6,0.0,0.0,
34,[18],Ba3,,0.0,0.0,
