Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nc3,,0.06,-0.19,
5,[3],,Nf6,0.15,-0.09,
6,[4],e5,,0.03,-0.12,
7,[4],,Nfd7,0.0,0.03,
8,[5],f4,,0.0,0.0,
9,[5],,c5,0.06,-0.06,
10,[6],Nf3,,0.07,0.01,
11,[6],,Nc6,0.0,0.07,
12,[7],Be3,,0.0,0.0,
13,[7],,a6,0.06,-0.06,
14,[8],Qd2,,-0.02,-0.08,
17,[9],,Qa5,0.23,-0.25,
18,[10],dxc5,,0.17,-0.06,
19,[10],,Nxc5,0.13,0.04,
20,[11],Kb1,,0.17,0.04,
21,[11],,b5,0.21,-0.04,
22,[12],Nd4,,0.05,-0.16,
23,[12],,Nxd4,0.16,-0.11,
24,[13],Bxd4,,0.15,-0.01,
25,[13],,b4,0.27,-0.12,
26,[14],Ne2,,0.35,0.08,
27,[14],,Bd7,0.4,-0.05,
28,[15],Qe3,,0.11,-0.29,
29,[15],,Rc8,0.05,0.06,
30,[16],g4,,0.09,0.04,
31,[16],,h5,0.02,0.07,
32,[17],gxh5,,0.17,0.15,
33,[17],,Rxh5,0.29,-0.12,
34,[18],h4,,0.29,0.0,
35,[18],,Rh6,0.24,0.05,
36,[19],h5,,0.29,0.05,
37,[19],,Qc7,0.23,0.06,
38,[20],Rc1,,0.24,0.01,
39,[20],,Bb5,0.83,-0.59,
40,[21],Ng3,,0.77,-0.06,
41,[21],,Bxf1,0.79,-0.02,
42,[22],Rhxf1,,0.82,0.03,
43,[22],,Na4,1.68,-0.86,
44,[23],c3,,0.66,-1.02,Erreur
45,[23],,bxc3,0.48,0.18,
46,[24],Bxc3,,0.87,0.39,
47,[24],,Bc5,0.64,0.23,
48,[25],Bd4,,1.36,0.72,
49,[25],,Qb6,1.14,0.22,
50,[26],b3,,1.25,0.11,
51,[26],,Qb4,1.16,0.09,
52,[27],Rfd1,,0.68,-0.48,
53,[27],,Kd7,0.32,0.36,
54,[28],Bxc5,,0.83,0.51,
55,[28],,Rxc5,0.71,0.12,
56,[29],Ka1,,0.64,-0.07,
57,[29],,Nc3,1.32,-0.68,
58,[30],Rd4,,1.48,0.16,
59,[30],,Qa5,1.27,0.21,
60,[31],Qd2,,1.53,0.26,
61,[31],,Na4,1.4,0.13,
62,[32],Rxc5,,1.38,-0.02,
63,[32],,Qxd2,1.34,0.04,
64,[33],Rcxd5+,,1.35,0.01,
65,[33],,exd5,1.5,-0.15,
66,[34],Rxd2,,1.47,-0.03,
67,[34],,Nb6,1.5,-0.03,
68,[35],a4,,1.53,0.03,
69,[35],,a5,1.55,-0.02,
70,[36],Kb2,,1.6,0.05,
71,[36],,g6,1.73,-0.13,
72,[37],hxg6,,1.87,0.14,
73,[37],,fxg6,1.82,0.05,
74,[38],Ne2,,1.73,-0.09,
75,[38],,Rh2,2.0,-0.27,
76,[39],Kc3,,1.89,-0.11,
77,[39],,Rf2,2.17,-0.28,
78,[40],Kd4,,2.28,0.11,
79,[40],,Rf3,2.4,-0.12,
80,[41],Rd3,,1.87,-0.53,
81,[41],,Rf2,2.08,-0.21,
82,[42],Ke3,,2.12,0.04,
83,[42],,Rh2,2.34,-0.22,
84,[43],Nd4,,2.38,0.04,
85,[43],,Rh3+,2.54,-0.16,
86,[44],Kd2,,2.37,-0.17,
87,[44],,Rh4,1.88,0.49,
88,[45],Ne2,,2.01,0.13,
89,[45],,Ke7,2.29,-0.28,
90,[46],Rg3,,2.37,0.08,
