Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Bc5,0.3,-0.03,
6,[4],c3,,0.19,-0.11,
7,[4],,Nf6,0.15,0.04,
8,[5],d3,,0.22,0.07,
9,[5],,O-O,0.24,-0.02,
10,[6],O-O,,0.31,0.07,
11,[6],,d5,0.27,0.04,
12,[7],exd5,,0.27,0.0,
13,[7],,Nxd5,0.34,-0.07,
14,[8],Re1,,0.36,0.02,
15,[8],,Bg4,0.42,-0.06,
16,[9],h3,,0.35,-0.07,
17,[9],,Bh5,0.4,-0.05,
18,[10],Nbd2,,0.3,-0.1,
19,[10],,Nb6,0.45,-0.15,
20,[11],b4,,0.36,-0.09,
21,[11],,Bd6,0.56,-0.2,
22,[12],Bb3,,0.74,0.18,
23,[12],,a5,0.62,0.12,
24,[13],b5,,0.48,-0.14,
25,[13],,Ne7,0.66,-0.18,
26,[14],a4,,0.6,-0.06,
27,[14],,Kh8,0.79,-0.19,
28,[15],g4,,0.55,-0.24,
29,[15],,Bg6,0.48,0.07,
30,[16],Nxe5,,0.55,0.07,
31,[16],,Bxe5,0.83,-0.28,
32,[17],Rxe5,,0.64,-0.19,
33,[17],,f6,0.96,-0.32,
34,[18],Re1,,0.95,-0.01,
35,[18],,Ned5,0.89,0.06,
36,[19],Ba3,,0.34,-0.55,
37,[19],,Re8,0.25,0.09,
38,[20],Rxe8+,,0.21,-0.04,
39,[20],,Qxe8,0.15,0.06,
40,[21],Qf3,,0.0,-0.15,
41,[21],,Nxc3,0.0,0.0,
42,[22],Bb2,,0.0,0.0,
43,[22],,Nbxa4,0.25,-0.25,
44,[23],Bxa4,,0.14,-0.11,
45,[23],,Nxa4,0.15,-0.01,
46,[24],Rxa4,,0.15,0.0,
47,[24],,Qxb5,0.06,0.09,
48,[25],Ra2,,0.06,0.0,
49,[25],,Rd8,0.12,-0.06,
50,[26],Qf4,,0.06,-0.06,
51,[26],,Rxd3,0.0,0.06,
52,[27],g5,,0.0,0.0,
53,[27],,Qxg5+,0.0,0.0,
54,[28],Qxg5,,0.0,0.0,
55,[28],,fxg5,0.0,0.0,
56,[29],Rxa5,,0.0,0.0,
57,[29],,h6,0.0,0.0,
58,[30],Nc4,,0.0,0.0,
59,[30],,Rb3,0.34,-0.34,
60,[31],Ra8+,,0.0,-0.34,
61,[31],,Kh7,0.28,-0.28,
62,[32],Rc8,,0.0,-0.28,
63,[32],,Bf7,0.71,-0.71,
64,[33],Rxc7,,0.44,-0.27,
65,[33],,Bxc4,0.63,-0.19,
66,[34],Rxg7+,,0.43,-0.2,
67,[34],,Kh8,0.73,-0.3,
68,[35],Be5,,0.47,-0.26,
69,[35],,Rb5,0.92,-0.45,
70,[36],Rxg5+,,0.99,0.07,
71,[36],,Kh7,1.01,-0.02,
72,[37],Rg7+,,0.9,-0.11,
73,[37],,Kh8,0.93,-0.03,
74,[38],Bf6,,0.94,0.01,
75,[38],,Rb6,1.32,-0.38,
76,[39],Bd4,,1.31,-0.01,
77,[39],,Rb1+,2.59,-1.28,
78,[40],Kh2,,2.68,0.09,
79,[40],,Rd1,2.26,0.42,
80,[41],Bf6,,0.89,-1.37,Erreur
81,[41],,Rd6,0.89,0.0,
82,[42],Ba1,,0.87,-0.02,
83,[42],,Ra6,0.9,-0.03,
84,[43],Bd4,,0.87,-0.03,
85,[43],,Ba2,0.86,0.01,
86,[44],f4,,1.13,0.27,
87,[44],,Ra4,1.17,-0.04,
88,[45],Be5,,1.25,0.08,
89,[45],,Ra5,1.36,-0.11,
90,[46],Bc3,,1.24,-0.12,
91,[46],,Ra3,1.21,0.03,
92,[47],Bb2,,1.26,0.05,
93,[47],,Ra4,0.99,0.27,
94,[48],Kg3,,0.99,0.0,
95,[48],,Bb1,1.93,-0.94,
96,[49],Kh4,,2.93,1.0,
