Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],Nf3,,0.25,0.06,
3,[2],,e6,0.17,0.08,
4,[3],e3,,0.13,-0.04,
7,[4],,Nc6,0.08,0.05,
8,[5],O-O,,0.22,0.14,
9,[5],,cxd4,0.26,-0.04,
10,[6],exd4,,0.23,-0.03,
11,[6],,b6,0.49,-0.26,
12,[7],c4,,0.58,0.09,
13,[7],,Bb7,0.45,0.13,
14,[8],Nc3,,0.47,0.02,
15,[8],,d5,0.76,-0.29,
16,[9],Bg5,,0.86,0.1,
17,[9],,Be7,0.88,-0.02,
18,[10],Bxf6,,0.63,-0.25,
19,[10],,Bxf6,0.75,-0.12,
20,[11],cxd5,,0.61,-0.14,
21,[11],,exd5,0.75,-0.14,
22,[12],Re1+,,0.52,-0.23,
23,[12],,Ne7,1.07,-0.55,
24,[13],Qa4+,,0.99,-0.08,
29,[15],,Kg7,1.04,-0.05,
30,[16],Nxf6,,1.34,0.3,
31,[16],,Kxf6,1.14,0.2,
32,[17],Re5,,1.01,-0.13,
33,[17],,Kg7,1.07,-0.06,
34,[18],Rae1,,1.06,-0.01,
35,[18],,Nc6,1.05,0.01,
36,[19],Rxd5,,1.03,-0.02,
37,[19],,Re8,0.98,0.05,
38,[20],Rf1,,0.75,-0.23,
39,[20],,Qc7,0.59,0.16,
40,[21],Bb5,,0.07,-0.52,
41,[21],,Re7,0.51,-0.44,
42,[22],Qc4,,0.44,-0.07,
43,[22],,Rc8,0.38,0.06,
44,[23],Bxc6,,0.06,-0.32,
45,[23],,Bxc6,0.24,-0.18,
46,[24],Re5,,-0.29,-0.53,
47,[24],,Rxe5,-0.26,-0.03,
48,[25],dxe5,,-0.22,0.04,
49,[25],,Qxe5,-0.34,0.12,
50,[26],Rd1,,-0.21,0.13,
51,[26],,Qg5,-0.28,0.07,
52,[27],Qd4+,,-0.42,-0.14,
53,[27],,Kg8,-0.48,0.06,
54,[28],Ne4,,-0.29,0.19,
55,[28],,Bxe4,-0.26,-0.03,
56,[29],Qxe4,,-0.21,0.05,
57,[29],,Qd2,-0.34,0.13,
58,[30],Qb1,,-0.29,0.05,
59,[30],,Qc2,-0.19,-0.1,
60,[31],Qa1,,-0.26,-0.07,
61,[31],,h5,-0.25,-0.01,
62,[32],b3,,-0.21,0.04,
65,[33],,b5,-0.24,0.03,
66,[34],Re1,,-0.31,-0.07,
67,[34],,b4,-0.17,-0.14,
68,[35],h4,,-0.25,-0.08,
69,[35],,Rc3,-0.19,-0.06,
70,[36],Re8+,,-0.85,-0.66,
71,[36],,Kh7,-0.89,0.04,
72,[37],Qe1,,-0.82,0.07,
73,[37],,Qc1,-0.75,-0.07,
74,[38],Kf1,,-1.15,-0.4,
75,[38],,Qf4,-1.07,-0.08,
76,[39],g3,,-1.46,-0.39,
77,[39],,Qf3,-1.41,-0.05,
78,[40],Kg1,,-1.34,0.07,
79,[40],,Rc2,-1.55,0.21,
80,[41],Re3,,-1.41,0.14,
81,[41],,Qc6,-1.52,0.11,
82,[42],Qf1,,-1.44,0.08,
83,[42],,Rxa2,-1.42,-0.02,
84,[43],Kh2,,-2.12,-0.7,
85,[43],,Rc2,-2.58,0.46,
86,[44],Qd3,,,,#2#
87,[44],,Rxf2+,,,#-1#
