Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,f5,0.58,-0.43,
2,[2],Bg5,,0.47,-0.11,
3,[2],,g6,0.59,-0.12,
4,[3],Nc3,,0.44,-0.15,
5,[3],,Bg7,0.5,-0.06,
6,[4],h4,,0.18,-0.32,
7,[4],,h6,0.29,-0.11,
8,[5],Bf4,,0.24,-0.05,
9,[5],,Nf6,0.29,-0.05,
10,[6],e3,,0.29,0.0,
11,[6],,d6,0.3,-0.01,
12,[7],Qf3,,0.35,0.05,
13,[7],,O-O,0.21,0.14,
14,[8],Bc4+,,0.14,-0.07,
15,[8],,e6,0.21,-0.07,
16,[9],O-O-O,,0.22,0.01,
17,[9],,Nc6,0.06,0.16,
18,[10],a3,,0.15,0.09,
19,[10],,Qe7,0.31,-0.16,
20,[11],Nge2,,0.39,0.08,
21,[11],,Bd7,0.72,-0.33,
22,[12],Qh3,,0.17,-0.55,
23,[12],,Kh7,0.58,-0.41,
24,[13],f3,,0.19,-0.39,
25,[13],,e5,0.01,0.18,
26,[14],dxe5,,0.22,0.21,
27,[14],,Nxe5,0.05,0.17,
28,[15],Ba2,,0.0,-0.05,
29,[15],,Rae8,0.04,-0.04,
30,[16],Bg5,,-0.6,-0.64,
31,[16],,hxg5,0.18,-0.78,
32,[17],hxg5+,,-0.03,-0.21,
33,[17],,Nh5,0.05,-0.08,
34,[18],Nf4,,0.01,-0.04,
35,[18],,Qxg5,0.0,0.01,
36,[19],Nxh5,,0.0,0.0,
37,[19],,Qxe3+,4.03,-4.03,
38,[20],Kb1,,3.71,-0.32,
39,[20],,gxh5,4.21,-0.5,
40,[21],Qxh5+,,3.98,-0.23,
41,[21],,Qh6,4.18,-0.2,
42,[22],Qg5,,4.04,-0.14,
43,[22],,Be6,4.66,-0.62,
44,[23],Rxh6+,,4.48,-0.18,
45,[23],,Bxh6,4.43,0.05,
46,[24],Rh1,,4.52,0.09,
47,[24],,Nf7,7.01,-2.49,
48,[25],Qf6,,7.19,0.18,
49,[25],,Bxa2+,7.07,0.12,
50,[26],Kxa2,,7.15,0.08,
