Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,c5,0.33,-0.11,
2,[2],c4,,0.12,-0.21,
3,[2],,g6,0.32,-0.2,
4,[3],d4,,0.3,-0.02,
5,[3],,cxd4,0.16,0.14,
6,[4],Nxd4,,0.3,0.14,
7,[4],,Bg7,0.15,0.15,
8,[5],e4,,0.08,-0.07,
9,[5],,Nc6,0.12,-0.04,
10,[6],Be3,,0.05,-0.07,
11,[6],,Nf6,0.18,-0.13,
12,[7],Nc3,,0.22,0.04,
13,[7],,O-O,0.37,-0.15,
14,[8],Be2,,0.34,-0.03,
15,[8],,d6,0.41,-0.07,
16,[9],O-O,,0.41,0.0,
17,[9],,Bd7,0.31,0.1,
18,[10],Qd2,,0.37,0.06,
19,[10],,Nxd4,0.37,0.0,
20,[11],Bxd4,,0.36,-0.01,
21,[11],,a5,0.46,-0.1,
22,[12],f3,,0.34,-0.12,
23,[12],,Bc6,0.35,-0.01,
24,[13],Bf2,,0.34,-0.01,
25,[13],,Nd7,0.36,-0.02,
26,[14],b3,,0.39,0.03,
27,[14],,Nc5,0.4,-0.01,
28,[15],Rab1,,0.38,-0.02,
29,[15],,Be5,0.41,-0.03,
30,[16],Rfd1,,0.4,-0.01,
31,[16],,e6,0.46,-0.06,
32,[17],Bf1,,0.14,-0.32,
35,[18],,Kh8,0.6,-0.46,
36,[19],Ne2,,0.33,-0.27,
37,[19],,g5,0.46,-0.13,
38,[20],Qe3,,0.22,-0.24,
39,[20],,Qg6,0.69,-0.47,
40,[21],Bg3,,0.68,-0.01,
45,[23],,Rfe8,0.57,0.11,
46,[24],e5,,0.67,0.1,
47,[24],,f6,0.68,-0.01,
48,[25],exf6,,0.7,0.02,
49,[25],,Qxf6,0.76,-0.06,
50,[26],Rd1,,0.72,-0.04,
51,[26],,e5,0.68,0.04,
52,[27],Ba3,,0.6,-0.08,
53,[27],,e4,0.36,0.24,
54,[28],f4,,0.46,0.1,
55,[28],,gxf4,0.73,-0.27,
56,[29],Nxf4,,0.39,-0.34,
57,[29],,Ne5,0.89,-0.5,
58,[30],Rd6,,0.7,-0.19,
59,[30],,Qf5,2.29,-1.59,
60,[31],Bb2,,2.62,0.33,
61,[31],,Kg8,3.52,-0.9,
62,[32],Be2,,1.03,-2.49,Erreur
63,[32],,Re7,1.63,-0.6,
64,[33],Nd5,,1.62,-0.01,
65,[33],,Bxd5,1.72,-0.1,
66,[34],Rxd5,,1.25,-0.47,
67,[34],,Rae8,1.27,-0.02,
68,[35],Qg3+,,1.6,0.33,
69,[35],,Kf7,1.74,-0.14,
70,[36],h3,,1.68,-0.06,
71,[36],,e3,1.88,-0.2,
72,[37],Kh2,,1.66,-0.22,
73,[37],,Qf2,1.6,0.06,
74,[38],Bh5+,,1.64,0.04,
75,[38],,Ng6,1.59,0.05,
76,[39],Qxf2+,,1.53,-0.06,
77,[39],,exf2,1.64,-0.11,
78,[40],Rf5+,,1.55,-0.09,
79,[40],,Kg8,1.71,-0.16,
80,[41],Rxf2,,1.62,-0.09,
81,[41],,Rd7,1.68,-0.06,
82,[42],Bg4,,1.56,-0.12,
83,[42],,Rf7,1.82,-0.26,
84,[43],Rd2,,1.53,-0.29,
85,[43],,Ne5,1.97,-0.44,
86,[44],Bh5,,2.0,0.03,
87,[44],,Ng6,1.98,0.02,
88,[45],Bf3,,1.86,-0.12,
89,[45],,Rc7,2.45,-0.59,
90,[46],Bd5+,,2.44,-0.01,
91,[46],,Kf8,2.46,-0.02,
92,[47],Bd4,,2.05,-0.41,
