Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Nf6,0.16,0.11,
6,[4],O-O,,0.3,0.14,
7,[4],,Nxe4,0.22,0.08,
8,[5],Re1,,0.08,-0.14,
9,[5],,Nd6,0.12,-0.04,
10,[6],Nxe5,,0.05,-0.07,
11,[6],,Be7,0.14,-0.09,
12,[7],Bf1,,0.14,0.0,
13,[7],,Nxe5,0.22,-0.08,
14,[8],Rxe5,,0.07,-0.15,
15,[8],,O-O,0.13,-0.06,
16,[9],d4,,0.22,0.09,
17,[9],,Bf6,0.2,0.02,
18,[10],Re1,,0.16,-0.04,
19,[10],,Re8,0.24,-0.08,
20,[11],c3,,0.25,0.01,
21,[11],,Rxe1,0.14,0.11,
22,[12],Qxe1,,0.2,0.06,
23,[12],,Qe8,0.34,-0.14,
24,[13],Qxe8+,,0.35,0.01,
25,[13],,d5,0.44,-0.09,
26,[14],Bd3,,0.48,0.04,
27,[14],,Bd6,0.34,0.14,
28,[15],Re1,,0.32,-0.02,
29,[15],,Kf8,0.4,-0.08,
30,[16],Bxd6+,,0.24,-0.16,
31,[16],,Nxd6,0.23,0.01,
32,[17],f3,,0.26,0.03,
33,[17],,Bd7,0.25,0.01,
34,[18],Kf2,,0.2,-0.05,
35,[18],,h6,0.21,-0.01,
36,[19],Re5,,0.1,-0.11,
37,[19],,c6,0.14,-0.04,
38,[20],h4,,0.12,-0.02,
39,[20],,a5,0.22,-0.1,
40,[21],a4,,0.05,-0.17,
41,[21],,b6,0.2,-0.15,
42,[22],g4,,0.0,-0.2,
43,[22],,f6,0.0,0.0,
44,[23],Re1,,-0.22,-0.22,
45,[23],,Re8,0.27,-0.49,
46,[24],Rxe8+,,0.23,-0.04,
47,[24],,Kxe8,0.11,0.12,
48,[25],Ke3,,0.0,-0.11,
49,[25],,Kd8,0.0,0.0,
50,[26],Kf4,,-0.08,-0.08,
51,[26],,g5+,-0.1,0.02,
52,[27],hxg5,,-0.06,0.04,
53,[27],,hxg5+,-0.15,0.09,
54,[28],Ke3,,-0.2,-0.05,
55,[28],,Kc7,-0.05,-0.15,
56,[29],b3,,-0.2,-0.15,
