Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,c5,0.4,-0.2,
4,[3],d5,,0.47,0.07,
7,[4],,d6,0.68,-0.21,
8,[5],e4,,0.74,0.06,
9,[5],,Be7,0.71,0.03,
10,[6],g3,,0.49,-0.22,
11,[6],,O-O,0.45,0.04,
12,[7],Bg2,,0.52,0.07,
13,[7],,Nbd7,0.67,-0.15,
14,[8],Nf3,,0.5,-0.17,
15,[8],,Ne8,0.67,-0.17,
16,[9],O-O,,0.66,-0.01,
17,[9],,g6,1.0,-0.34,
18,[10],Ne1,,0.77,-0.23,
19,[10],,Ng7,0.74,0.03,
20,[11],Nd3,,0.65,-0.09,
21,[11],,f5,0.79,-0.14,
22,[12],f4,,0.58,-0.21,
23,[12],,Bf6,0.58,0.0,
24,[13],Kh1,,0.59,0.01,
25,[13],,a6,0.59,0.0,
26,[14],a4,,0.12,-0.47,
31,[16],,Nxe5,0.58,-0.46,
32,[17],Nxe5,,0.55,-0.03,
33,[17],,Bxe5,0.5,0.05,
34,[18],Bf4,,0.46,-0.04,
35,[18],,Bxf4,0.57,-0.11,
36,[19],Rxf4,,0.49,-0.08,
37,[19],,Bd7,0.46,0.03,
38,[20],Rf2,,0.41,-0.05,
39,[20],,Qf6,0.69,-0.28,
40,[21],Qb3,,0.46,-0.23,
41,[21],,b6,0.5,-0.04,
42,[22],Raf1,,0.34,-0.16,
43,[22],,Qh6,0.27,0.07,
44,[23],Kg1,,0.1,-0.17,
45,[23],,Nh5,0.06,0.04,
46,[24],Bh3,,-0.62,-0.68,
47,[24],,Nxg3,-0.68,0.06,
48,[25],Rg2,,-5.43,-4.75,Gaffe
49,[25],,Qe3+,-5.48,0.05,
