Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,Nf6,0.3,-0.25,
2,[2],g3,,-0.04,-0.34,
3,[2],,c6,0.07,-0.11,
4,[3],Bg2,,0.0,-0.07,
7,[4],,g6,0.22,-0.22,
8,[5],O-O,,0.18,-0.04,
9,[5],,Bg7,0.19,-0.01,
10,[6],Qb3,,0.03,-0.16,
11,[6],,O-O,0.01,0.02,
12,[7],Nc3,,-0.04,-0.05,
13,[7],,d4,-0.03,-0.01,
14,[8],Na4,,-0.11,-0.08,
15,[8],,Na6,-0.23,0.12,
16,[9],d3,,0.0,0.23,
17,[9],,Nd7,0.06,-0.06,
18,[10],e3,,0.0,-0.06,
19,[10],,Ndc5,0.34,-0.34,
20,[11],Nxc5,,0.32,-0.02,
21,[11],,Nxc5,0.3,0.02,
22,[12],Qa3,,0.24,-0.06,
23,[12],,Ne6,0.25,-0.01,
24,[13],Re1,,0.16,-0.09,
25,[13],,Re8,0.23,-0.07,
26,[14],Bd2,,0.22,-0.01,
27,[14],,a5,0.24,-0.02,
28,[15],e4,,0.0,-0.24,
31,[16],,Ne6,0.47,-0.47,
32,[17],b4,,0.56,0.09,
33,[17],,a4,0.42,0.14,
34,[18],Re4,,0.43,0.01,
35,[18],,b6,0.5,-0.07,
36,[19],Rae1,,0.39,-0.11,
37,[19],,c5,0.4,-0.01,
38,[20],bxc5,,0.25,-0.15,
39,[20],,bxc5,0.29,-0.04,
40,[21],Rb1,,-0.05,-0.34,
41,[21],,Ra7,0.0,-0.05,
42,[22],Rb5,,0.14,0.14,
43,[22],,Bd7,0.32,-0.18,
44,[23],Ng5,,0.05,-0.27,
45,[23],,Rc8,0.48,-0.43,
46,[24],Nxe6,,0.39,-0.09,
47,[24],,fxe6,0.47,-0.08,
48,[25],f4,,-0.45,-0.92,
49,[25],,Bxb5,-0.41,-0.04,
50,[26],cxb5,,-0.29,0.12,
51,[26],,Qb6,-0.03,-0.26,
52,[27],Rb1,,-0.81,-0.78,
53,[27],,c4,-0.64,-0.17,
54,[28],dxc4,,-0.57,0.07,
55,[28],,Rxc4,-0.43,-0.14,
56,[29],Qd3,,-0.43,0.0,
57,[29],,Rac7,-0.43,0.0,
58,[30],Bc6,,-0.46,-0.03,
59,[30],,R7xc6,-0.75,0.29,
60,[31],bxc6,,-0.6,0.15,
61,[31],,Qxc6,-0.41,-0.19,
62,[32],h4,,-1.62,-1.21,Erreur
