Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,d5,0.19,0.03,
2,[2],c4,,0.18,-0.01,
3,[2],,d4,0.08,0.1,
4,[3],e3,,0.15,0.07,
11,[6],,Nh6,0.24,-0.09,
12,[7],Be2,,0.29,0.05,
13,[7],,g6,0.47,-0.18,
14,[8],Bd2,,0.59,0.12,
15,[8],,Qd6,0.41,0.18,
16,[9],Bc3,,0.43,0.02,
17,[9],,e5,0.4,0.03,
18,[10],d4,,0.46,0.06,
19,[10],,Be6,0.86,-0.4,
20,[11],Nd2,,0.68,-0.18,
21,[11],,O-O-O,0.73,-0.05,
22,[12],dxe5,,0.78,0.05,
23,[12],,Qc5,1.17,-0.39,
24,[13],Qa4,,1.07,-0.1,
27,[14],,Bc6,0.93,0.14,
28,[15],Nf3,,0.76,-0.17,
33,[17],,Rhe8,1.5,-0.74,
34,[18],h3,,1.61,0.11,
35,[18],,Nh6,1.5,0.11,
36,[19],Bb4,,1.33,-0.17,
37,[19],,Qb6,1.55,-0.22,
38,[20],Qc3,,1.55,0.0,
39,[20],,Be4,2.33,-0.78,
40,[21],Bxe7,,2.09,-0.24,
41,[21],,Rxe7,2.29,-0.2,
42,[22],Ng5,,2.82,0.53,
43,[22],,Qc6,2.52,0.3,
44,[23],Nxe4,,2.65,0.13,
45,[23],,Qxe4,2.59,0.06,
46,[24],Bf3,,2.46,-0.13,
47,[24],,Qxe5,3.2,-0.74,
48,[25],Bxb7+,,2.97,-0.23,
49,[25],,Kb8,2.92,0.05,
50,[26],Qb3,,3.5,0.58,
51,[26],,Qc5,3.41,0.09,
52,[27],Rad1,,3.85,0.44,
53,[27],,Rd6,4.96,-1.11,
54,[28],Bf3+,,4.79,-0.17,
55,[28],,Qb6,6.52,-1.73,
56,[29],Qc3,,5.07,-1.45,Erreur
57,[29],,c5,6.62,-1.55,
58,[30],Rxd6,,6.81,0.19,
59,[30],,Qxd6,6.88,-0.07,
60,[31],Rd1,,6.98,0.1,
