Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Nf6,0.16,0.11,
6,[4],O-O,,0.3,0.14,
7,[4],,Nxe4,0.22,0.08,
8,[5],d4,,0.28,0.06,
9,[5],,Nd6,0.5,-0.22,
10,[6],Bxc6,,0.48,-0.02,
11,[6],,dxc6,0.51,-0.03,
12,[7],dxe5,,0.52,0.01,
13,[7],,Nf5,0.55,-0.03,
14,[8],Qxd8+,,0.47,-0.08,
15,[8],,Kxd8,0.4,0.07,
16,[9],Nc3,,0.51,0.11,
17,[9],,Bd7,0.62,-0.11,
18,[10],Ne2,,0.56,-0.06,
19,[10],,Be7,0.27,0.29,
20,[11],h3,,0.32,0.05,
21,[11],,h5,0.61,-0.29,
22,[12],Rd1,,0.38,-0.23,
23,[12],,Ke8,0.57,-0.19,
24,[13],Bg5,,0.39,-0.18,
25,[13],,c5,0.57,-0.18,
26,[14],Nf4,,0.23,-0.34,
27,[14],,Bc6,0.15,0.08,
28,[15],Nd5,,0.13,-0.02,
29,[15],,Bxg5,0.49,-0.36,
30,[16],Nxg5,,0.37,-0.12,
31,[16],,Rd8,0.38,-0.01,
32,[17],Nf4,,0.4,0.02,
33,[17],,Rd4,0.21,0.19,
34,[18],Rxd4,,0.46,0.25,
35,[18],,cxd4,0.3,0.16,
36,[19],Rd1,,0.13,-0.17,
37,[19],,h4,0.0,0.13,
38,[20],c3,,0.0,0.0,
39,[20],,dxc3,0.0,0.0,
40,[21],bxc3,,0.0,0.0,
41,[21],,Rg8,0.08,-0.08,
42,[22],e6,,-0.25,-0.33,
43,[22],,f6,-0.24,-0.01,
44,[23],Nf7,,-0.3,-0.06,
45,[23],,Nd6,-0.21,-0.09,
46,[24],Nxd6+,,-0.18,0.03,
47,[24],,cxd6,-0.28,0.1,
48,[25],Ng6,,-0.19,0.09,
49,[25],,Be4,-0.2,0.01,
50,[26],Nxh4,,-0.31,-0.11,
51,[26],,g5,0.0,-0.31,
52,[27],Rd4,,0.06,0.06,
53,[27],,d5,0.0,0.06,
54,[28],Nf3,,0.0,0.0,
55,[28],,Bxf3,0.0,0.0,
56,[29],gxf3,,0.0,0.0,
57,[29],,Ke7,0.0,0.0,
58,[30],Rxd5,,0.0,0.0,
59,[30],,Kxe6,0.12,-0.12,
60,[31],Rd3,,-0.16,-0.28,
61,[31],,Rc8,-0.15,-0.01,
62,[32],f4,,-0.13,0.02,
63,[32],,gxf4,-0.12,-0.01,
64,[33],Kg2,,-0.16,-0.04,
65,[33],,Kf5,0.0,-0.16,
66,[34],Rd7,,0.0,0.0,
67,[34],,Rxc3,0.0,0.0,
68,[35],Rxb7,,0.0,0.0,
69,[35],,Ra3,0.0,0.0,
70,[36],Rb5+,,-0.36,-0.36,
71,[36],,Kg6,-0.32,-0.04,
72,[37],Rb4,,-0.3,0.02,
73,[37],,Kg5,-0.25,-0.05,
74,[38],Rb2,,-0.3,-0.05,
75,[38],,a5,-0.23,-0.07,
76,[39],Rc2,,-0.18,0.05,
77,[39],,f5,-0.12,-0.06,
78,[40],Rd2,,-0.11,0.01,
79,[40],,a4,-0.03,-0.08,
80,[41],Rc2,,-0.12,-0.09,
81,[41],,Rd3,-0.06,-0.06,
82,[42],Rc4,,-0.2,-0.14,
83,[42],,a3,0.0,-0.2,
84,[43],Ra4,,0.0,0.0,
85,[43],,Rc3,0.0,0.0,
86,[44],Kh2,,-0.34,-0.34,
87,[44],,Rc2,-0.34,0.0,
88,[45],Kg2,,0.0,0.34,
89,[45],,Rxa2,0.0,0.0,
90,[46],Kf3,,0.0,0.0,
91,[46],,Ra1,0.0,0.0,
92,[47],h4+,,-0.06,-0.06,
93,[47],,Kxh4,-0.06,0.0,
94,[48],Kxf4,,0.0,0.06,
95,[48],,Kh3,-0.06,0.06,
96,[49],Kxf5,,-0.06,0.0,
97,[49],,Kg2,-0.06,0.0,
98,[50],f4,,0.0,0.06,
99,[50],,Kf3,-0.06,0.06,
100,[51],Kf6,,0.0,0.06,
101,[51],,Ke3,0.0,0.0,
102,[52],f5,,0.0,0.0,
103,[52],,a2,0.0,0.0,
104,[53],Ke6,,0.0,0.0,
105,[53],,Kd3,0.0,0.0,
106,[54],f6,,0.0,0.0,
107,[54],,Re1+,0.0,0.0,
108,[55],Kd7,,0.0,0.0,
109,[55],,a1=Q,0.0,0.0,
110,[56],Rxa1,,0.0,0.0,
111,[56],,Rxa1,0.0,0.0,
112,[57],f7,,0.0,0.0,
113,[57],,Rf1,0.0,0.0,
114,[58],Ke7,,0.0,0.0,
115,[58],,Kc4,0.06,-0.06,
116,[59],f8=Q,,0.06,0.0,
117,[59],,Rxf8,0.0,0.06,
118,[60],Kxf8,,0.0,0.0,
