Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],Nf3,,0.33,-0.04,
3,[2],,d6,0.26,0.07,
4,[3],d4,,0.31,0.05,
5,[3],,cxd4,0.21,0.1,
6,[4],Nxd4,,0.21,0.0,
7,[4],,Nf6,0.34,-0.13,
8,[5],Nc3,,0.2,-0.14,
9,[5],,Nc6,0.35,-0.15,
10,[6],Bg5,,0.26,-0.09,
11,[6],,e6,0.15,0.11,
12,[7],Qd2,,0.24,0.09,
13,[7],,a6,0.22,0.02,
14,[8],O-O-O,,0.15,-0.07,
15,[8],,Bd7,0.1,0.05,
16,[9],f4,,0.22,0.12,
17,[9],,h6,0.1,0.12,
18,[10],Bh4,,0.31,0.21,
19,[10],,g5,0.86,-0.55,
20,[11],fxg5,,0.73,-0.13,
21,[11],,Ng4,0.6,0.13,
22,[12],Be2,,0.56,-0.04,
23,[12],,Nge5,0.63,-0.07,
24,[13],Nxc6,,0.51,-0.12,
25,[13],,Bxc6,0.63,-0.12,
26,[14],g3,,0.43,-0.2,
27,[14],,Ng6,0.91,-0.48,
28,[15],Kb1,,0.7,-0.21,
29,[15],,Qa5,0.65,0.05,
30,[16],Rhf1,,0.56,-0.09,
31,[16],,hxg5,0.82,-0.26,
32,[17],Bxg5,,0.85,0.03,
33,[17],,Rxh2,0.69,0.16,
34,[18],Bf6,,0.56,-0.13,
35,[18],,Qc7,0.51,0.05,
36,[19],Qe3,,0.39,-0.12,
37,[19],,Be7,0.41,-0.02,
38,[20],Bd4,,0.25,-0.16,
39,[20],,Qa5,1.21,-0.96,
40,[21],Rh1,,0.32,-0.89,
41,[21],,Rxh1,0.28,0.04,
42,[22],Rxh1,,0.41,0.13,
43,[22],,Qg5,0.43,-0.02,
44,[23],Qf2,,0.39,-0.04,
45,[23],,Ne5,0.4,-0.01,
46,[24],a3,,0.25,-0.15,
47,[24],,Qf6,0.35,-0.1,
48,[25],Qf4,,0.24,-0.11,
49,[25],,Qxf4,0.28,-0.04,
50,[26],gxf4,,0.33,0.05,
51,[26],,Ng6,0.25,0.08,
52,[27],Rf1,,0.24,-0.01,
53,[27],,Nxf4,0.23,0.01,
54,[28],Rxf4,,0.23,0.0,
55,[28],,e5,0.17,0.06,
56,[29],Rf1,,0.22,0.05,
57,[29],,exd4,0.18,0.04,
58,[30],Nd5,,0.23,0.05,
59,[30],,Bxd5,0.26,-0.03,
60,[31],exd5,,0.17,-0.09,
61,[31],,f6,0.46,-0.29,
62,[32],Bg4,,0.49,0.03,
63,[32],,Kd8,0.81,-0.32,
64,[33],Rh1,,0.8,-0.01,
65,[33],,Rb8,0.79,0.01,
66,[34],Rh8+,,0.73,-0.06,
67,[34],,Kc7,0.78,-0.05,
68,[35],Rh7,,0.77,-0.01,
69,[35],,Kd8,0.81,-0.04,
70,[36],b4,,0.65,-0.16,
71,[36],,b5,0.75,-0.1,
72,[37],Bf5,,0.75,0.0,
73,[37],,Ke8,0.8,-0.05,
74,[38],Kb2,,0.84,0.04,
75,[38],,Ra8,0.88,-0.04,
76,[39],a4,,0.92,0.04,
77,[39],,bxa4,0.98,-0.06,
78,[40],Ka3,,1.07,0.09,
79,[40],,Rb8,1.0,0.07,
80,[41],Kxa4,,1.04,0.04,
81,[41],,Rb5,1.06,-0.02,
83,[42],,Bf8,1.12,-0.06,
84,[43],Bd3,,1.27,0.15,
86,[44],Rh7,,1.45,0.18,
87,[44],,Be7,1.34,0.11,
88,[45],Rh4,,1.25,-0.09,
89,[45],,Ra8,1.83,-0.58,
90,[46],Rh8+,,1.3,-0.53,
91,[46],,Bf8,1.48,-0.18,
92,[47],Bg6+,,1.98,0.5,
93,[47],,Kd7,1.6,0.38,
94,[48],Ka5,,1.4,-0.2,
95,[48],,Ke7,2.64,-1.24,
96,[49],Rh7+,,1.44,-1.2,Erreur
97,[49],,Kd8,2.42,-0.98,
98,[50],Bd3,,2.54,0.12,
99,[50],,f5,2.18,0.36,
100,[51],Bxf5,,2.48,0.3,
101,[51],,Rb8,2.75,-0.27,
102,[52],Bd3,,2.96,0.21,
103,[52],,Be7,3.17,-0.21,
104,[53],Bxa6,,3.17,0.0,
105,[53],,Bg5,3.94,-0.77,
106,[54],Bb7,,3.57,-0.37,
107,[54],,d3,5.56,-1.99,
108,[55],cxd3,,4.86,-0.7,
