Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nc3,,0.46,0.03,
5,[3],,Bg7,0.48,-0.02,
6,[4],e4,,0.54,0.06,
7,[4],,d6,0.43,0.11,
8,[5],Nf3,,0.42,-0.01,
9,[5],,O-O,0.48,-0.06,
10,[6],Be2,,0.44,-0.04,
11,[6],,e5,0.36,0.08,
12,[7],O-O,,0.28,-0.08,
13,[7],,exd4,0.29,-0.01,
14,[8],Nxd4,,0.24,-0.05,
15,[8],,Re8,0.27,-0.03,
16,[9],f3,,0.28,0.01,
17,[9],,Nc6,0.25,0.03,
18,[10],Nc2,,0.1,-0.15,
19,[10],,Nh5,0.2,-0.1,
20,[11],g4,,0.0,-0.2,
21,[11],,Be5,0.0,0.0,
22,[12],gxh5,,0.0,0.0,
23,[12],,Bxh2+,0.0,0.0,
24,[13],Kxh2,,0.0,0.0,
25,[13],,Qh4+,0.0,0.0,
26,[14],Kg1,,0.0,0.0,
27,[14],,Qg3+,0.0,0.0,
28,[15],Kh1,,0.0,0.0,
29,[15],,Qh3+,0.0,0.0,
30,[16],Kg1,,0.0,0.0,
31,[16],,Qg3+,0.0,0.0,
32,[17],Kh1,,0.0,0.0,
33,[17],,Qh3+,0.0,0.0,
34,[18],Kg1,,0.0,0.0,
35,[18],,Qg3+,0.0,0.0,
