Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,b6,0.54,-0.31,
2,[2],Nc3,,0.57,0.03,
3,[2],,Bb7,0.56,0.01,
4,[3],f4,,-0.07,-0.63,
5,[3],,e6,-0.12,0.05,
6,[4],Nf3,,0.06,0.18,
7,[4],,d5,-0.06,0.12,
8,[5],Bb5+,,-0.03,0.03,
9,[5],,c6,-0.18,0.15,
10,[6],Be2,,-0.27,-0.09,
11,[6],,d4,-0.18,-0.09,
12,[7],Nb1,,-0.17,0.01,
13,[7],,c5,-0.17,0.0,
14,[8],d3,,-0.12,0.05,
15,[8],,Nf6,-0.12,0.0,
16,[9],O-O,,-0.1,0.02,
17,[9],,Be7,-0.12,0.02,
18,[10],a4,,-0.08,0.04,
19,[10],,Nc6,-0.04,-0.04,
20,[11],Na3,,-0.13,-0.09,
21,[11],,Qc7,0.0,-0.13,
22,[12],Qe1,,-0.06,-0.06,
23,[12],,h6,0.24,-0.3,
24,[13],Ne5,,0.18,-0.06,
25,[13],,a6,0.49,-0.31,
26,[14],Qg3,,0.39,-0.1,
27,[14],,Rg8,0.9,-0.51,
28,[15],Nac4,,0.9,0.0,
29,[15],,b5,0.97,-0.07,
30,[16],Nxc6,,1.04,0.07,
31,[16],,Bxc6,0.96,0.08,
32,[17],Ne5,,1.1,0.14,
33,[17],,Bb7,0.99,0.11,
34,[18],axb5,,1.26,0.27,
35,[18],,axb5,1.24,0.02,
36,[19],Rxa8+,,0.89,-0.35,
37,[19],,Bxa8,1.29,-0.4,
38,[20],f5,,0.84,-0.45,
39,[20],,Bd6,2.22,-1.38,
40,[21],Bf4,,1.48,-0.74,
41,[21],,exf5,1.36,0.12,
42,[22],Ng4,,1.88,0.52,
43,[22],,Nxe4,1.29,0.59,
44,[23],dxe4,,1.27,-0.02,
45,[23],,Bxf4,1.48,-0.21,
46,[24],Nf6+,,1.13,-0.35,
47,[24],,Kf8,1.3,-0.17,
48,[25],Nh7+,,1.06,-0.24,
49,[25],,Ke7,1.11,-0.05,
50,[26],Rxf4,,1.29,0.18,
51,[26],,Qe5,1.25,0.04,
52,[27],exf5,,0.84,-0.41,
53,[27],,Qxe2,0.0,0.84,
54,[28],f6+,,0.7,0.7,
55,[28],,Ke6,0.84,-0.14,
56,[29],Qh3+,,0.83,-0.01,
57,[29],,Kd6,0.56,0.27,
58,[30],fxg7,,0.8,0.24,
59,[30],,Qxg2+,1.91,-1.11,
60,[31],Qxg2,,2.06,0.15,
61,[31],,Bxg2,1.98,0.08,
62,[32],Rg4,,2.03,0.05,
63,[32],,Bf3,2.14,-0.11,
64,[33],Nf6,,2.12,-0.02,
65,[33],,Bxg4,2.18,-0.06,
66,[34],Nxg8,,2.28,0.1,
67,[34],,f6,2.35,-0.07,
68,[35],Nxf6,,2.28,-0.07,
69,[35],,Be6,2.36,-0.08,
70,[36],g8=Q,,2.39,0.03,
71,[36],,Bxg8,2.48,-0.09,
72,[37],Nxg8,,2.39,-0.09,
73,[37],,c4,3.79,-1.4,
74,[38],Nxh6,,4.03,0.24,
75,[38],,Kd5,4.01,0.02,
76,[39],Kf2,,4.43,0.42,
77,[39],,b4,4.72,-0.29,
78,[40],Nf5,,5.17,0.45,
79,[40],,c3,5.48,-0.31,
80,[41],bxc3,,5.76,0.28,
