Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],c4,,0.22,0.05,
3,[2],,e6,0.3,-0.08,
4,[3],Nc3,,0.15,-0.15,
5,[3],,d5,0.25,-0.1,
6,[4],d4,,0.19,-0.06,
7,[4],,dxc4,0.36,-0.17,
8,[5],e3,,0.11,-0.25,
9,[5],,a6,0.14,-0.03,
10,[6],a4,,0.17,0.03,
11,[6],,c5,0.08,0.09,
12,[7],Bxc4,,0.19,0.11,
13,[7],,Nc6,0.06,0.13,
14,[8],O-O,,0.2,0.14,
15,[8],,Be7,0.16,0.04,
16,[9],Qe2,,0.05,-0.11,
17,[9],,cxd4,0.2,-0.15,
18,[10],Rd1,,0.16,-0.04,
19,[10],,O-O,0.19,-0.03,
20,[11],Nxd4,,0.08,-0.11,
21,[11],,Nxd4,0.3,-0.22,
22,[12],exd4,,0.17,-0.13,
23,[12],,Nd5,0.44,-0.27,
24,[13],Qe4,,0.21,-0.23,
25,[13],,f5,0.63,-0.42,
