Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nc3,,0.1,-0.09,
5,[3],,Bb4,0.23,-0.13,
6,[4],e3,,0.2,-0.03,
7,[4],,O-O,0.27,-0.07,
8,[5],Ne2,,0.12,-0.15,
9,[5],,d5,0.06,0.06,
10,[6],a3,,0.09,0.03,
11,[6],,Be7,0.26,-0.17,
12,[7],cxd5,,0.19,-0.07,
13,[7],,Nxd5,0.16,0.03,
14,[8],g3,,0.06,-0.1,
15,[8],,Nxc3,0.0,0.06,
16,[9],Nxc3,,0.0,0.0,
17,[9],,c5,0.14,-0.14,
18,[10],d5,,0.05,-0.09,
19,[10],,Bf6,0.03,0.02,
20,[11],Bg2,,0.08,0.05,
21,[11],,Bxc3+,-0.06,0.14,
22,[12],bxc3,,0.13,0.19,
23,[12],,exd5,0.13,0.0,
24,[13],O-O,,0.13,0.0,
25,[13],,Nc6,0.0,0.13,
26,[14],Bxd5,,-0.13,-0.13,
27,[14],,Bh3,-0.13,0.0,
28,[15],Re1,,-0.22,-0.09,
29,[15],,Qf6,0.22,-0.44,
30,[16],Rb1,,-0.06,-0.28,
31,[16],,Ne5,0.06,-0.12,
32,[17],f4,,-0.03,-0.09,
33,[17],,Qg6,-0.06,0.03,
34,[18],Qb3,,-2.0,-1.94,Erreur
35,[18],,Be6,-2.11,0.11,
36,[19],Rd1,,-2.41,-0.3,
37,[19],,Rad8,-2.68,0.27,
38,[20],Rb2,,-3.18,-0.5,
39,[20],,Rxd5,-2.37,-0.81,
40,[21],Rxd5,,-2.21,0.16,
41,[21],,Nd3,-1.72,-0.49,
42,[22],f5,,-1.88,-0.16,
43,[22],,Bxf5,-1.62,-0.26,
44,[23],Qd1,,-1.82,-0.2,
45,[23],,Nxb2,-1.74,-0.08,
46,[24],Bxb2,,-1.82,-0.08,
47,[24],,Bc2,-1.91,0.09,
48,[25],Qd2,,-1.91,0.0,
49,[25],,h6,-2.05,0.14,
50,[26],c4,,-2.44,-0.39,
51,[26],,b6,-1.91,-0.53,
52,[27],Rd6,,-2.12,-0.21,
53,[27],,Qe4,-2.06,-0.06,
54,[28],Qc3,,-2.27,-0.21,
55,[28],,f6,-2.31,0.04,
56,[29],Rd2,,-2.18,0.13,
57,[29],,Ba4,-2.29,0.11,
58,[30],Qd3,,-2.28,0.01,
59,[30],,Qe8,-1.82,-0.46,
60,[31],e4,,-1.97,-0.15,
61,[31],,Bc6,-1.67,-0.3,
62,[32],Re2,,-1.91,-0.24,
63,[32],,Qg6,-1.75,-0.16,
64,[33],Qd6,,-1.81,-0.06,
65,[33],,Qg4,-1.85,0.04,
66,[34],Re3,,-1.85,0.0,
67,[34],,Qc8,-1.9,0.05,
68,[35],Qf4,,-2.25,-0.35,
69,[35],,Qd7,-2.19,-0.06,
70,[36],Bc3,,-2.15,0.04,
71,[36],,Qd1+,-2.0,-0.15,
72,[37],Qf1,,-1.93,0.07,
73,[37],,Qc2,-2.0,0.07,
74,[38],Qe2,,-2.02,-0.02,
75,[38],,Qb1+,-1.94,-0.08,
76,[39],Qe1,,-2.3,-0.36,
77,[39],,Qa2,-1.98,-0.32,
78,[40],Ba1,,-3.24,-1.26,Erreur
79,[40],,Qxc4,-3.04,-0.2,
80,[41],Qc3,,-3.03,0.01,
81,[41],,Qe6,-3.18,0.15,
82,[42],Qc2,,-3.29,-0.11,
