Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],Nf3,,0.11,-0.09,
3,[2],,Nf6,0.22,-0.11,
4,[3],c4,,0.23,0.01,
7,[4],,cxd5,0.22,0.01,
8,[5],Nc3,,0.23,0.01,
9,[5],,Nc6,0.11,0.12,
10,[6],Bf4,,0.17,0.06,
11,[6],,Bf5,0.14,0.03,
12,[7],Qb3,,0.22,0.08,
13,[7],,Na5,0.25,-0.03,
14,[8],Qa4+,,0.25,0.0,
15,[8],,Bd7,0.24,0.01,
16,[9],Qc2,,0.26,0.02,
17,[9],,e6,0.25,0.01,
18,[10],e3,,0.22,-0.03,
19,[10],,Rc8,0.28,-0.06,
20,[11],Bd3,,0.21,-0.07,
21,[11],,Be7,0.27,-0.06,
22,[12],O-O,,0.26,-0.01,
23,[12],,Nc6,0.19,0.07,
24,[13],a3,,0.31,0.12,
25,[13],,Nh5,0.15,0.16,
26,[14],Be5,,0.2,0.05,
27,[14],,Nxe5,0.53,-0.33,
28,[15],Nxe5,,0.44,-0.09,
29,[15],,Nf6,0.41,0.03,
30,[16],Qb3,,0.38,-0.03,
31,[16],,Bc6,0.5,-0.12,
32,[17],Nxc6,,0.46,-0.04,
33,[17],,bxc6,0.5,-0.04,
34,[18],Qa4,,0.39,-0.11,
35,[18],,Rc7,0.45,-0.06,
36,[19],f4,,0.25,-0.2,
37,[19],,O-O,0.33,-0.08,
38,[20],b4,,0.24,-0.09,
39,[20],,Ng4,0.36,-0.12,
40,[21],Rae1,,0.36,0.0,
41,[21],,f5,0.43,-0.07,
42,[22],h3,,0.4,-0.03,
43,[22],,Nf6,0.35,0.05,
44,[23],Ne2,,0.32,-0.03,
45,[23],,Qa8,0.48,-0.16,
46,[24],Rc1,,0.45,-0.03,
47,[24],,Rb8,0.52,-0.07,
48,[25],Rc3,,0.34,-0.18,
49,[25],,Bd6,0.32,0.02,
50,[26],Rfc1,,0.32,0.0,
51,[26],,Rb6,0.33,-0.01,
52,[27],Qa5,,0.26,-0.07,
53,[27],,Qb8,0.34,-0.08,
54,[28],Qa4,,0.27,-0.07,
55,[28],,Qe8,0.36,-0.09,
56,[29],Qa5,,0.29,-0.07,
57,[29],,Qb8,0.34,-0.05,
58,[30],Qa4,,0.27,-0.07,
59,[30],,Qb7,0.37,-0.1,
60,[31],R1c2,,0.23,-0.14,
61,[31],,h6,0.23,0.0,
62,[32],Rc5,,0.06,-0.17,
63,[32],,g5,0.1,-0.04,
64,[33],Ra5,,0.0,-0.1,
65,[33],,Qa8,0.0,0.0,
66,[34],Ra6,,0.0,0.0,
67,[34],,Qb7,0.0,0.0,
68,[35],Qa5,,-0.27,-0.27,
69,[35],,Ne4,0.0,-0.27,
70,[36],Qa4,,0.0,0.0,
71,[36],,Nf6,0.0,0.0,
72,[37],Qa5,,-0.27,-0.27,
73,[37],,Nd7,0.0,-0.27,
74,[38],Qa4,,0.0,0.0,
75,[38],,Nf8,0.19,-0.19,
76,[39],Kf2,,0.0,-0.19,
77,[39],,Nd7,0.0,0.0,
78,[40],Kg1,,0.0,0.0,
79,[40],,Nb8,0.08,-0.08,
80,[41],Ra5,,0.11,0.03,
81,[41],,a6,0.45,-0.34,
82,[42],Qb3,,0.51,0.06,
83,[42],,Rg7,0.62,-0.11,
84,[43],Qb1,,0.6,-0.02,
85,[43],,Qf7,0.53,0.07,
86,[44],Qf1,,0.53,0.0,
87,[44],,Qh5,0.56,-0.03,
88,[45],g3,,0.53,-0.03,
89,[45],,Qf7,0.55,-0.02,
90,[46],Qf3,,0.57,0.02,
91,[46],,h5,0.93,-0.36,
92,[47],fxg5,,1.09,0.16,
93,[47],,Rxg5,1.13,-0.04,
94,[48],Kf2,,0.46,-0.67,
95,[48],,Rg7,1.08,-0.62,
96,[49],Nf4,,0.79,-0.29,
97,[49],,h4,0.81,-0.02,
98,[50],gxh4,,1.1,0.29,
99,[50],,Qf6,1.44,-0.34,
100,[51],Kf1,,1.39,-0.05,
101,[51],,Qxh4,1.62,-0.23,
102,[52],Nxe6,,1.61,-0.01,
103,[52],,Rg3,1.66,-0.05,
104,[53],Rg2,,1.5,-0.16,
105,[53],,Qxh3,1.67,-0.17,
106,[54],Bxf5,,1.71,0.04,
107,[54],,Kh8,2.07,-0.36,
108,[55],Qxg3,,2.09,0.02,
109,[55],,Qxg3,2.2,-0.11,
110,[56],Rxg3,,2.24,0.04,
111,[56],,Bxg3,2.24,0.0,
112,[57],Nc5,,2.1,-0.14,
113,[57],,Kg7,2.24,-0.14,
114,[58],Bc8,,1.96,-0.28,
115,[58],,Bd6,1.86,0.1,
116,[59],Nxa6,,1.85,-0.01,
117,[59],,Kf6,3.74,-1.89,
118,[60],Nc5,,3.7,-0.04,
119,[60],,Ke7,4.01,-0.31,
120,[61],Ra7+,,4.17,0.16,
121,[61],,Kd8,4.39,-0.22,
122,[62],Bf5,,4.18,-0.21,
123,[62],,Bxc5,4.2,-0.02,
124,[63],dxc5,,4.17,-0.03,
125,[63],,Ra6,4.33,-0.16,
126,[64],Rb7,,4.29,-0.04,
127,[64],,Ra8,4.32,-0.03,
128,[65],Ke2,,4.37,0.05,
129,[65],,Na6,4.3,0.07,
130,[66],Rd7+,,4.24,-0.06,
131,[66],,Ke8,5.0,-0.76,
132,[67],Rh7,,5.36,0.36,
