Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d6,0.5,-0.35,
2,[2],c4,,0.34,-0.16,
3,[2],,e5,0.27,0.07,
4,[3],d5,,0.04,-0.23,
5,[3],,a5,0.34,-0.3,
6,[4],Nc3,,0.29,-0.05,
7,[4],,Na6,0.28,0.01,
8,[5],e4,,0.27,-0.01,
9,[5],,g6,0.44,-0.17,
10,[6],Bd3,,0.46,0.02,
11,[6],,h5,0.69,-0.23,
12,[7],Nge2,,0.58,-0.11,
13,[7],,h4,0.58,0.0,
14,[8],h3,,0.63,0.05,
15,[8],,Bh6,0.69,-0.06,
16,[9],f4,,0.34,-0.35,
17,[9],,exf4,0.41,-0.07,
18,[10],Nxf4,,0.4,-0.01,
19,[10],,Nf6,0.38,0.02,
20,[11],O-O,,0.41,0.03,
27,[14],,Nxc5,0.25,0.16,
28,[15],Qd4,,0.25,0.0,
29,[15],,Qe5,0.43,-0.18,
30,[16],Qf2,,0.22,-0.21,
31,[16],,Qe7,2.16,-1.94,
32,[17],e5,,2.32,0.16,
33,[17],,dxe5,3.41,-1.09,
34,[18],d6,,3.35,-0.06,
35,[18],,Qf6,3.39,-0.04,
36,[19],Qxc5,,3.29,-0.1,
37,[19],,exf4,3.51,-0.22,
38,[20],Ba4+,,3.15,-0.36,
