Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,d5,0.2,0.03,
6,[4],Nc3,,0.19,-0.01,
7,[4],,c5,0.27,-0.08,
8,[5],cxd5,,0.33,0.06,
9,[5],,Nxd5,0.48,-0.15,
10,[6],e4,,0.48,0.0,
11,[6],,Nxc3,0.45,0.03,
12,[7],bxc3,,0.44,-0.01,
13,[7],,cxd4,0.44,0.0,
14,[8],cxd4,,0.46,0.02,
15,[8],,Bb4+,0.43,0.03,
16,[9],Bd2,,0.34,-0.09,
17,[9],,Bxd2+,0.37,-0.03,
18,[10],Qxd2,,0.31,-0.06,
19,[10],,O-O,0.4,-0.09,
20,[11],Bc4,,0.28,-0.12,
21,[11],,Nd7,0.46,-0.18,
22,[12],O-O,,0.28,-0.18,
23,[12],,b6,0.24,0.04,
24,[13],a4,,0.3,0.06,
25,[13],,Bb7,0.32,-0.02,
26,[14],Rfe1,,0.25,-0.07,
27,[14],,Rc8,0.28,-0.03,
28,[15],Bd3,,0.36,0.08,
29,[15],,h6,0.48,-0.12,
30,[16],a5,,0.51,0.03,
31,[16],,Qc7,0.51,0.0,
32,[17],axb6,,0.43,-0.08,
33,[17],,axb6,0.45,-0.02,
34,[18],h3,,0.36,-0.09,
35,[18],,Rfd8,0.39,-0.03,
36,[19],Ra3,,0.34,-0.05,
37,[19],,Qd6,0.37,-0.03,
38,[20],Qb2,,0.46,0.09,
39,[20],,Ra8,0.27,0.19,
40,[21],Rb3,,0.34,0.07,
41,[21],,Qf4,0.45,-0.11,
42,[22],Rb4,,0.51,0.06,
43,[22],,Qd6,0.38,0.13,
44,[23],Bb1,,0.38,0.0,
45,[23],,Rdc8,0.47,-0.09,
46,[24],Nd2,,0.41,-0.06,
47,[24],,e5,0.54,-0.13,
48,[25],dxe5,,0.52,-0.02,
49,[25],,Qxe5,0.8,-0.28,
50,[26],Rxb6,,0.81,0.01,
51,[26],,Ba6,0.96,-0.15,
52,[27],Nf3,,0.77,-0.19,
53,[27],,Qxb2,0.79,-0.02,
54,[28],Rxb2,,0.76,-0.03,
55,[28],,Nc5,0.79,-0.03,
56,[29],Rd2,,0.79,0.0,
57,[29],,Bb7,0.73,0.06,
58,[30],Nd4,,0.85,0.12,
59,[30],,Rd8,0.75,0.1,
60,[31],f3,,0.77,0.02,
61,[31],,Ne6,0.84,-0.07,
62,[32],Nb3,,0.6,-0.24,
63,[32],,Ba6,0.56,0.04,
64,[33],Rc1,,0.62,0.06,
65,[33],,Rdb8,0.94,-0.32,
66,[34],Ba2,,1.06,0.12,
67,[34],,Rc8,1.12,-0.06,
68,[35],Rxc8+,,1.11,-0.01,
69,[35],,Rxc8,1.16,-0.05,
70,[36],Na5,,0.97,-0.19,
71,[36],,Nf4,0.96,0.01,
72,[37],Bd5,,0.81,-0.15,
73,[37],,Rc5,0.95,-0.14,
74,[38],Nb3,,0.9,-0.05,
75,[38],,Rc3,0.99,-0.09,
76,[39],Nd4,,0.98,-0.01,
77,[39],,g6,1.01,-0.03,
78,[40],Kf2,,1.09,0.08,
79,[40],,Kg7,1.0,0.09,
80,[41],Bb3,,1.03,0.03,
81,[41],,Bc8,1.03,0.0,
82,[42],h4,,1.13,0.1,
83,[42],,g5,1.13,0.0,
84,[43],hxg5,,1.13,0.0,
85,[43],,hxg5,1.12,0.01,
86,[44],Ba4,,1.01,-0.11,
87,[44],,Be6,1.26,-0.25,
88,[45],Bb5,,1.14,-0.12,
89,[45],,Kf6,1.17,-0.03,
90,[46],Rc2,,0.74,-0.43,
91,[46],,Rxc2+,0.81,-0.07,
92,[47],Nxc2,,0.89,0.08,
93,[47],,g4,0.89,0.0,
94,[48],Nb4,,0.5,-0.39,
95,[48],,gxf3,0.64,-0.14,
96,[49],gxf3,,0.79,0.15,
97,[49],,Kg5,0.63,0.16,
98,[50],Ke3,,0.62,-0.01,
99,[50],,Ng2+,0.59,0.03,
100,[51],Kd4,,0.27,-0.32,
101,[51],,Kf4,0.6,-0.33,
102,[52],Be2,,0.4,-0.2,
103,[52],,Kg3,0.26,0.14,
104,[53],e5,,0.16,-0.1,
105,[53],,Nh4,0.17,-0.01,
106,[54],Ke3,,0.06,-0.11,
107,[54],,Ng6,0.24,-0.18,
108,[55],Ke4,,0.18,-0.06,
109,[55],,Bc8,0.25,-0.07,
110,[56],Bc4,,0.25,0.0,
111,[56],,Bb7+,0.25,0.0,
112,[57],Bd5,,0.06,-0.19,
113,[57],,Bxd5+,0.06,0.0,
114,[58],Nxd5,,0.06,0.0,
115,[58],,Nxe5,0.06,0.0,
116,[59],Kxe5,,0.06,0.0,
117,[59],,Kxf3,0.06,0.0,
