Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,d5,0.2,0.03,
6,[4],Nc3,,0.19,-0.01,
7,[4],,Bb4,0.26,-0.07,
8,[5],cxd5,,0.11,-0.15,
9,[5],,exd5,0.15,-0.04,
10,[6],Bg5,,0.18,0.03,
11,[6],,Nbd7,0.26,-0.08,
12,[7],e3,,0.3,0.04,
13,[7],,c5,0.33,-0.03,
14,[8],dxc5,,0.24,-0.09,
15,[8],,Qa5,0.12,0.12,
16,[9],Rc1,,-0.36,-0.48,
17,[9],,Bxc3+,0.26,-0.62,
18,[10],bxc3,,0.24,-0.02,
19,[10],,O-O,0.23,0.01,
20,[11],Nd4,,0.25,0.02,
21,[11],,Ne4,0.23,0.02,
22,[12],Bf4,,0.34,0.11,
23,[12],,Re8,0.45,-0.11,
24,[13],Be2,,0.53,0.08,
25,[13],,Ndxc5,0.57,-0.04,
26,[14],f3,,0.57,0.0,
27,[14],,Nf6,0.53,0.04,
28,[15],Nb5,,0.5,-0.03,
29,[15],,Ne6,0.42,0.08,
30,[16],Be5,,0.36,-0.06,
31,[16],,Nd7,0.49,-0.13,
32,[17],Bg3,,0.43,-0.06,
33,[17],,Nb6,0.51,-0.08,
34,[18],O-O,,0.43,-0.08,
35,[18],,Nc4,0.38,0.05,
36,[19],Bxc4,,0.38,0.0,
37,[19],,dxc4,0.45,-0.07,
38,[20],Nd6,,0.37,-0.08,
39,[20],,Rd8,0.49,-0.12,
40,[21],Qe2,,0.38,-0.11,
41,[21],,b5,0.6,-0.22,
42,[22],Rfd1,,0.7,0.1,
43,[22],,Ba6,0.65,0.05,
44,[23],Rd5,,0.63,-0.02,
45,[23],,Qa3,0.55,0.08,
46,[24],Rcd1,,0.87,0.32,
47,[24],,Qxc3,1.03,-0.16,
48,[25],Be5,,0.99,-0.04,
49,[25],,Qa3,1.16,-0.17,
50,[26],f4,,1.07,-0.09,
51,[26],,c3,1.56,-0.49,
52,[27],f5,,1.72,0.16,
53,[27],,b4,3.54,-1.82,
54,[28],Qf2,,0.53,-3.01,Gaffe
55,[28],,Ng5,1.45,-0.92,
56,[29],h4,,1.24,-0.21,
57,[29],,f6,2.02,-0.78,
58,[30],hxg5,,2.12,0.1,
59,[30],,fxe5,1.96,0.16,
60,[31],f6,,2.03,0.07,
61,[31],,c2,2.1,-0.07,
62,[32],f7+,,2.11,0.01,
63,[32],,Kf8,3.76,-1.65,
64,[33],Qxc2,,3.93,0.17,
65,[33],,Qxe3+,2.17,1.76,Erreur
66,[34],Kh1,,4.08,1.91,
67,[34],,Bb7,6.39,-2.31,
68,[35],Qxh7,,7.23,0.84,
69,[35],,Rxd6,50.87,-43.64,
70,[36],Qg8+,,51.84,0.97,
71,[36],,Ke7,64.61,-12.77,
72,[37],Qxg7,,,,#-17#
