Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,a6,0.41,-0.14,
6,[4],Ba4,,0.06,-0.35,
7,[4],,Nf6,0.09,-0.03,
8,[5],O-O,,0.12,0.03,
9,[5],,b5,0.22,-0.1,
10,[6],Bb3,,0.12,-0.1,
11,[6],,Bb7,0.24,-0.12,
12,[7],d3,,0.22,-0.02,
13,[7],,Be7,0.18,0.04,
14,[8],Nc3,,0.2,0.02,
15,[8],,O-O,0.2,0.0,
16,[9],a3,,-0.04,-0.24,
17,[9],,d6,0.12,-0.16,
18,[10],Bd2,,0.08,-0.04,
19,[10],,Qd7,0.25,-0.17,
20,[11],Ba2,,0.0,-0.25,
21,[11],,Nd8,0.01,-0.01,
22,[12],b4,,0.0,-0.01,
23,[12],,Ne6,0.01,-0.01,
24,[13],Re1,,-0.03,-0.04,
25,[13],,Rfe8,0.0,-0.03,
26,[14],Ne2,,-0.06,-0.06,
27,[14],,Bf8,0.1,-0.16,
28,[15],c4,,0.12,0.02,
29,[15],,c5,0.16,-0.04,
30,[16],Nc3,,0.19,0.03,
31,[16],,bxc4,0.24,-0.05,
32,[17],Bxc4,,0.31,0.07,
33,[17],,h6,0.37,-0.06,
34,[18],Qb3,,0.0,-0.37,
35,[18],,Rac8,0.33,-0.33,
36,[19],Rab1,,0.24,-0.09,
37,[19],,cxb4,0.51,-0.27,
38,[20],axb4,,0.54,0.03,
39,[20],,Rb8,0.58,-0.04,
40,[21],Ra1,,0.51,-0.07,
41,[21],,Nc7,0.75,-0.24,
42,[22],Ra5,,0.68,-0.07,
43,[22],,Ba8,0.7,-0.02,
44,[23],h3,,0.71,0.01,
45,[23],,Bb7,0.72,-0.01,
46,[24],Nh4,,0.66,-0.06,
47,[24],,Ne6,0.8,-0.14,
48,[25],Nf5,,0.75,-0.05,
49,[25],,h5,0.89,-0.14,
50,[26],Qa2,,0.9,0.01,
51,[26],,g6,0.95,-0.05,
52,[27],Ne3,,0.98,0.03,
53,[27],,Nf4,1.32,-0.34,
54,[28],Ned5,,0.62,-0.7,
55,[28],,N6xd5,0.79,-0.17,
56,[29],Nxd5,,0.76,-0.03,
57,[29],,Bxd5,0.82,-0.06,
58,[30],Bxd5,,0.68,-0.14,
59,[30],,Nxd5,0.7,-0.02,
60,[31],Rxd5,,0.65,-0.05,
61,[31],,Rb6,0.73,-0.08,
62,[32],Ra5,,0.69,-0.04,
63,[32],,Ra8,0.67,0.02,
64,[33],Ra1,,0.78,0.11,
65,[33],,Qb7,0.89,-0.11,
66,[34],Qd5,,0.67,-0.22,
67,[34],,Qxd5,0.81,-0.14,
68,[35],exd5,,0.71,-0.1,
69,[35],,Rab8,1.13,-0.42,
70,[36],Rxa6,,1.01,-0.12,
71,[36],,Rb5,1.03,-0.02,
72,[37],R1a5,,1.11,0.08,
73,[37],,Be7,0.99,0.12,
74,[38],Kf1,,1.06,0.07,
75,[38],,f5,1.07,-0.01,
76,[39],Ke2,,1.09,0.02,
77,[39],,Kf7,0.99,0.1,
78,[40],Kd1,,0.94,-0.05,
79,[40],,Ke8,1.12,-0.18,
80,[41],Kc2,,1.15,0.03,
81,[41],,Kd7,1.21,-0.06,
82,[42],Kb3,,1.24,0.03,
83,[42],,R5b7,1.25,-0.01,
84,[43],Ra7,,1.22,-0.03,
85,[43],,Bd8,1.51,-0.29,
86,[44],R5a6,,1.45,-0.06,
87,[44],,Bc7,1.84,-0.39,
88,[45],Ka4,,1.48,-0.36,
89,[45],,Kc8,1.55,-0.07,
90,[46],f3,,1.25,-0.3,
91,[46],,f4,1.88,-0.63,
92,[47],Ra8,,1.65,-0.23,
93,[47],,g5,2.06,-0.41,
94,[48],Bc3,,1.33,-0.73,
95,[48],,Rxa8,1.54,-0.21,
96,[49],Rxa8+,,1.34,-0.2,
97,[49],,Bb8,1.44,-0.1,
98,[50],b5,,1.6,0.16,
99,[50],,Rg7,1.66,-0.06,
100,[51],Bb4,,1.12,-0.54,
101,[51],,Rg6,1.34,-0.22,
102,[52],Ra6,,1.0,-0.34,
103,[52],,g4,1.04,-0.04,
104,[53],Rc6+,,0.85,-0.19,
105,[53],,Kb7,0.87,-0.02,
106,[54],hxg4,,1.22,0.35,
107,[54],,hxg4,1.61,-0.39,
108,[55],Ka5,,1.65,0.04,
109,[55],,Bc7+,2.62,-0.97,
110,[56],b6,,3.04,0.42,
111,[56],,Bb8,1.94,1.1,Erreur
112,[57],fxg4,,1.98,0.04,
113,[57],,Rxg4,2.03,-0.05,
114,[58],Bxd6,,1.93,-0.1,
115,[58],,Rxg2,2.18,-0.25,
116,[59],Bxb8,,2.15,-0.03,
117,[59],,Kxb8,2.16,-0.01,
118,[60],d6,,3.96,1.8,
119,[60],,f3,53.84,-49.88,
120,[61],d7,,54.87,1.03,
121,[61],,Rg8,,,#15#
122,[62],Re6,,64.8,64.8,
123,[62],,Kb7,,,#10#
124,[63],Re8,,,,#-9#
125,[63],,f2,,,#4#
126,[64],d8=Q,,,,#-3#
