Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nc3,,0.46,0.03,
5,[3],,Bg7,0.48,-0.02,
6,[4],e4,,0.54,0.06,
7,[4],,d6,0.43,0.11,
8,[5],Nf3,,0.42,-0.01,
9,[5],,O-O,0.48,-0.06,
10,[6],Be2,,0.44,-0.04,
11,[6],,e5,0.36,0.08,
12,[7],O-O,,0.28,-0.08,
13,[7],,Na6,0.65,-0.37,
14,[8],Be3,,0.32,-0.33,
15,[8],,h6,0.76,-0.44,
16,[9],h3,,0.35,-0.41,
17,[9],,exd4,0.34,0.01,
18,[10],Bxd4,,0.18,-0.16,
19,[10],,Re8,0.07,0.11,
20,[11],Bd3,,0.02,-0.05,
21,[11],,Nc5,0.3,-0.28,
22,[12],Re1,,0.2,-0.1,
23,[12],,b6,0.0,0.2,
24,[13],Bc2,,0.1,0.1,
25,[13],,Bb7,-0.17,0.27,
26,[14],Nd2,,-0.15,0.02,
27,[14],,Ne6,-0.07,-0.08,
28,[15],Be3,,-0.12,-0.05,
29,[15],,c6,0.18,-0.3,
30,[16],Nf3,,0.02,-0.16,
31,[16],,Qe7,0.12,-0.1,
32,[17],Qd2,,0.21,0.09,
33,[17],,Qf8,0.05,0.16,
34,[18],Rad1,,0.17,0.12,
35,[18],,Rad8,0.11,0.06,
36,[19],Qc1,,0.06,-0.05,
37,[19],,Nc5,0.2,-0.14,
38,[20],Qb1,,-0.22,-0.42,
39,[20],,Nfd7,0.23,-0.45,
40,[21],Nd4,,0.19,-0.04,
41,[21],,Ne5,0.21,-0.02,
42,[22],b3,,0.22,0.01,
43,[22],,Ne6,0.17,0.05,
44,[23],Nde2,,0.06,-0.11,
45,[23],,Nd7,0.51,-0.45,
46,[24],Qc1,,0.53,0.02,
47,[24],,Nf6,0.62,-0.09,
48,[25],Qa3,,0.63,0.01,
49,[25],,Qe7,1.17,-0.54,
50,[26],Qa4,,0.19,-0.98,
51,[26],,Rc8,0.86,-0.67,
52,[27],Qxa7,,1.01,0.15,
53,[27],,Ra8,0.77,0.24,
54,[28],Qxb6,,0.29,-0.48,
55,[28],,Ra6,0.63,-0.34,
56,[29],Qb4,,1.07,0.44,
57,[29],,c5,0.92,0.15,
58,[30],Qb5,,0.09,-0.83,
59,[30],,Rb8,0.82,-0.73,
60,[31],Nd5,,-0.06,-0.88,
61,[31],,Qd8,0.1,-0.16,
62,[32],e5,,-0.55,-0.65,
63,[32],,Rxa2,2.43,-2.98,
64,[33],Nxf6+,,2.27,-0.16,
65,[33],,Bxf6,2.12,0.15,
66,[34],Rxd6,,2.52,0.4,
67,[34],,Qc8,2.39,0.13,
68,[35],exf6,,2.43,0.04,
69,[35],,Rxc2,3.01,-0.58,
70,[36],Qd7,,2.06,-0.95,
71,[36],,Qxd7,2.04,0.02,
72,[37],Rxd7,,1.98,-0.06,
73,[37],,Bc8,2.28,-0.3,
74,[38],Rd3,,1.49,-0.79,
75,[38],,Rb2,1.58,-0.09,
76,[39],Nc1,,1.52,-0.06,
77,[39],,g5,1.6,-0.08,
78,[40],Rd5,,1.48,-0.12,
79,[40],,Rb1,1.5,-0.02,
80,[41],Kf1,,1.46,-0.04,
81,[41],,Kh7,1.47,-0.01,
82,[42],Bxc5,,1.54,0.07,
83,[42],,Bb7,1.86,-0.32,
84,[43],Rde5,,1.44,-0.42,
85,[43],,Nf4,2.22,-0.78,
86,[44],f3,,2.25,0.03,
87,[44],,Rb2,4.44,-2.19,
88,[45],Bf2,,2.16,-2.28,Erreur
89,[45],,Rd8,2.66,-0.5,
90,[46],Re7,,2.65,-0.01,
91,[46],,Bc8,2.74,-0.09,
92,[47],Rxf7+,,2.77,0.03,
93,[47],,Kg6,2.63,0.14,
94,[48],Rc7,,2.82,0.19,
95,[48],,Bf5,4.37,-1.55,
96,[49],f7,,4.43,0.06,
97,[49],,Be6,5.77,-1.34,
98,[50],Bg3,,3.58,-2.19,Erreur
99,[50],,Bxf7,3.72,-0.14,
100,[51],Bxf4,,3.77,0.05,
101,[51],,gxf4,3.86,-0.09,
102,[52],Rce7,,2.84,-1.02,Erreur
103,[52],,Rdd2,2.86,-0.02,
104,[53],R7e2,,2.9,0.04,
105,[53],,Kf6,3.08,-0.18,
106,[54],Rxd2,,2.95,-0.13,
107,[54],,Rxd2,3.11,-0.16,
108,[55],Ne2,,3.05,-0.06,
109,[55],,Rd3,3.02,0.03,
110,[56],Nxf4,,3.08,0.06,
111,[56],,Rxb3,3.13,-0.05,
112,[57],Nd5+,,3.05,-0.08,
113,[57],,Kg7,3.06,-0.01,
114,[58],Kf2,,2.95,-0.11,
115,[58],,Rd3,3.07,-0.12,
116,[59],Re7,,3.05,-0.02,
117,[59],,Rd4,3.65,-0.6,
118,[60],Rc7,,3.59,-0.06,
119,[60],,Kf8,4.04,-0.45,
120,[61],Ke3,,4.07,0.03,
