Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Nf6,0.16,0.11,
6,[4],O-O,,0.3,0.14,
7,[4],,Nxe4,0.22,0.08,
8,[5],Re1,,0.08,-0.14,
9,[5],,Nd6,0.12,-0.04,
10,[6],Nxe5,,0.05,-0.07,
11,[6],,Be7,0.14,-0.09,
12,[7],Bf1,,0.14,0.0,
13,[7],,Nxe5,0.22,-0.08,
14,[8],Rxe5,,0.07,-0.15,
15,[8],,O-O,0.13,-0.06,
16,[9],d4,,0.22,0.09,
17,[9],,Bf6,0.2,0.02,
18,[10],Re1,,0.16,-0.04,
19,[10],,Re8,0.24,-0.08,
20,[11],Rxe8+,,0.18,-0.06,
21,[11],,Nxe8,0.13,0.05,
22,[12],c3,,0.15,0.02,
23,[12],,d5,0.18,-0.03,
24,[13],Bd3,,0.18,0.0,
25,[13],,c6,0.21,-0.03,
26,[14],Bf4,,0.19,-0.02,
27,[14],,g6,0.12,0.07,
28,[15],Nd2,,0.05,-0.07,
29,[15],,Ng7,0.08,-0.03,
30,[16],Qc2,,0.15,0.07,
31,[16],,Bf5,0.07,0.08,
32,[17],Re1,,-0.01,-0.08,
33,[17],,Qd7,0.1,-0.11,
34,[18],Bxf5,,0.09,-0.01,
35,[18],,Qxf5,0.24,-0.15,
36,[19],Qxf5,,0.28,0.04,
37,[19],,Nxf5,0.12,0.16,
38,[20],Nf3,,0.1,-0.02,
39,[20],,Ng7,0.06,0.04,
40,[21],Bg5,,-0.1,-0.16,
41,[21],,Bxg5,-0.1,0.0,
42,[22],Nxg5,,-0.15,-0.05,
43,[22],,f6,-0.08,-0.07,
44,[23],Nf3,,-0.17,-0.09,
45,[23],,Kf7,-0.16,-0.01,
46,[24],g3,,-0.17,-0.01,
47,[24],,a5,-0.22,0.05,
48,[25],Kf1,,-0.1,0.12,
49,[25],,Nf5,-0.2,0.1,
50,[26],Ke2,,-0.05,0.15,
51,[26],,a4,-0.02,-0.03,
52,[27],Kd3,,-0.16,-0.14,
53,[27],,Nd6,-0.14,-0.02,
54,[28],Nd2,,-0.11,0.03,
55,[28],,b5,-0.09,-0.02,
56,[29],Re2,,-0.1,-0.01,
57,[29],,g5,-0.2,0.1,
58,[30],Nf1,,0.0,0.2,
59,[30],,h5,-0.08,0.08,
60,[31],Ne3,,0.0,0.08,
61,[31],,Rh8,0.05,-0.05,
62,[32],Nc2,,0.0,-0.05,
63,[32],,Nc8,0.12,-0.12,
64,[33],Nb4,,0.09,-0.03,
65,[33],,Ne7,0.08,0.01,
66,[34],f3,,0.04,-0.04,
67,[34],,h4,0.0,0.04,
68,[35],g4,,0.0,0.0,
69,[35],,Ng6,0.0,0.0,
70,[36],Kd2,,0.06,0.06,
71,[36],,Nf4,0.06,0.0,
72,[37],Re1,,0.0,-0.06,
73,[37],,Rc8,0.0,0.0,
74,[38],Nd3,,0.0,0.0,
75,[38],,Ne6,0.0,0.0,
76,[39],Ke3,,0.06,0.06,
77,[39],,Re8,0.0,0.06,
78,[40],Kf2,,0.0,0.0,
79,[40],,Nf4,0.0,0.0,
80,[41],Nxf4,,0.05,0.05,
81,[41],,Rxe1,0.0,0.05,
82,[42],Kxe1,,0.0,0.0,
83,[42],,gxf4,0.0,0.0,
84,[43],b4,,-0.18,-0.18,
85,[43],,h3,-0.17,-0.01,
