Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,d6,0.52,-0.29,
2,[2],d4,,0.43,-0.09,
3,[2],,Nf6,0.53,-0.1,
4,[3],Nc3,,0.4,-0.13,
5,[3],,g6,0.54,-0.14,
6,[4],f4,,0.36,-0.18,
7,[4],,Bg7,0.37,-0.01,
8,[5],Bd3,,0.35,-0.02,
9,[5],,e5,0.47,-0.12,
10,[6],dxe5,,0.48,0.01,
11,[6],,dxe5,0.41,0.07,
12,[7],Nf3,,0.36,-0.05,
13,[7],,exf4,0.33,0.03,
14,[8],Bxf4,,0.32,-0.01,
15,[8],,O-O,0.35,-0.03,
16,[9],Qd2,,0.37,0.02,
17,[9],,Nc6,0.3,0.07,
18,[10],O-O-O,,0.31,0.01,
19,[10],,Be6,0.39,-0.08,
20,[11],h3,,0.4,0.01,
21,[11],,Nd7,0.31,0.09,
22,[12],Bg5,,0.2,-0.11,
23,[12],,Bf6,0.65,-0.45,
24,[13],h4,,0.58,-0.07,
25,[13],,h5,0.73,-0.15,
26,[14],Qf4,,0.48,-0.25,
27,[14],,Bxg5,0.82,-0.34,
28,[15],hxg5,,0.84,0.02,
29,[15],,Qe7,0.71,0.13,
30,[16],Bb5,,0.64,-0.07,
31,[16],,Nb6,0.74,-0.1,
32,[17],Bxc6,,0.76,0.02,
33,[17],,bxc6,1.08,-0.32,
34,[18],Ne5,,0.97,-0.11,
35,[18],,Nc4,1.66,-0.69,
36,[19],Nxc4,,1.95,0.29,
37,[19],,Bxc4,1.53,0.42,
38,[20],g4,,2.26,0.73,
39,[20],,Rab8,1.65,0.61,
40,[21],gxh5,,3.46,1.81,
41,[21],,Qb4,4.06,-0.6,
42,[22],Rd4,,0.84,-3.22,Gaffe
43,[22],,Qxb2+,0.81,0.03,
44,[23],Kd2,,0.84,0.03,
45,[23],,Rfd8,1.79,-0.95,
46,[24],Qf6,,1.89,0.1,
47,[24],,Rxd4+,1.93,-0.04,
48,[25],Qxd4,,1.54,-0.39,
49,[25],,Qb6,2.1,-0.56,
50,[26],Qxc4,,2.4,0.3,
51,[26],,Rd8+,3.35,-0.95,
52,[27],Kc1,,2.78,-0.57,
53,[27],,Rd4,2.8,-0.02,
54,[28],Qe2,,2.79,-0.01,
55,[28],,Qc5,3.48,-0.69,
56,[29],Nb1,,3.6,0.12,
57,[29],,Qxg5+,3.64,-0.04,
58,[30],Nd2,,3.33,-0.31,
