Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nc3,,0.1,-0.09,
5,[3],,Bb4,0.23,-0.13,
6,[4],e3,,0.2,-0.03,
7,[4],,O-O,0.27,-0.07,
8,[5],Bd3,,0.21,-0.06,
9,[5],,c5,0.18,0.03,
10,[6],Ne2,,0.22,0.04,
11,[6],,d5,0.16,0.06,
12,[7],cxd5,,0.11,-0.05,
13,[7],,cxd4,0.21,-0.1,
14,[8],exd4,,0.15,-0.06,
15,[8],,Nxd5,0.15,0.0,
16,[9],a3,,0.1,-0.05,
17,[9],,Bd6,0.16,-0.06,
18,[10],O-O,,0.19,0.03,
19,[10],,Nc6,0.22,-0.03,
20,[11],Nxd5,,0.16,-0.06,
21,[11],,exd5,0.18,-0.02,
22,[12],Be3,,0.06,-0.12,
23,[12],,Re8,0.0,0.06,
24,[13],Nf4,,0.1,0.1,
25,[13],,Qg5,0.05,0.05,
26,[14],Qd2,,-0.3,-0.35,
27,[14],,Nxd4,0.05,-0.35,
28,[15],Bxh7+,,0.07,0.02,
29,[15],,Kxh7,0.15,-0.08,
30,[16],Qxd4,,0.19,0.04,
31,[16],,Re4,0.49,-0.3,
32,[17],Qxd5,,0.44,-0.05,
33,[17],,Qxd5,0.42,0.02,
34,[18],Nxd5,,0.33,-0.09,
35,[18],,Be5,0.48,-0.15,
36,[19],Rad1,,0.51,0.03,
37,[19],,Be6,0.49,0.02,
38,[20],b3,,0.47,-0.02,
39,[20],,a5,0.49,-0.02,
40,[21],a4,,0.51,0.02,
41,[21],,Bb8,0.48,0.03,
42,[22],Rd3,,0.46,-0.02,
43,[22],,Ra6,0.54,-0.08,
44,[23],Rfd1,,0.42,-0.12,
45,[23],,Rd6,0.53,-0.11,
46,[24],h3,,0.61,0.08,
47,[24],,Re5,0.79,-0.18,
48,[25],Nf4,,0.78,-0.01,
49,[25],,Rxd3,0.84,-0.06,
50,[26],Rxd3,,0.93,0.09,
51,[26],,Bf5,0.78,0.15,
52,[27],Rd8,,0.82,0.04,
53,[27],,Bc7,0.85,-0.03,
54,[28],Rf8,,0.68,-0.17,
55,[28],,Re7,0.71,-0.03,
56,[29],Nd5,,0.72,0.01,
57,[29],,Rd7,0.65,0.07,
58,[30],Nxc7,,0.67,0.02,
61,[31],,Rc1+,0.58,0.09,
62,[32],Kh2,,0.66,0.08,
63,[32],,Be6,0.61,0.05,
64,[33],Bxa5,,0.63,0.02,
65,[33],,Bxb3,0.56,0.07,
66,[34],Bb6,,0.63,0.07,
67,[34],,Be6,0.72,-0.09,
68,[35],Rd8,,0.63,-0.09,
69,[35],,Rc8,0.7,-0.07,
70,[36],Rd3,,0.72,0.02,
71,[36],,g5,0.65,0.07,
72,[37],a5,,0.63,-0.02,
73,[37],,Kg6,0.65,-0.02,
74,[38],Kg3,,0.66,0.01,
75,[38],,Rc4,0.7,-0.04,
76,[39],Kf3,,0.54,-0.16,
77,[39],,Rb4,0.57,-0.03,
78,[40],Rd8,,0.54,-0.03,
79,[40],,Rb3+,0.58,-0.04,
80,[41],Ke4,,0.59,0.01,
81,[41],,f6,0.58,0.01,
82,[42],Rb8,,0.38,-0.2,
83,[42],,Bd7,0.42,-0.04,
84,[43],Kd4,,0.36,-0.06,
85,[43],,Bc6,0.42,-0.06,
86,[44],g3,,0.44,0.02,
87,[44],,Rb2,0.5,-0.06,
88,[45],Kc3,,0.53,0.03,
89,[45],,Re2,0.53,0.0,
90,[46],Rd8,,0.53,0.0,
91,[46],,Kf7,0.53,0.0,
92,[47],Rh8,,0.44,-0.09,
93,[47],,Re8,0.51,-0.07,
94,[48],Rh7+,,0.48,-0.03,
96,[49],Rc7,,0.4,-0.08,
97,[49],,Bg2,0.47,-0.07,
98,[50],Rd7,,0.46,-0.01,
99,[50],,Rf8,0.57,-0.11,
100,[51],h4,,0.53,-0.04,
101,[51],,gxh4,0.5,0.03,
102,[52],gxh4,,0.51,0.01,
103,[52],,Kh5,0.48,0.03,
104,[53],Rh7+,,0.53,0.05,
105,[53],,Kg6,0.55,-0.02,
106,[54],Rc7,,0.49,-0.06,
107,[54],,Kh5,0.5,-0.01,
108,[55],Rh7+,,0.53,0.03,
109,[55],,Kg6,0.55,-0.02,
110,[56],Rd7,,0.51,-0.04,
111,[56],,Kh5,0.48,0.03,
112,[57],Rd4,,0.49,0.01,
113,[57],,f5,0.52,-0.03,
114,[58],Rf4,,0.62,0.1,
115,[58],,Be4,0.64,-0.02,
116,[59],Kd4,,0.67,0.03,
117,[59],,Kg6,0.55,0.12,
118,[60],Ke5,,0.45,-0.1,
119,[60],,Rf7,0.79,-0.34,
120,[61],Ke6,,0.39,-0.4,
121,[61],,Rh7,0.6,-0.21,
122,[62],Bd8,,0.65,0.05,
123,[62],,Rh8,0.6,0.05,
124,[63],Kd7,,0.54,-0.06,
125,[63],,Rh7+,0.79,-0.25,
126,[64],Be7,,0.76,-0.03,
127,[64],,Rh8,0.74,0.02,
128,[65],Kc7,,0.72,-0.02,
129,[65],,Rh7,0.67,0.05,
130,[66],Kd6,,0.72,0.05,
131,[66],,Rh8,0.74,-0.02,
132,[67],f3,,0.75,0.01,
133,[67],,Bc6,0.74,0.01,
134,[68],Ke6,,0.7,-0.04,
135,[68],,Rh7,0.71,-0.01,
136,[69],Bf6,,0.75,0.04,
137,[69],,Rh6,1.65,-0.9,
138,[70],Ke5,,1.53,-0.12,
139,[70],,Rh5,1.69,-0.16,
140,[71],Bg5,,1.7,0.01,
141,[71],,Rh8,1.8,-0.1,
142,[72],Rxf5,,1.7,-0.1,
143,[72],,Re8+,1.71,-0.01,
144,[73],Kf4,,1.76,0.05,
145,[73],,Re1,2.96,-1.2,
146,[74],h5+,,2.5,-0.46,
147,[74],,Kg7,1.98,0.52,
148,[75],h6+,,2.31,0.33,
149,[75],,Kg8,2.13,0.18,
150,[76],Kg3,,2.01,-0.12,
151,[76],,Rg1+,1.68,0.33,
152,[77],Kf2,,2.03,0.35,
153,[77],,Rd1,1.73,0.3,
154,[78],f4,,1.65,-0.08,
155,[78],,Rd3,2.3,-0.65,
156,[79],Re5,,2.38,0.08,
