Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,e6,0.26,-0.11,
2,[2],e4,,0.19,-0.07,
3,[2],,d5,0.25,-0.06,
4,[3],exd5,,0.16,-0.09,
5,[3],,exd5,0.21,-0.05,
6,[4],c4,,0.15,-0.06,
7,[4],,Nf6,-0.01,0.16,
8,[5],Nc3,,0.01,0.02,
9,[5],,Bb4,0.06,-0.05,
10,[6],Bd3,,0.1,0.04,
11,[6],,O-O,0.11,-0.01,
12,[7],Ne2,,-0.06,-0.17,
13,[7],,dxc4,-0.1,0.04,
14,[8],Bxc4,,-0.04,0.06,
15,[8],,Nc6,-0.04,0.0,
16,[9],Bg5,,-0.06,-0.02,
17,[9],,h6,0.0,-0.06,
18,[10],Bh4,,0.0,0.0,
19,[10],,Bf5,-0.01,0.01,
20,[11],O-O,,0.03,0.04,
21,[11],,Be7,0.1,-0.07,
22,[12],Bg3,,-0.05,-0.15,
23,[12],,Bd6,-0.04,-0.01,
24,[13],a3,,-0.22,-0.18,
25,[13],,Bxg3,-0.13,-0.09,
26,[14],hxg3,,-0.4,-0.27,
27,[14],,a6,-0.45,0.05,
28,[15],Ba2,,-0.34,0.11,
29,[15],,Qd6,-0.46,0.12,
30,[16],Qd2,,-0.52,-0.06,
31,[16],,Rad8,-0.46,-0.06,
32,[17],Rad1,,-0.4,0.06,
33,[17],,Rfe8,-0.39,-0.01,
34,[18],Qf4,,-0.53,-0.14,
35,[18],,Qxf4,-0.48,-0.05,
36,[19],gxf4,,-0.46,0.02,
37,[19],,Be6,-0.55,0.09,
38,[20],d5,,-0.62,-0.07,
39,[20],,Bxd5,-0.6,-0.02,
40,[21],Nxd5,,-0.53,0.07,
41,[21],,Rxe2,-0.59,0.06,
42,[22],Nxf6+,,-0.51,0.08,
43,[22],,gxf6,-0.53,0.02,
44,[23],Rxd8+,,-0.49,0.04,
45,[23],,Nxd8,-0.55,0.06,
46,[24],Rd1,,-0.54,0.01,
47,[24],,Nc6,-0.21,-0.33,
48,[25],Bd5,,-0.43,-0.22,
49,[25],,Rxb2,-0.5,0.07,
50,[26],Bxc6,,-0.57,-0.07,
51,[26],,bxc6,-0.56,-0.01,
52,[27],Rc1,,-0.56,0.0,
53,[27],,Rb6,-0.42,-0.14,
54,[28],a4,,-0.53,-0.11,
55,[28],,Kg7,-0.6,0.07,
56,[29],g3,,-0.74,-0.14,
57,[29],,Rb4,-0.69,-0.05,
58,[30],Rxc6,,-0.65,0.04,
59,[30],,Rxa4,-0.86,0.21,
60,[31],Rxc7,,-0.72,0.14,
61,[31],,Kg6,-0.72,0.0,
62,[32],Kg2,,-0.78,-0.06,
63,[32],,h5,-0.58,-0.2,
64,[33],Ra7,,-0.75,-0.17,
65,[33],,a5,-0.75,0.0,
66,[34],Ra8,,-0.89,-0.14,
67,[34],,Ra1,-0.71,-0.18,
68,[35],Rg8+,,-0.87,-0.16,
69,[35],,Kh7,-0.86,-0.01,
70,[36],Ra8,,-0.68,0.18,
71,[36],,f5,-0.53,-0.15,
72,[37],Ra6,,-0.36,0.17,
73,[37],,Kg7,-0.46,0.1,
74,[38],Kh3,,-0.77,-0.31,
75,[38],,a4,-0.24,-0.53,
76,[39],Kg2,,-0.17,0.07,
77,[39],,a3,-0.12,-0.05,
78,[40],Kh3,,-1.31,-1.19,Erreur
