Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,dxc4,0.5,-0.21,
4,[3],e3,,0.41,-0.09,
5,[3],,e5,0.37,0.04,
6,[4],Bxc4,,0.4,0.03,
7,[4],,exd4,0.39,0.01,
8,[5],exd4,,0.3,-0.09,
9,[5],,Bd6,0.38,-0.08,
10,[6],Nf3,,0.43,0.05,
13,[7],,Qe7,0.43,0.0,
14,[8],Qxe7+,,0.43,0.0,
15,[8],,Bxe7,0.36,0.07,
16,[9],Nc3,,0.37,0.01,
17,[9],,O-O,0.31,0.06,
18,[10],O-O,,0.5,0.19,
19,[10],,Bf5,0.48,0.02,
20,[11],Re1,,0.63,0.15,
21,[11],,Bd6,0.43,0.2,
22,[12],Nh4,,0.43,0.0,
25,[13],,Nc6,0.43,0.0,
26,[14],Bxf6,,0.34,-0.09,
27,[14],,gxf6,0.43,-0.09,
28,[15],Ne4,,0.34,-0.09,
29,[15],,Kg7,0.39,-0.05,
30,[16],Bb5,,0.41,0.02,
31,[16],,Be6,0.87,-0.46,
32,[17],d5,,0.86,-0.01,
33,[17],,Bxd5,0.94,-0.08,
34,[18],Nf5+,,0.83,-0.11,
35,[18],,Kh8,1.05,-0.22,
36,[19],Nexd6,,1.05,0.0,
37,[19],,cxd6,0.97,0.08,
38,[20],Red1,,0.96,-0.01,
39,[20],,Be6,0.93,0.03,
40,[21],Nxd6,,0.87,-0.06,
41,[21],,Rab8,0.93,-0.06,
42,[22],f4,,0.65,-0.28,
43,[22],,Ne7,0.71,-0.06,
44,[23],Re1,,0.67,-0.04,
45,[23],,Nf5,0.7,-0.03,
46,[24],Nxf5,,0.64,-0.06,
47,[24],,Bxf5,0.68,-0.04,
48,[25],Re7,,0.63,-0.05,
49,[25],,Be6,0.74,-0.11,
50,[26],Bd7,,0.8,0.06,
51,[26],,Bd5,0.98,-0.18,
52,[27],b3,,0.92,-0.06,
53,[27],,Rfd8,0.86,0.06,
54,[28],Rc1,,0.86,0.0,
55,[28],,Kg7,0.89,-0.03,
56,[29],Rc7,,0.81,-0.08,
57,[29],,Kf8,0.78,0.03,
58,[30],Re3,,0.87,0.09,
59,[30],,a6,0.88,-0.01,
60,[31],Kf2,,0.77,-0.11,
61,[31],,b6,1.0,-0.23,
62,[32],Bf5,,0.91,-0.09,
63,[32],,h6,1.07,-0.16,
64,[33],Rh3,,1.08,0.01,
65,[33],,Ba8,1.29,-0.21,
66,[34],Rxh6,,1.17,-0.12,
67,[34],,Rd2+,1.27,-0.1,
68,[35],Ke3,,1.17,-0.1,
69,[35],,Rxg2,1.31,-0.14,
70,[36],Rh8+,,1.27,-0.04,
71,[36],,Rg8,1.28,-0.01,
72,[37],Rxg8+,,0.84,-0.44,
73,[37],,Kxg8,0.82,0.02,
74,[38],Rc8+,,0.74,-0.08,
75,[38],,Rxc8,0.77,-0.03,
78,[40],Bf5,,0.74,-0.03,
79,[40],,Bb7,0.8,-0.06,
80,[41],Kd4,,0.7,-0.1,
81,[41],,Kf8,0.65,0.05,
82,[42],h3,,0.69,0.04,
83,[42],,Ke7,0.77,-0.08,
84,[43],h4,,0.73,-0.04,
85,[43],,Kf8,0.75,-0.02,
86,[44],Bd7,,0.69,-0.06,
87,[44],,Bf3,0.68,0.01,
88,[45],Bf5,,0.7,0.02,
89,[45],,Bb7,0.75,-0.05,
90,[46],Be4,,0.73,-0.02,
91,[46],,Bc8,0.7,0.03,
92,[47],Bc2,,0.72,0.02,
93,[47],,Bb7,0.74,-0.02,
94,[48],Kc4,,0.75,0.01,
95,[48],,Bc6,0.82,-0.07,
96,[49],b4,,0.54,-0.28,
97,[49],,axb4,0.45,0.09,
98,[50],Kxb4,,0.69,0.24,
99,[50],,Bd7,0.8,-0.11,
100,[51],Ba4,,0.87,0.07,
101,[51],,Be6,0.69,0.18,
102,[52],Bb3,,0.68,-0.01,
103,[52],,Bd7,0.65,0.03,
104,[53],Ba4,,0.87,0.22,
105,[53],,Be6,0.69,0.18,
106,[54],a3,,0.47,-0.22,
107,[54],,Bg4,0.73,-0.26,
108,[55],Bb3,,0.92,0.19,
109,[55],,Bd7,0.92,0.0,
110,[56],Bd5,,0.79,-0.13,
111,[56],,Kg7,0.77,0.02,
112,[57],h5,,0.68,-0.09,
113,[57],,Bg4,1.79,-1.11,
114,[58],Kb5,,1.94,0.15,
115,[58],,Bxh5,1.84,0.1,
116,[59],Kxb6,,1.75,-0.09,
117,[59],,Bd1,1.12,0.63,
118,[60],Kc5,,0.52,-0.6,
119,[60],,Kg6,0.42,0.1,
120,[61],Kd4,,1.05,0.63,
