Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,d5,0.19,0.03,
2,[2],c4,,0.18,-0.01,
3,[2],,d4,0.08,0.1,
4,[3],b4,,0.13,0.05,
5,[3],,f6,0.15,-0.02,
6,[4],Na3,,-0.17,-0.32,
7,[4],,e5,-0.24,0.07,
8,[5],Nc2,,-0.22,0.02,
9,[5],,c5,-0.13,-0.09,
10,[6],bxc5,,-0.2,-0.07,
11,[6],,Bxc5,-0.22,0.02,
12,[7],d3,,-0.22,0.0,
13,[7],,Nc6,-0.34,0.12,
14,[8],g3,,-0.17,0.17,
15,[8],,Nge7,-0.18,0.01,
16,[9],Bg2,,-0.29,-0.11,
17,[9],,O-O,-0.06,-0.23,
18,[10],O-O,,-0.28,-0.22,
19,[10],,b6,-0.09,-0.19,
20,[11],Nd2,,-0.01,0.08,
21,[11],,f5,0.2,-0.21,
22,[12],Nb3,,0.26,0.06,
23,[12],,f4,0.39,-0.13,
24,[13],Nxc5,,0.42,0.03,
25,[13],,bxc5,0.42,0.0,
26,[14],Rb1,,0.24,-0.18,
27,[14],,Qd6,0.38,-0.14,
28,[15],Ba3,,0.37,-0.01,
29,[15],,Rb8,0.39,-0.02,
30,[16],Rxb8,,0.31,-0.08,
31,[16],,Nxb8,0.35,-0.04,
32,[17],e3,,0.43,0.08,
33,[17],,Nbc6,0.81,-0.38,
34,[18],exf4,,0.0,-0.81,
35,[18],,exf4,0.76,-0.76,
36,[19],Bc1,,0.0,-0.76,
37,[19],,Ng6,-0.19,0.19,
38,[20],Qf3,,-0.06,0.13,
39,[20],,Nce7,0.0,-0.06,
40,[21],Qe2,,-0.06,-0.06,
41,[21],,Bd7,0.0,-0.06,
42,[22],Ne1,,-0.01,-0.01,
43,[22],,Nc6,0.06,-0.07,
44,[23],Nf3,,0.0,-0.06,
45,[23],,Re8,0.0,0.0,
46,[24],Qd1,,0.21,0.21,
47,[24],,Nce5,0.5,-0.29,
48,[25],gxf4,,0.0,-0.5,
49,[25],,Ng4,0.36,-0.36,
50,[26],Re1,,0.45,0.09,
51,[26],,Nxf4,0.27,0.18,
52,[27],Rxe8+,,0.18,-0.09,
55,[28],,Bh5,-1.1,1.28,Erreur
56,[29],Qf3,,-2.8,-1.7,Erreur
57,[29],,Ne2+,-2.96,0.16,
58,[30],Qxe2,,-2.97,-0.01,
59,[30],,Qxh2+,-2.81,-0.16,
60,[31],Kf1,,-2.92,-0.11,
61,[31],,Ne3+,-2.74,-0.18,
62,[32],Qxe3,,-2.83,-0.09,
63,[32],,dxe3,-2.89,0.06,
64,[33],Bxe3,,-3.2,-0.31,
65,[33],,Be2+,-3.24,0.04,
66,[34],Kxe2,,-2.97,0.27,
67,[34],,Qxg2,-2.9,-0.07,
68,[35],Nf3,,-3.39,-0.49,
69,[35],,h5,-3.02,-0.37,
70,[36],Bxc5,,-2.93,0.09,
71,[36],,g5,-3.52,0.59,
72,[37],Bd6,,-3.64,-0.12,
73,[37],,g4,-3.75,0.11,
74,[38],Nh4,,-3.74,0.01,
75,[38],,Qb7,-4.03,0.29,
76,[39],Ke3,,-3.86,0.17,
77,[39],,Qb1,-3.86,0.0,
78,[40],Bg3,,-4.12,-0.26,
79,[40],,Qxa2,-4.44,0.32,
80,[41],Ng6,,-5.44,-1.0,
81,[41],,Qa5,-5.0,-0.44,
82,[42],Ke4,,-4.91,0.09,
83,[42],,Qg5,-4.65,-0.26,
84,[43],Ne5,,-5.04,-0.39,
85,[43],,h4,-3.72,-1.32,
86,[44],Bf4,,-4.49,-0.77,
87,[44],,Qh5,-4.29,-0.2,
88,[45],c5,,-5.91,-1.62,Erreur
89,[45],,g3,-3.88,-2.03,
90,[46],fxg3,,-4.55,-0.67,
91,[46],,Qe2+,-3.77,-0.78,
92,[47],Kd5,,-5.33,-1.56,Erreur
93,[47],,h3,-5.89,0.56,
94,[48],g4,,-6.45,-0.56,
95,[48],,Qf2,-6.1,-0.35,
96,[49],Ke4,,-6.25,-0.15,
97,[49],,Qxc5,-6.38,0.13,
98,[50],g5,,-6.86,-0.48,
99,[50],,Qc2,-6.82,-0.04,
100,[51],Ng4,,-7.88,-1.06,Erreur
101,[51],,Qe2+,-7.39,-0.49,
