Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,b6,0.24,-0.19,
2,[2],Nc3,,0.28,0.04,
3,[2],,Bb7,0.22,0.06,
4,[3],Nf3,,0.17,-0.05,
5,[3],,e6,0.19,-0.02,
6,[4],d4,,0.21,0.02,
7,[4],,Nf6,0.2,0.01,
8,[5],a3,,0.18,-0.02,
9,[5],,d5,0.1,0.08,
10,[6],Bg5,,0.19,0.09,
11,[6],,Be7,0.17,0.02,
12,[7],e3,,0.16,-0.01,
13,[7],,O-O,0.18,-0.02,
14,[8],Rc1,,0.13,-0.05,
15,[8],,c5,0.07,0.06,
16,[9],cxd5,,0.19,0.12,
17,[9],,Nxd5,0.14,0.05,
18,[10],Bxe7,,0.14,0.0,
19,[10],,Qxe7,0.12,0.02,
20,[11],dxc5,,0.12,0.0,
21,[11],,bxc5,0.13,-0.01,
22,[12],Be2,,0.2,0.07,
23,[12],,Rc8,0.2,0.0,
24,[13],O-O,,0.25,0.05,
25,[13],,Nd7,0.2,0.05,
26,[14],Qa4,,0.07,-0.13,
27,[14],,c4,0.22,-0.15,
28,[15],Rfd1,,0.13,-0.09,
29,[15],,N7b6,0.09,0.04,
30,[16],Qc2,,0.06,-0.03,
31,[16],,Rab8,0.16,-0.1,
32,[17],Nxd5,,0.06,-0.1,
33,[17],,Bxd5,0.12,-0.06,
34,[18],Nd2,,-0.18,-0.3,
35,[18],,c3,-0.13,-0.05,
36,[19],bxc3,,-0.05,0.08,
37,[19],,Qxa3,0.16,-0.21,
38,[20],c4,,0.21,0.05,
39,[20],,Qe7,0.2,0.01,
40,[21],Qa2,,0.08,-0.12,
41,[21],,Bc6,0.12,-0.04,
42,[22],Bf3,,0.0,-0.12,
43,[22],,Ra8,0.0,0.0,
44,[23],Qa6,,0.0,0.0,
45,[23],,Nd7,0.0,0.0,
46,[24],Bxc6,,-0.01,-0.01,
47,[24],,Nc5,0.0,-0.01,
48,[25],Qa3,,-0.07,-0.07,
49,[25],,Rxc6,0.0,-0.07,
50,[26],Nb3,,-0.05,-0.05,
51,[26],,Kf8,0.1,-0.15,
52,[27],Nxc5,,0.11,0.01,
53,[27],,Qxc5,0.0,0.11,
54,[28],Qa4,,0.04,0.04,
55,[28],,Rc7,0.0,0.04,
56,[29],Qa6,,0.0,0.0,
57,[29],,Ke7,0.1,-0.1,
58,[30],h3,,0.08,-0.02,
59,[30],,g6,0.26,-0.18,
60,[31],Rb1,,-0.16,-0.42,
61,[31],,Kf8,0.27,-0.43,
62,[32],Rb7,,0.06,-0.21,
63,[32],,Rac8,0.09,-0.03,
64,[33],Rd7,,0.05,-0.04,
65,[33],,Rxd7,0.05,0.0,
66,[34],Rxd7,,0.0,-0.05,
67,[34],,Rc7,0.03,-0.03,
68,[35],Rxc7,,0.0,-0.03,
69,[35],,Qxc7,0.02,-0.02,
70,[36],Kf1,,0.0,-0.02,
71,[36],,h5,0.0,0.0,
72,[37],h4,,0.0,0.0,
73,[37],,Ke7,0.0,0.0,
74,[38],Ke2,,0.0,0.0,
75,[38],,Kd7,0.0,0.0,
76,[39],g3,,0.0,0.0,
77,[39],,Ke7,0.0,0.0,
78,[40],Qa3+,,0.0,0.0,
79,[40],,Kd7,0.0,0.0,
80,[41],Qa6,,0.0,0.0,
81,[41],,Qc5,0.0,0.0,
82,[42],Qb7+,,0.0,0.0,
83,[42],,Qc7,0.0,0.0,
84,[43],Qa6,,0.0,0.0,
