Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],Nf3,,0.25,0.06,
3,[2],,e6,0.17,0.08,
4,[3],g3,,0.0,-0.17,
5,[3],,b5,0.14,-0.14,
6,[4],Bg2,,0.13,-0.01,
7,[4],,Bb7,0.19,-0.06,
8,[5],O-O,,0.1,-0.09,
9,[5],,c5,0.23,-0.13,
10,[6],c3,,0.13,-0.1,
11,[6],,cxd4,0.24,-0.11,
12,[7],cxd4,,0.05,-0.19,
13,[7],,Be7,-0.01,0.06,
14,[8],Bg5,,-0.04,-0.03,
15,[8],,O-O,0.0,-0.04,
16,[9],Qd3,,0.05,0.05,
17,[9],,Qb6,0.45,-0.4,
18,[10],Nc3,,0.39,-0.06,
19,[10],,a6,0.27,0.12,
20,[11],e4,,0.12,-0.15,
21,[11],,h6,0.33,-0.21,
22,[12],e5,,0.02,-0.31,
23,[12],,hxg5,0.05,-0.03,
24,[13],Nxg5,,0.0,-0.05,
25,[13],,g6,0.31,-0.31,
26,[14],exf6,,0.12,-0.19,
27,[14],,Bxf6,0.32,-0.2,
28,[15],Bxb7,,0.0,-0.32,
29,[15],,Qxb7,0.21,-0.21,
30,[16],Nce4,,-0.01,-0.22,
31,[16],,Bg7,0.0,-0.01,
32,[17],Qf3,,-0.06,-0.06,
