Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,d5,0.56,-0.33,
2,[2],exd5,,0.51,-0.05,
3,[2],,Qxd5,0.61,-0.1,
4,[3],Nc3,,0.6,-0.01,
5,[3],,Qd6,0.66,-0.06,
6,[4],d4,,0.57,-0.09,
7,[4],,Nf6,0.53,0.04,
8,[5],Nf3,,0.57,0.04,
9,[5],,g6,0.69,-0.12,
10,[6],Ne5,,0.4,-0.29,
11,[6],,Bg7,0.45,-0.05,
12,[7],Bf4,,0.25,-0.2,
13,[7],,Nd5,0.39,-0.14,
14,[8],Nxd5,,0.36,-0.03,
15,[8],,Qxd5,0.26,0.1,
16,[9],f3,,0.31,0.05,
17,[9],,O-O,0.58,-0.27,
18,[10],Bc4,,0.5,-0.08,
19,[10],,Qa5+,0.48,0.02,
20,[11],Qd2,,0.42,-0.06,
21,[11],,Qxd2+,0.39,0.03,
22,[12],Kxd2,,0.48,0.09,
23,[12],,Nd7,0.41,0.07,
24,[13],Rae1,,0.49,0.08,
25,[13],,e6,0.36,0.13,
26,[14],c3,,0.41,0.05,
27,[14],,Nb6,0.66,-0.25,
28,[15],Bb3,,0.7,0.04,
29,[15],,a5,0.64,0.06,
30,[16],a3,,0.65,0.01,
31,[16],,a4,0.66,-0.01,
32,[17],Ba2,,0.61,-0.05,
33,[17],,Nd5,0.81,-0.2,
34,[18],Bxd5,,0.8,-0.01,
35,[18],,exd5,0.64,0.16,
36,[19],Nd3,,0.73,0.09,
37,[19],,c6,0.59,0.14,
38,[20],g4,,0.66,0.07,
39,[20],,Be6,0.75,-0.09,
40,[21],h4,,0.75,0.0,
41,[21],,Rfe8,0.71,0.04,
42,[22],h5,,0.78,0.07,
43,[22],,b6,0.93,-0.15,
44,[23],Bc7,,0.96,0.03,
45,[23],,b5,0.84,0.12,
46,[24],Nc5,,0.87,0.03,
47,[24],,Bh6+,0.91,-0.04,
48,[25],Kd1,,0.8,-0.11,
49,[25],,g5,0.52,0.28,
50,[26],Be5,,0.56,0.04,
51,[26],,Bf8,0.55,0.01,
52,[27],h6,,0.44,-0.11,
53,[27],,Bxc5,0.47,-0.03,
54,[28],dxc5,,0.48,0.01,
55,[28],,d4,0.48,0.0,
56,[29],cxd4,,0.39,-0.09,
57,[29],,Bb3+,0.62,-0.23,
58,[30],Kd2,,0.65,0.03,
59,[30],,Re6,0.64,0.01,
60,[31],Bg7,,0.62,-0.02,
61,[31],,Rae8,0.67,-0.05,
62,[32],Re5,,0.8,0.13,
63,[32],,Bd5,0.79,0.01,
64,[33],Ke3,,0.86,0.07,
65,[33],,f6,0.79,0.07,
66,[34],Bxf6,,0.79,0.0,
67,[34],,Bxf3,1.74,-0.95,
68,[35],Rh5,,1.71,-0.03,
69,[35],,Kf7,2.77,-1.06,
70,[36],Rxg5,,2.66,-0.11,
71,[36],,Bd5,5.62,-2.96,
72,[37],Rg7+,,5.42,-0.2,
