Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,d5,0.2,-0.05,
2,[2],c4,,0.29,0.09,
3,[2],,c6,0.31,-0.02,
4,[3],Nc3,,0.22,-0.09,
5,[3],,dxc4,0.31,-0.09,
6,[4],e3,,0.21,-0.1,
7,[4],,b5,0.14,0.07,
8,[5],a4,,0.26,0.12,
9,[5],,Qd5,0.29,-0.03,
10,[6],Ng3,,-0.05,-0.34,
11,[6],,Nf6,0.0,-0.05,
12,[7],Be2,,-0.06,-0.06,
13,[7],,e6,-0.16,0.1,
14,[8],e4,,0.24,0.4,
15,[8],,Nxe4,0.27,-0.03,
16,[9],Bf3,,-0.18,-0.45,
17,[9],,f5,-0.03,-0.15,
18,[10],Qe2,,0.27,0.3,
19,[10],,c3,0.44,-0.17,
20,[11],Nxe4,,0.41,-0.03,
21,[11],,fxe4,0.28,0.13,
22,[12],Bxe4,,0.52,0.24,
23,[12],,Qb3,0.5,0.02,
24,[13],Bd3,,0.42,-0.08,
25,[13],,Ba6,1.24,-0.82,
26,[14],Bxa6,,0.82,-0.42,
27,[14],,Nxa6,0.53,0.29,
28,[15],Qxa6,,0.8,0.27,
29,[15],,cxb2,0.95,-0.15,
30,[16],Qxc6+,,0.81,-0.14,
31,[16],,Kf7,0.98,-0.17,
32,[17],Bxb2,,1.13,0.15,
33,[17],,Qxb2,1.11,0.02,
34,[18],Rc1,,0.94,-0.17,
35,[18],,b3,1.18,-0.24,
36,[19],Qb7+,,0.94,-0.24,
37,[19],,Be7,1.33,-0.39,
39,[20],,Kg6,2.0,-0.67,
40,[21],Ne2,,2.15,0.15,
41,[21],,Rhf8,1.87,0.28,
42,[22],Qe4+,,0.93,-0.94,
43,[22],,Kf7,1.14,-0.21,
44,[23],O-O,,0.96,-0.18,
45,[23],,Rac8,1.34,-0.38,
46,[24],d5,,0.3,-1.04,Erreur
47,[24],,Qf6,0.48,-0.18,
48,[25],Qxh7,,0.0,-0.48,
49,[25],,Rxc1,0.0,0.0,
50,[26],Nxc1,,0.0,0.0,
51,[26],,Rb8,0.0,0.0,
52,[27],Nd3,,-0.13,-0.13,
53,[27],,b2,0.0,-0.13,
54,[28],Rb1,,0.0,0.0,
55,[28],,Rb3,0.06,-0.06,
56,[29],g3,,0.0,-0.06,
57,[29],,Bd6,1.18,-1.18,
58,[30],dxe6+,,0.77,-0.41,
59,[30],,Ke7,1.11,-0.34,
60,[31],Qe4,,0.83,-0.28,
61,[31],,Qc3,1.36,-0.53,
62,[32],Qf5,,1.43,0.07,
63,[32],,Qf6,1.47,-0.04,
64,[33],Qd5,,1.5,0.03,
65,[33],,Qc3,1.5,0.0,
66,[34],Qh5,,0.0,-1.5,Erreur
67,[34],,Kd8,6.32,-6.32,
68,[35],Nxb2,,5.74,-0.58,
69,[35],,Rxb2,7.93,-2.19,
70,[36],Rd1,,7.47,-0.46,
