Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],c4,,0.22,0.05,
3,[2],,g6,0.48,-0.26,
4,[3],g3,,0.12,-0.36,
5,[3],,Bg7,0.14,-0.02,
6,[4],Bg2,,0.27,0.13,
7,[4],,O-O,0.2,0.07,
8,[5],O-O,,0.16,-0.04,
9,[5],,d6,0.34,-0.18,
10,[6],d4,,0.23,-0.11,
11,[6],,Nc6,0.44,-0.21,
12,[7],d5,,0.11,-0.33,
13,[7],,Na5,0.08,0.03,
14,[8],Nfd2,,0.04,-0.04,
15,[8],,c5,0.16,-0.12,
16,[9],Nc3,,0.22,0.06,
17,[9],,a6,0.2,0.02,
18,[10],Qc2,,0.25,0.05,
19,[10],,Rb8,0.29,-0.04,
20,[11],b3,,-0.06,-0.35,
21,[11],,b5,0.13,-0.19,
22,[12],Bb2,,0.15,0.02,
25,[13],,Ne8,0.21,-0.06,
26,[14],e4,,0.22,0.01,
27,[14],,f5,0.12,0.1,
28,[15],exf5,,0.26,0.14,
29,[15],,gxf5,0.27,-0.01,
30,[16],Nd1,,0.31,0.04,
31,[16],,Rb7,0.49,-0.18,
32,[17],f4,,0.28,-0.21,
33,[17],,e4,0.5,-0.22,
34,[18],Bxg7,,0.22,-0.28,
35,[18],,Rxg7,0.21,0.01,
36,[19],Ne3,,0.24,0.03,
43,[22],,Qf6,0.25,-0.01,
