Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,d5,0.19,0.03,
2,[2],g3,,-0.01,-0.2,
3,[2],,Bg4,0.06,-0.07,
4,[3],Bg2,,0.03,-0.03,
5,[3],,c6,0.2,-0.17,
6,[4],O-O,,0.13,-0.07,
7,[4],,Nd7,0.07,0.06,
8,[5],d3,,0.0,-0.07,
9,[5],,e6,0.1,-0.1,
10,[6],Nbd2,,0.05,-0.05,
11,[6],,Bd6,0.0,0.05,
12,[7],e4,,0.0,0.0,
13,[7],,Ne7,0.04,-0.04,
14,[8],h3,,0.01,-0.03,
15,[8],,Bh5,0.1,-0.09,
16,[9],Qe1,,-0.24,-0.34,
17,[9],,O-O,-0.31,0.07,
18,[10],Nh4,,-0.28,0.03,
19,[10],,Qc7,-0.36,0.08,
20,[11],f4,,-0.56,-0.2,
21,[11],,f6,-0.56,0.0,
22,[12],Nhf3,,-0.48,0.08,
23,[12],,Bf7,-0.58,0.1,
24,[13],Kh1,,-0.6,-0.02,
