Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,g6,0.43,-0.23,
4,[3],Nf3,,0.36,-0.07,
5,[3],,Bg7,0.41,-0.05,
6,[4],g3,,0.25,-0.16,
7,[4],,c5,0.27,-0.02,
8,[5],d5,,0.05,-0.22,
9,[5],,O-O,0.23,-0.18,
10,[6],Nc3,,0.12,-0.11,
11,[6],,d6,0.26,-0.14,
12,[7],Bg2,,0.27,0.01,
13,[7],,e6,0.31,-0.04,
14,[8],O-O,,0.5,0.19,
15,[8],,exd5,0.23,0.27,
16,[9],cxd5,,0.27,0.04,
17,[9],,a6,0.33,-0.06,
18,[10],a4,,0.24,-0.09,
19,[10],,Nbd7,0.35,-0.11,
20,[11],Nd2,,0.19,-0.16,
23,[12],,Qe7,0.46,-0.27,
24,[13],Bf4,,0.44,-0.02,
25,[13],,Ne8,0.5,-0.06,
26,[14],a5,,0.46,-0.04,
27,[14],,Ne5,0.37,0.09,
28,[15],Nxe5,,0.36,-0.01,
29,[15],,Bxe5,0.41,-0.05,
30,[16],Bh6,,0.19,-0.22,
31,[16],,Ng7,0.15,0.04,
32,[17],Re1,,0.12,-0.03,
35,[18],,Rxb6,0.21,-0.09,
36,[19],Qd2,,0.06,-0.15,
37,[19],,Bd7,0.0,0.06,
38,[20],Bg5,,-0.17,-0.17,
39,[20],,f6,-0.17,0.0,
40,[21],Bf4,,-0.09,0.08,
41,[21],,Rfb8,0.06,-0.15,
42,[22],Bxe5,,0.01,-0.05,
43,[22],,Qxe5,0.06,-0.05,
44,[23],Nd1,,-0.05,-0.11,
45,[23],,f5,0.0,-0.05,
46,[24],Ra3,,-0.06,-0.06,
47,[24],,Nh5,0.0,-0.06,
48,[25],e4,,-0.06,-0.06,
49,[25],,Qd4,0.0,-0.06,
50,[26],Rd3,,0.06,0.06,
51,[26],,Qb4,0.1,-0.04,
52,[27],Rc3,,0.0,-0.1,
53,[27],,Qd4,0.0,0.0,
54,[28],Rd3,,0.06,0.06,
55,[28],,Qb4,0.1,-0.04,
56,[29],Rc3,,0.0,-0.1,
57,[29],,Qd4,0.0,0.0,
