Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,c5,0.37,-0.14,
2,[2],c3,,0.23,-0.14,
3,[2],,d5,0.29,-0.06,
4,[3],exd5,,0.21,-0.08,
5,[3],,Qxd5,0.32,-0.11,
6,[4],d4,,0.21,-0.11,
7,[4],,Nf6,0.27,-0.06,
8,[5],Nf3,,0.28,0.01,
9,[5],,Bg4,0.44,-0.16,
10,[6],Be2,,0.31,-0.13,
11,[6],,e6,0.38,-0.07,
12,[7],O-O,,0.41,0.03,
13,[7],,Nc6,0.44,-0.03,
14,[8],h3,,0.32,-0.12,
15,[8],,Bh5,0.12,0.2,
16,[9],Be3,,0.24,0.12,
17,[9],,cxd4,0.12,0.12,
18,[10],cxd4,,0.06,-0.06,
19,[10],,Be7,0.0,0.06,
20,[11],Nc3,,0.06,0.06,
21,[11],,Qd6,0.0,0.06,
22,[12],Qb3,,-0.06,-0.06,
23,[12],,O-O,0.0,-0.06,
24,[13],Rfd1,,0.19,0.19,
25,[13],,Rfd8,0.06,0.13,
26,[14],a3,,0.06,0.0,
27,[14],,a6,0.0,0.06,
28,[15],Na4,,-0.35,-0.35,
29,[15],,Nd5,-0.29,-0.06,
30,[16],Nc5,,-0.47,-0.18,
31,[16],,Rab8,-0.34,-0.13,
32,[17],Rac1,,-0.34,0.0,
33,[17],,Nf4,-0.17,-0.17,
34,[18],Bxf4,,-0.18,-0.01,
35,[18],,Qxf4,-0.12,-0.06,
36,[19],Qe3,,-0.06,0.06,
37,[19],,Bd6,-0.06,0.0,
38,[20],g4,,0.13,0.19,
39,[20],,Bg6,-0.12,0.25,
40,[21],Qxf4,,-0.36,-0.24,
41,[21],,Bxf4,-0.38,0.02,
42,[22],Rc3,,-0.38,0.0,
43,[22],,Bd6,0.36,-0.74,
44,[23],Rdc1,,-0.45,-0.81,
45,[23],,Be7,-0.53,0.08,
46,[24],Nxa6,,-0.7,-0.17,
47,[24],,bxa6,-0.71,0.01,
48,[25],Rxc6,,-0.46,0.25,
49,[25],,Be4,-0.17,-0.29,
50,[26],Rc7,,-0.63,-0.46,
51,[26],,Bd6,-0.7,0.07,
52,[27],R7c3,,-0.57,0.13,
53,[27],,Bf4,-0.64,0.07,
54,[28],Re1,,-0.58,0.06,
55,[28],,a5,-0.51,-0.07,
56,[29],Bb5,,-0.5,0.01,
57,[29],,Ba8,-0.41,-0.09,
58,[30],a4,,-0.36,0.05,
59,[30],,Bd6,-0.34,-0.02,
60,[31],Rce3,,-0.34,0.0,
61,[31],,Rbc8,-0.18,-0.16,
62,[32],Ne5,,-0.25,-0.07,
63,[32],,Bb4,-0.09,-0.16,
64,[33],Rd1,,-0.08,0.01,
65,[33],,Rc2,-0.21,0.13,
66,[34],Re2,,-0.54,-0.33,
67,[34],,Rc5,-0.07,-0.47,
68,[35],Re3,,-0.19,-0.12,
69,[35],,Rc2,-0.21,0.02,
70,[36],Re2,,-0.54,-0.33,
71,[36],,Rc7,-0.5,-0.04,
72,[37],Re3,,-0.41,0.09,
73,[37],,Rdc8,-0.2,-0.21,
74,[38],Nd3,,-0.3,-0.1,
75,[38],,Bd6,-0.13,-0.17,
76,[39],Ree1,,-0.08,0.05,
77,[39],,h5,0.0,-0.08,
78,[40],gxh5,,0.0,0.0,
79,[40],,Rc2,0.0,0.0,
80,[41],Rc1,,0.03,0.03,
