Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Nf6,0.16,0.11,
6,[4],d3,,0.04,-0.12,
7,[4],,Bc5,0.22,-0.18,
8,[5],Bxc6,,0.22,0.0,
9,[5],,dxc6,0.31,-0.09,
10,[6],Nbd2,,0.17,-0.14,
11,[6],,Be6,0.18,-0.01,
12,[7],O-O,,0.1,-0.08,
13,[7],,Bd6,0.17,-0.07,
14,[8],d4,,0.09,-0.08,
15,[8],,Nd7,0.0,0.09,
16,[9],b3,,0.03,0.03,
17,[9],,exd4,-0.08,0.11,
18,[10],Nxd4,,0.14,0.22,
19,[10],,Qf6,0.1,0.04,
20,[11],Bb2,,0.06,-0.04,
21,[11],,Qh6,-0.06,0.12,
22,[12],N2f3,,0.0,0.06,
23,[12],,Ne5,0.0,0.0,
24,[13],Bc1,,-0.57,-0.57,
25,[13],,Qh5,0.3,-0.87,
26,[14],Nxe5,,0.3,0.0,
27,[14],,Qxe5,0.33,-0.03,
28,[15],f4,,0.38,0.05,
29,[15],,Qxe4,1.03,-0.65,
30,[16],Re1,,0.99,-0.04,
31,[16],,Qd5,0.96,0.03,
32,[17],c4,,1.2,0.24,
33,[17],,Qa5,0.9,0.3,
34,[18],f5,,0.86,-0.04,
35,[18],,O-O-O,1.28,-0.42,
36,[19],fxe6,,1.34,0.06,
37,[19],,fxe6,1.67,-0.33,
38,[20],Rxe6,,0.25,-1.42,Erreur
39,[20],,Qc3,2.71,-2.46,
40,[21],Be3,,2.58,-0.13,
41,[21],,Bc5,3.15,-0.57,
42,[22],Re4,,3.2,0.05,
43,[22],,Rhe8,3.24,-0.04,
44,[23],Rxe8,,2.48,-0.76,
45,[23],,Rxe8,2.55,-0.07,
46,[24],Bf2,,2.56,0.01,
47,[24],,Re4,2.53,0.03,
48,[25],Rc1,,1.15,-1.38,Erreur
49,[25],,Rxd4,1.15,0.0,
50,[26],Bxd4,,1.24,0.09,
51,[26],,Bxd4+,2.1,-0.86,
52,[27],Kh1,,2.12,0.02,
53,[27],,Qe3,2.53,-0.41,
54,[28],Qe1,,1.25,-1.28,Erreur
55,[28],,Qxe1+,1.22,0.03,
56,[29],Rxe1,,1.21,-0.01,
57,[29],,Kd7,1.17,0.04,
58,[30],Rd1,,1.29,0.12,
59,[30],,c5,1.19,0.1,
60,[31],g3,,1.22,0.03,
61,[31],,Kc6,1.25,-0.03,
62,[32],Re1,,1.21,-0.04,
63,[32],,Kb6,1.47,-0.26,
64,[33],Re8,,1.33,-0.14,
65,[33],,Bf6,1.39,-0.06,
66,[34],Kg2,,1.36,-0.03,
67,[34],,c6,1.62,-0.26,
68,[35],Rb8,,1.5,-0.12,
69,[35],,Be5,1.71,-0.21,
70,[36],Ra8,,1.48,-0.23,
71,[36],,a6,1.54,-0.06,
72,[37],Kf3,,1.55,0.01,
73,[37],,Ka5,1.56,-0.01,
74,[38],Ke4,,1.6,0.04,
75,[38],,Bf6,1.67,-0.07,
76,[39],Kd3,,1.51,-0.16,
77,[39],,Kb4,3.24,-1.73,
78,[40],Ra7,,3.57,0.33,
