Ply,Move,White,Black,Score,Eval,Comment
0,[1],d4,,0.15,0.15,
1,[1],,Nf6,0.19,-0.04,
2,[2],c4,,0.2,0.01,
3,[2],,e6,0.19,0.01,
4,[3],Nf3,,0.23,0.04,
5,[3],,b6,0.29,-0.06,
6,[4],g3,,0.02,-0.27,
7,[4],,Ba6,0.06,-0.04,
8,[5],b3,,0.12,0.06,
9,[5],,Bb4+,0.13,-0.01,
10,[6],Bd2,,0.14,0.01,
11,[6],,Be7,0.06,0.08,
12,[7],Nc3,,0.1,0.04,
13,[7],,c6,0.12,-0.02,
14,[8],e4,,0.16,0.04,
15,[8],,d5,0.07,0.09,
16,[9],Bd3,,0.06,-0.01,
17,[9],,dxe4,0.14,-0.08,
18,[10],Nxe4,,0.2,0.06,
19,[10],,Bb7,0.15,0.05,
20,[11],Qe2,,0.14,-0.01,
21,[11],,Nbd7,0.19,-0.05,
22,[12],Nxf6+,,0.0,-0.19,
23,[12],,Nxf6,0.0,0.0,
24,[13],O-O,,-0.11,-0.11,
25,[13],,c5,0.06,-0.17,
26,[14],d5,,0.12,0.06,
27,[14],,exd5,-0.1,0.22,
28,[15],Rfe1,,0.25,0.35,
29,[15],,dxc4,-0.11,0.36,
30,[16],Bxc4,,-0.03,0.08,
31,[16],,O-O,0.04,-0.07,
32,[17],Rad1,,0.29,0.25,
33,[17],,Qd7,0.17,0.12,
34,[18],Ng5,,0.26,0.09,
35,[18],,Nd5,0.25,0.01,
36,[19],Qd3,,0.18,-0.07,
37,[19],,Bxg5,0.29,-0.11,
38,[20],Bxg5,,0.13,-0.16,
39,[20],,f6,0.38,-0.25,
40,[21],Bxf6,,0.16,-0.22,
41,[21],,Rxf6,0.12,0.04,
42,[22],Bxd5+,,0.18,0.06,
43,[22],,Qxd5,0.1,0.08,
44,[23],Qxd5+,,0.13,0.03,
45,[23],,Bxd5,0.13,0.0,
46,[24],Rxd5,,0.1,-0.03,
47,[24],,Kf8,0.07,0.03,
48,[25],Kf1,,0.14,0.07,
49,[25],,Re8,0.13,0.01,
50,[26],Red1,,0.06,-0.07,
51,[26],,g6,0.18,-0.12,
52,[27],h4,,0.11,-0.07,
53,[27],,h5,0.09,0.02,
54,[28],Rd7,,0.17,0.08,
55,[28],,Re7,0.12,0.05,
56,[29],Rd8+,,0.11,-0.01,
57,[29],,Kf7,0.08,0.03,
58,[30],Rc8,,0.06,-0.02,
59,[30],,Rfe6,0.05,0.01,
60,[31],Rd3,,0.06,0.01,
61,[31],,Re8,0.06,0.0,
62,[32],Rc7+,,0.0,-0.06,
63,[32],,R8e7,0.07,-0.07,
64,[33],Rc8,,0.06,-0.01,
65,[33],,Re8,0.06,0.0,
66,[34],Rc7+,,0.0,-0.06,
67,[34],,R8e7,0.07,-0.07,
68,[35],Rc8,,0.06,-0.01,
69,[35],,Re8,0.06,0.0,
