Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],g3,,-0.05,-0.22,
3,[2],,g6,0.17,-0.22,
4,[3],Bg2,,0.13,-0.04,
5,[3],,Bg7,0.14,-0.01,
6,[4],c4,,0.27,0.13,
7,[4],,O-O,0.2,0.07,
8,[5],Nc3,,0.17,-0.03,
9,[5],,d5,0.12,0.05,
10,[6],cxd5,,0.3,0.18,
11,[6],,Nxd5,0.13,0.17,
12,[7],O-O,,0.29,0.16,
13,[7],,c5,0.07,0.22,
14,[8],d3,,0.06,-0.01,
15,[8],,Nxc3,0.0,0.06,
16,[9],bxc3,,0.0,0.0,
17,[9],,Nc6,0.06,-0.06,
18,[10],Rb1,,0.0,-0.06,
19,[10],,Bxc3,0.06,-0.06,
20,[11],Qa4,,-0.15,-0.21,
21,[11],,Qa5,-0.12,-0.03,
22,[12],Qc4,,-0.14,-0.02,
23,[12],,Bf6,-0.19,0.05,
24,[13],Bd2,,-0.26,-0.07,
25,[13],,Be6,-0.28,0.02,
26,[14],Qxe6,,-0.23,0.05,
27,[14],,fxe6,-0.21,-0.02,
28,[15],Bxa5,,-0.26,-0.05,
29,[15],,Nxa5,-0.3,0.04,
30,[16],Nd2,,-0.28,0.02,
31,[16],,Rab8,-0.31,0.03,
32,[17],Bh3,,-0.47,-0.16,
35,[18],,b6,-0.49,0.02,
36,[19],Kg2,,-0.61,-0.12,
37,[19],,Nc6,-0.51,-0.1,
38,[20],Rbc1,,-0.71,-0.2,
39,[20],,Rbd8,-0.59,-0.12,
40,[21],f4,,-0.87,-0.28,
41,[21],,Nd4,-0.82,-0.05,
42,[22],Rfe1,,-0.76,0.06,
43,[22],,h6,-0.88,0.12,
44,[23],Nf2,,-1.1,-0.22,
45,[23],,e5,-1.06,-0.04,
46,[24],fxe5,,-1.08,-0.02,
47,[24],,Bxe5,-1.12,0.04,
48,[25],Rc4,,-1.11,0.01,
49,[25],,Kg7,-1.06,-0.05,
50,[26],e3,,-1.29,-0.23,
51,[26],,Nf3,-1.18,-0.11,
52,[27],Rd1,,-1.46,-0.28,
53,[27],,h5,-1.4,-0.06,
54,[28],Rc2,,-1.34,0.06,
55,[28],,Ng5,-1.26,-0.08,
56,[29],a4,,-1.27,-0.01,
57,[29],,Bd6,-1.06,-0.21,
58,[30],Rb1,,-1.2,-0.14,
59,[30],,Rf6,-1.02,-0.18,
60,[31],a5,,-1.07,-0.05,
61,[31],,Rdf8,-0.78,-0.29,
62,[32],axb6,,-0.67,0.11,
63,[32],,axb6,-0.55,-0.12,
64,[33],Bd7,,-0.7,-0.15,
65,[33],,Rd8,-0.81,0.11,
66,[34],Bb5,,-0.93,-0.12,
67,[34],,Rff8,-0.33,-0.6,
68,[35],Bc4,,-0.39,-0.06,
69,[35],,h4,-0.2,-0.19,
70,[36],Rxb6,,-0.13,0.07,
71,[36],,Rh8,0.0,-0.13,
72,[37],Ra2,,0.0,0.0,
73,[37],,h3+,0.35,-0.35,
74,[38],Kf1,,0.08,-0.27,
75,[38],,Nf3,0.14,-0.06,
76,[39],Ne4,,-0.75,-0.89,
77,[39],,Rdf8,-0.61,-0.14,
78,[40],Ke2,,-0.61,0.0,
79,[40],,Nxh2,-0.48,-0.13,
80,[41],Ra7,,-0.86,-0.38,
81,[41],,Kh6,-0.83,-0.03,
82,[42],Be6,,-0.76,0.07,
83,[42],,Nf3,-0.77,0.01,
84,[43],Rb1,,-0.56,0.21,
85,[43],,Ng5,-0.49,-0.07,
86,[44],Bxh3,,-0.57,-0.08,
87,[44],,Nxe4,-0.55,-0.02,
88,[45],dxe4,,-0.52,0.03,
89,[45],,Kg5,-0.6,0.08,
90,[46],Be6,,-0.6,0.0,
91,[46],,Rh2+,-0.58,-0.02,
92,[47],Kd3,,-0.6,-0.02,
93,[47],,Rf3,-0.44,-0.16,
94,[48],e5,,-0.48,-0.04,
95,[48],,Bxe5,-0.24,-0.24,
96,[49],Ke4,,-0.54,-0.3,
97,[49],,Rxg3,-0.59,0.05,
98,[50],Rxe7,,-0.64,-0.05,
99,[50],,Bf6,-0.46,-0.18,
100,[51],Rc7,,-0.46,0.0,
101,[51],,Rh4+,-0.43,-0.03,
102,[52],Kd3,,-0.41,0.02,
103,[52],,Rd4+,-0.06,-0.35,
104,[53],Ke2,,-0.06,0.0,
105,[53],,Re4,0.0,-0.06,
106,[54],Rxc5+,,0.0,0.0,
107,[54],,Re5,0.25,-0.25,
108,[55],Rxe5+,,0.15,-0.1,
109,[55],,Bxe5,0.15,0.0,
110,[56],Rb6,,0.08,-0.07,
111,[56],,Rg2+,0.08,0.0,
112,[57],Kf3,,0.1,0.02,
