Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,Nf6,0.3,-0.25,
2,[2],g3,,-0.04,-0.34,
3,[2],,g6,0.28,-0.32,
4,[3],Bg2,,0.28,0.0,
5,[3],,c5,0.3,-0.02,
6,[4],Nc3,,0.25,-0.05,
7,[4],,Bg7,0.27,-0.02,
8,[5],e3,,0.39,0.12,
9,[5],,O-O,0.29,0.1,
10,[6],Nge2,,0.32,0.03,
11,[6],,e6,0.37,-0.05,
12,[7],Nf4,,0.15,-0.22,
13,[7],,Nc6,0.12,0.03,
14,[8],O-O,,0.26,0.14,
15,[8],,Ne7,0.38,-0.12,
16,[9],b3,,0.36,-0.02,
17,[9],,e5,0.35,0.01,
18,[10],Nfd5,,0.05,-0.3,
19,[10],,Nfxd5,0.11,-0.06,
20,[11],Nxd5,,0.13,0.02,
21,[11],,Nxd5,0.1,0.03,
22,[12],Bxd5,,0.12,0.02,
23,[12],,Rb8,0.36,-0.24,
24,[13],Bb2,,0.06,-0.3,
25,[13],,d6,0.08,-0.02,
26,[14],d4,,0.18,0.1,
