Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nd2,,0.12,-0.13,
5,[3],,dxe4,0.36,-0.24,
6,[4],Nxe4,,0.5,0.14,
7,[4],,Nd7,0.36,0.14,
8,[5],Nf3,,0.31,-0.05,
9,[5],,Ngf6,0.27,0.04,
10,[6],Nxf6+,,0.36,0.09,
11,[6],,Nxf6,0.32,0.04,
12,[7],c3,,0.25,-0.07,
13,[7],,Be7,0.22,0.03,
14,[8],Bd3,,0.19,-0.03,
15,[8],,O-O,0.14,0.05,
16,[9],Qe2,,0.2,0.06,
17,[9],,b6,0.25,-0.05,
18,[10],Bf4,,0.27,0.02,
19,[10],,Bb7,0.15,0.12,
20,[11],O-O,,0.17,0.02,
21,[11],,Rc8,0.25,-0.08,
22,[12],Ba6,,0.24,-0.01,
23,[12],,Qd5,0.24,0.0,
24,[13],Bxb7,,0.05,-0.19,
25,[13],,Qxb7,0.06,-0.01,
26,[14],Rad1,,0.05,-0.01,
27,[14],,Rfd8,0.11,-0.06,
28,[15],Ne5,,-0.08,-0.19,
29,[15],,c5,-0.04,-0.04,
30,[16],dxc5,,-0.04,0.0,
31,[16],,Bxc5,0.0,-0.04,
32,[17],Bg5,,-0.07,-0.07,
33,[17],,Be7,0.0,-0.07,
34,[18],Ng4,,-0.17,-0.17,
35,[18],,Nxg4,-0.34,0.17,
36,[19],Qxg4,,-0.28,0.06,
37,[19],,Qc7,0.0,-0.28,
38,[20],Bxe7,,-0.01,-0.01,
39,[20],,Qxe7,0.0,-0.01,
