Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e6,0.17,0.06,
2,[2],d4,,0.19,0.02,
3,[2],,d5,0.25,-0.06,
4,[3],Nd2,,0.12,-0.13,
5,[3],,h6,0.24,-0.12,
6,[4],Ngf3,,0.17,-0.07,
7,[4],,Nf6,0.25,-0.08,
8,[5],e5,,0.14,-0.11,
9,[5],,Nfd7,0.1,0.04,
10,[6],Bd3,,0.0,-0.1,
11,[6],,c5,0.03,-0.03,
12,[7],c3,,0.06,0.03,
13,[7],,Nc6,0.03,0.03,
14,[8],O-O,,0.05,0.02,
15,[8],,g5,0.07,-0.02,
16,[9],dxc5,,-0.09,-0.16,
17,[9],,Bxc5,0.0,-0.09,
18,[10],Nb3,,0.04,0.04,
19,[10],,Bb6,0.05,-0.01,
20,[11],Qe2,,-0.17,-0.22,
21,[11],,a6,0.12,-0.29,
22,[12],Bc2,,-0.01,-0.13,
23,[12],,Qc7,0.26,-0.27,
24,[13],Re1,,0.24,-0.02,
41,[21],,Bd7,0.67,-0.43,
42,[22],Nd4,,0.91,0.24,
43,[22],,Nc6,1.12,-0.21,
44,[23],Nb3,,1.14,0.02,
45,[23],,Ne7,1.33,-0.19,
46,[24],Nc5,,1.28,-0.05,
47,[24],,Bc8,1.62,-0.34,
48,[25],a5,,1.19,-0.43,
49,[25],,h5,1.17,0.02,
50,[26],Rab1,,1.63,0.46,
51,[26],,g4,1.85,-0.22,
52,[27],Rb6,,1.75,-0.1,
59,[30],,Qc7,9.2,-7.45,
60,[31],Nxe6,,10.42,1.22,
61,[31],,Bxe6,12.3,-1.88,
62,[32],Rxe6+,,10.48,-1.82,Erreur
63,[32],,Kd7,10.63,-0.15,
64,[33],Rd6+,,12.84,2.21,
65,[33],,Ke8,14.41,-1.57,
66,[34],Bf5,,8.39,-6.02,Gaffe
67,[34],,Nc4,9.78,-1.39,
68,[35],Re6+,,10.61,0.83,
69,[35],,fxe6,10.15,0.46,
70,[36],Qxc7,,10.44,0.29,
71,[36],,exf5,11.67,-1.23,
72,[37],e6,,11.67,0.0,
