Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,Nf6,0.16,0.11,
6,[4],d3,,0.04,-0.12,
7,[4],,Bc5,0.22,-0.18,
8,[5],c3,,0.07,-0.15,
9,[5],,O-O,0.05,0.02,
10,[6],O-O,,0.15,0.1,
11,[6],,Re8,0.15,0.0,
12,[7],b4,,0.2,0.05,
13,[7],,Bf8,0.19,0.01,
14,[8],Bc4,,0.43,0.24,
15,[8],,h6,0.49,-0.06,
16,[9],Qb3,,0.63,0.14,
17,[9],,Qe7,0.51,0.12,
18,[10],Nh4,,0.56,0.05,
19,[10],,d6,0.48,0.08,
20,[11],Ng6,,0.45,-0.03,
21,[11],,Qd7,0.5,-0.05,
22,[12],f4,,0.29,-0.21,
23,[12],,exf4,0.38,-0.09,
24,[13],Bxf4,,0.32,-0.06,
25,[13],,Ne5,0.21,0.11,
26,[14],Bxe5,,0.32,0.11,
27,[14],,dxe5,0.38,-0.06,
28,[15],a4,,0.34,-0.04,
29,[15],,c6,0.29,0.05,
30,[16],Nd2,,0.31,0.02,
31,[16],,Qc7,0.32,-0.01,
32,[17],a5,,0.28,-0.04,
33,[17],,Be6,0.32,-0.04,
34,[18],Nxf8,,0.17,-0.15,
35,[18],,Kxf8,0.12,0.05,
36,[19],Rf3,,0.24,0.12,
37,[19],,Rad8,0.12,0.12,
38,[20],Raf1,,0.02,-0.1,
39,[20],,Rd7,0.24,-0.22,
40,[21],Qc2,,0.0,-0.24,
41,[21],,Qd8,0.22,-0.22,
42,[22],Bxe6,,0.06,-0.16,
43,[22],,Rxe6,0.0,0.06,
44,[23],Nc4,,0.08,0.08,
45,[23],,Kg8,0.12,-0.04,
46,[24],Qe2,,0.0,-0.12,
47,[24],,Ne8,0.22,-0.22,
48,[25],Qf2,,0.03,-0.19,
49,[25],,Nf6,0.15,-0.12,
50,[26],Qe3,,0.07,-0.08,
51,[26],,Ng4,0.18,-0.11,
52,[27],Qe2,,0.19,0.01,
53,[27],,Nf6,0.34,-0.15,
54,[28],Rg3,,0.3,-0.04,
55,[28],,b5,0.17,0.13,
56,[29],axb6,,0.26,0.09,
57,[29],,axb6,0.47,-0.21,
58,[30],Rf5,,0.15,-0.32,
59,[30],,Ra7,0.27,-0.12,
60,[31],h3,,0.27,0.0,
61,[31],,Nd7,0.44,-0.17,
62,[32],Qf2,,0.4,-0.04,
63,[32],,Re7,0.75,-0.35,
64,[33],Rff3,,0.55,-0.2,
65,[33],,Nf8,0.77,-0.22,
66,[34],Rf6,,0.67,-0.1,
67,[34],,Rad7,1.35,-0.68,
68,[35],Qxb6,,1.34,-0.01,
69,[35],,Rxd3,1.56,-0.22,
70,[36],Qxd8,,1.66,0.1,
71,[36],,Rxd8,1.53,0.13,
72,[37],Rxc6,,1.53,0.0,
73,[37],,Rd1+,1.71,-0.18,
74,[38],Kh2,,1.82,0.11,
75,[38],,Ng6,1.85,-0.03,
76,[39],b5,,1.91,0.06,
77,[39],,Rb1,2.06,-0.15,
78,[40],Nd6,,1.71,-0.35,
79,[40],,Kh7,1.73,-0.02,
80,[41],Ra6,,1.43,-0.3,
81,[41],,Re6,1.75,-0.32,
82,[42],c4,,1.57,-0.18,
83,[42],,Rf6,1.66,-0.09,
84,[43],Rf3,,1.99,0.33,
85,[43],,Rxf3,1.82,0.17,
86,[44],gxf3,,1.79,-0.03,
87,[44],,Rb2+,1.97,-0.18,
88,[45],Kg1,,1.92,-0.05,
89,[45],,Nh4,3.15,-1.23,
90,[46],Ra3,,3.37,0.22,
91,[46],,Kg6,3.43,-0.06,
92,[47],c5,,3.55,0.12,
93,[47],,Kg5,3.68,-0.13,
94,[48],c6,,3.62,-0.06,
95,[48],,Rc2,3.71,-0.09,
96,[49],Nf5,,3.84,0.13,
