Ply,Move,White,Black,Score,Eval,Comment
0,[1],Nf3,,0.22,0.22,
1,[1],,Nf6,0.17,0.05,
2,[2],c4,,0.22,0.05,
3,[2],,g6,0.48,-0.26,
4,[3],Nc3,,0.25,-0.23,
5,[3],,d5,0.43,-0.18,
6,[4],cxd5,,0.48,0.05,
7,[4],,Nxd5,0.33,0.15,
8,[5],e4,,0.55,0.22,
9,[5],,Nxc3,0.43,0.12,
10,[6],dxc3,,0.43,0.0,
11,[6],,Qxd1+,0.43,0.0,
12,[7],Kxd1,,0.41,-0.02,
13,[7],,f6,0.55,-0.14,
14,[8],Be3,,0.47,-0.08,
17,[9],,Be6,0.31,0.16,
18,[10],Bc4,,0.26,-0.05,
19,[10],,Bxc4,0.49,-0.23,
20,[11],Nxc4,,0.51,0.02,
21,[11],,Nd7,0.37,0.14,
22,[12],b4,,0.24,-0.13,
23,[12],,b5,0.39,-0.15,
24,[13],Na5,,0.53,0.14,
25,[13],,c5,0.52,0.01,
26,[14],Rb1,,0.15,-0.37,
27,[14],,a6,0.06,0.09,
28,[15],Ke2,,0.15,0.09,
29,[15],,Rc8,0.22,-0.07,
30,[16],Rhc1,,0.13,-0.09,
31,[16],,Kf7,0.19,-0.06,
32,[17],c4,,0.15,-0.04,
33,[17],,cxb4,0.25,-0.1,
34,[18],cxb5,,0.12,-0.13,
35,[18],,Rxc1,0.17,-0.05,
36,[19],Rxc1,,0.15,-0.02,
37,[19],,axb5,0.15,0.0,
38,[20],Rc8,,0.13,-0.02,
39,[20],,Bg7,0.13,0.0,
40,[21],Rc7,,0.04,-0.09,
41,[21],,Ke6,0.0,0.04,
42,[22],Rc6+,,0.17,0.17,
43,[22],,Ke7,0.37,-0.2,
44,[23],Ra6,,0.48,0.11,
45,[23],,Rc8,0.24,0.24,
46,[24],Nc6+,,0.34,0.1,
53,[27],,Rc4,0.0,0.34,
54,[28],Ra8+,,0.0,0.0,
55,[28],,Kf7,0.0,0.0,
56,[29],Ra7,,0.0,0.0,
57,[29],,Rxb4,0.0,0.0,
58,[30],Rxd7+,,0.05,0.05,
59,[30],,Kg8,0.01,0.04,
60,[31],Kf3,,0.02,0.01,
61,[31],,Ra4,0.05,-0.03,
62,[32],Ra7,,0.01,-0.04,
63,[32],,Rxa7,0.04,-0.03,
64,[33],Bxa7,,0.04,0.0,
65,[33],,Kf7,0.01,0.03,
66,[34],Ke3,,0.0,-0.01,
