Ply,Move,White,Black,Score,Eval,Comment
0,[1],c4,,0.05,0.05,
1,[1],,Nf6,0.3,-0.25,
2,[2],Nc3,,0.01,-0.29,
3,[2],,e5,0.0,0.01,
4,[3],Nf3,,-0.01,-0.01,
5,[3],,Nc6,0.03,-0.04,
6,[4],e3,,0.0,-0.03,
7,[4],,Bb4,0.18,-0.18,
8,[5],Qc2,,-0.12,-0.3,
9,[5],,Bxc3,0.1,-0.22,
10,[6],Qxc3,,-0.09,-0.19,
11,[6],,Qe7,0.0,-0.09,
12,[7],d4,,-0.2,-0.2,
13,[7],,d6,0.22,-0.42,
14,[8],d5,,0.3,0.08,
15,[8],,Nb8,0.2,0.1,
16,[9],Nd2,,0.19,-0.01,
17,[9],,O-O,0.2,-0.01,
18,[10],Be2,,0.14,-0.06,
19,[10],,a5,0.12,0.02,
20,[11],b3,,0.1,-0.02,
21,[11],,Nbd7,0.19,-0.09,
22,[12],O-O,,0.2,0.01,
23,[12],,Nc5,0.24,-0.04,
24,[13],Qc2,,0.17,-0.07,
25,[13],,Bg4,0.1,0.07,
26,[14],f3,,0.0,-0.1,
27,[14],,Bh5,0.0,0.0,
28,[15],Nb1,,-0.06,-0.06,
29,[15],,e4,-0.03,-0.03,
30,[16],Nc3,,0.0,0.03,
31,[16],,exf3,0.02,-0.02,
32,[17],gxf3,,0.1,0.08,
33,[17],,Nfd7,0.13,-0.03,
34,[18],Nb5,,0.01,-0.12,
35,[18],,Ne5,0.0,0.01,
36,[19],Nd4,,0.0,0.0,
37,[19],,f5,0.1,-0.1,
38,[20],Rf2,,-0.01,-0.11,
39,[20],,Qf6,0.25,-0.26,
40,[21],Qd2,,0.09,-0.16,
41,[21],,Rae8,0.05,0.04,
42,[22],Bb2,,0.06,0.01,
43,[22],,Qh6,0.25,-0.19,
44,[23],Raf1,,0.34,0.09,
53,[27],,b6,-0.42,0.76,
54,[28],Bxh5,,-0.36,0.06,
55,[28],,Qxh5,-0.37,0.01,
56,[29],Qe2,,-0.75,-0.38,
57,[29],,Qh6,-0.5,-0.25,
58,[30],Rd1,,-0.55,-0.05,
59,[30],,g5,-0.17,-0.38,
60,[31],fxg5,,-0.51,-0.34,
61,[31],,Qxg5+,-0.17,-0.34,
62,[32],Kh1,,-0.26,-0.09,
63,[32],,Rg7,-0.25,-0.01,
64,[33],Qf1,,-1.52,-1.27,Erreur
65,[33],,Re4,-0.39,-1.13,
66,[34],Rf4,,-0.62,-0.23,
67,[34],,h6,-0.11,-0.51,
68,[35],Qf2,,-0.08,0.03,
69,[35],,Qe7,0.0,-0.08,
70,[36],Rg1,,0.0,0.0,
71,[36],,Rg5,0.0,0.0,
72,[37],Rg3,,0.0,0.0,
73,[37],,Kh7,0.0,0.0,
74,[38],Kg1,,0.0,0.0,
75,[38],,Qe5,0.0,0.0,
76,[39],Kf1,,0.0,0.0,
77,[39],,Ng6,-0.06,0.06,
78,[40],Rff3,,-0.5,-0.44,
79,[40],,f4,-0.68,0.18,
80,[41],exf4,,-0.42,0.26,
81,[41],,Nxf4,-0.55,0.13,
82,[42],Re3,,-0.48,0.07,
83,[42],,Qf5,-0.52,0.04,
84,[43],Ne1,,-0.64,-0.12,
85,[43],,Rxg3,-0.44,-0.2,
86,[44],Rxg3,,-0.71,-0.27,
87,[44],,Re2,-0.63,-0.08,
88,[45],Qxe2,,-2.4,-1.77,Erreur
89,[45],,Nxe2+,-2.55,0.15,
90,[46],Kxe2,,-2.47,0.08,
91,[46],,Qb1,-2.3,-0.17,
92,[47],a4,,-2.74,-0.44,
93,[47],,Qb2+,-2.68,-0.06,
94,[48],Kf1,,-2.78,-0.1,
95,[48],,Qxh2,-2.79,0.01,
96,[49],Rf3,,-2.63,0.16,
99,[50],,Kg5,-2.67,0.04,
100,[51],Nf2,,-2.53,0.14,
101,[51],,h5,-2.64,0.11,
102,[52],Rh3,,-2.66,-0.02,
103,[52],,Qe5,-2.71,0.05,
104,[53],Kg2,,-2.67,0.04,
105,[53],,Kf6,-2.77,0.1,
106,[54],Rf3+,,-2.76,0.01,
107,[54],,Ke7,-2.68,-0.08,
108,[55],Rd3,,-2.76,-0.08,
109,[55],,Kd7,-2.77,0.01,
110,[56],Rg3,,-2.75,0.02,
111,[56],,Kc8,-2.69,-0.06,
112,[57],Rd3,,-2.81,-0.12,
113,[57],,Kb7,-2.75,-0.06,
114,[58],Kf3,,-2.83,-0.08,
115,[58],,Qh2,-2.71,-0.12,
116,[59],Ke2,,-2.73,-0.02,
117,[59],,Qf4,-2.72,-0.01,
118,[60],Rf3,,-2.82,-0.1,
119,[60],,Qe5+,-2.76,-0.06,
120,[61],Re3,,-2.75,0.01,
121,[61],,Qb2+,-2.72,-0.03,
122,[62],Kf3,,-2.65,0.07,
123,[62],,Qc2,-2.75,0.1,
124,[63],Nd3,,-2.62,0.13,
125,[63],,h4,-1.98,-0.64,
126,[64],Nf2,,-3.07,-1.09,Erreur
127,[64],,Qg6,-2.76,-0.31,
128,[65],Ke2,,-3.05,-0.29,
129,[65],,Kc8,-2.75,-0.3,
130,[66],Rd3,,-2.8,-0.05,
131,[66],,Kb8,-2.7,-0.1,
132,[67],Kd2,,-2.78,-0.08,
133,[67],,Qg7,-2.72,-0.06,
134,[68],Ke2,,-2.73,-0.01,
135,[68],,Qb2+,-2.64,-0.09,
136,[69],Ke3,,-2.77,-0.13,
137,[69],,Qc2,-3.13,0.36,
138,[70],Kf3,,-4.89,-1.76,Erreur
139,[70],,h3,-4.81,-0.08,
